"X"	"SRR10022095"	"SRR10022096"	"SRR10022097"	"SRR10022098"	"SRR10022099"	"SRR10022100"	"SRR10022101"	"SRR10022102"	"SRR10022103"	"SRR10022120"	"SRR10022121"	"SRR10022122"	"SRR10022123"	"SRR10022124"	"SRR10022125"	"SRR10022126"	"SRR10022127"	"SRR10022128"	"SRR10022129"	"SRR10022157"	"SRR10022158"	"SRR10022162"	"SRR10022180"	"SRR10022181"	"SRR10022182"	"SRR10022199"	"SRR10022200"	"SRR10022201"	"SRR10022203"	"SRR10022204"	"SRR10022205"	"SRR10022206"	"SRR10022207"	"SRR10022229"	"SRR10022230"	"SRR10022231"	"SRR10022232"	"SRR10022233"	"SRR10022234"	"SRR10022235"	"SRR10022238"	"SRR10022239"	"SRR10022240"	"SRR10022258"	"SRR10022259"	"SRR10022268"	"SRR10022269"	"SRR10022270"	"SRR10022271"	"SRR10022272"	"SRR10022104"	"SRR10022163"	"SRR10022165"	"SRR10022178"	"SRR10022183"	"SRR10022225"	"SRR10022237"	"SRR10022251"	"SRR10022262"	"SRR10022279"	"SRR10022110"	"SRR10022175"	"SRR10022189"	"SRR10022194"	"SRR10022214"	"SRR10022256"	"SRR10022257"	"SRR10022267"	"SRR10022273"	"SRR10022115"	"SRR10022160"	"SRR10022167"	"SRR10022168"	"SRR10022170"	"SRR10022173"	"SRR10022208"	"SRR10022219"	"SRR10022245"	"SRR10022284"
"RS-GCF-003474085.1-NZ-QRNS01000091.1"	0.323724995616224	0.206605990223351	0.283607487237663	0.263188007781211	0.238681285895428	0.19656790034128	0.270220475342382	0.349223229811879	0.432877580108747	0.724128448776315	0.529922592459007	0.341161273227121	0.880246526093532	2.16179802804826	0.768323097964547	0.436714933224522	0.367622485127999	0.560434761511961	0.299051158669407	0.364244930104351	0.239429907178358	0.281800263882328	0.555225517525019	0.355525252033312	0.227933072838393	0.253331864742813	0.20611685714991	0.405482833090925	0.109339932094147	0.0615540589470635	0.0702725256384918	0.196601914634555	0.065679410124543	0.217504674442565	0.485188314514684	0.318838352796558	0.111906893464637	0.16146225232004	0.179111160864211	0.116603444967602	0.27483313702395	0.37857186191834	0.40041163813266	0.193963715408411	0.343795433165142	0.380527785283257	0.584065988343376	0.675858340091917	1.3300279384567	0.602868285709846	0.502304692116771	0.325754822382856	0.320383924501997	0.479757299248615	0.0848467048476838	0.491574067260284	0.528047550814626	0.713984951394101	0.152419109001437	0.218864159384605	0.630283534076457	0.780073054460656	0	0	0.303882438316401	0.755557322941106	0.377238812198501	0.233135068894402	0	0.359151589076371	0.375747474304429	0.332802017831182	0.586115512430416	0.438336689965644	0.513126491646778	1.07027027027027	0.469528818880291	0.0812101691649117	0.253982913876703
"RS-GCF-003474435.1-NZ-QRNF01000126.1"	2.23640017804875	1.740621708483	1.99184793362266	2.36742063037978	2.38979637502797	0.507699914378399	0.458146533194129	0.747308969144762	0.739059283112495	0.890647438051881	0	0.412374548706568	0	0.0612407373384776	0.0804526804151358	0.0705801912282056	0	1.45324858071716	0.63625287667524	0.838185244564453	0.611624265256564	0.5196201397599	3.20339989946534	3.45947174467118	0	0.525021110988729	0.617116338772185	1.34316188461369	0.131207918512977	0.119487290897241	0.130662977359071	0.117290914980842	0.277588450337691	1.77438023887355	2.83559925237473	2.78375332923581	0	0	0	0	1.78859660602888	0.47078808469332	0.727851061839274	0.809296881531645	0.381424784058839	1.25416554084482	1.93741973723205	1.522032981887	1.15032988365535	1.0985254587548	0	0.448249404353269	0.644789404541677	1.36048822360453	3.49829490756604	0	0	1.62751954304963	1.05822409963855	0	0	0.2909796314258	0	0	2.37512094823416	0.0808578889463289	0.215326578644277	0.599276683504199	0	0.878679044973007	0.573124552246444	0	2.93057756215208	0	0	0	0	1.73294242336651	3.55819125277984
"RS-GCF-003477525.1-NZ-QUDO01000123.1"	0.300794475093408	0.129635131120534	0.102890158160641	0.122058206507228	0.161109867979414	0	0	0	0	0.213877600904397	0	0.26166738431983	0	0	0	0	0	0	0	0	0	0.34858529751918	0	0	0	0.356133201160187	0.196242995729555	0.526686940808321	0.0218679864188295	0.108624809906583	0.102114763818433	0.0726086616548073	0.190842059607163	0	0	0	0	0	0	0	0.490773458971339	0.385852090032154	0.422864627186828	0.245798846250314	0	0	0	0	0	0	0	0	0	0	0.0456866872256759	1.02141437927736	0	0	0	0.193115434751123	0	0	0	0	0.188981615868408	0.064951418989674	0	0	0	1.2694540444083	0	0	0	0	0	0	0	0.0591870724422238	0
"RS-GCF-003480145.1-NZ-QUIO01000097.1"	0.841684988602182	0.568504064601507	0.808611114775291	0.544176170678059	0.792123517565451	0.567996816323577	0.707486335441872	1.45581535719932	0.976614052684369	0.241376149592105	0.299642094165303	0.377595972309629	0.343824007761007	0.320901463653622	0.453216766338599	0.358415033580732	0.99859635051133	0.763016157989228	0.527954514687965	0.803026467527354	0.354038535732928	0.272026844325715	0.199926883882466	0.0600659101608792	0.290552048892896	0.414876821970114	0.554170472217422	0.338269646084005	0.162283478160787	0.183455234508895	0.226189691898895	0.120642083980295	0.187124357147283	0.197153359874839	0.151061269426735	0.140852284367957	0.111906893464637	0.614497115625784	0.509347363707601	0.110699473070508	0.283557998516774	0.293635867257174	0.132846851903826	0.528383914388429	0.429316685196271	0.564036746825182	0.35562580262768	0.305487969721546	0.170516402366243	0.293665221647322	0.38056967261553	0.084803941364132	0.698410145044103	1.19351386945428	0.321438477980648	0.841857384649349	1.49525022554795	0.170257949947824	0.418063841832513	0.434509728190026	0.680781027904541	1.44664341581196	2.12879708383961	1.37755598493168	0.0891993226898887	0.147134847099058	1.36206579979636	0.484203604626834	0.454857816028011	0.182964017076642	0.220769916809217	0.289012278642868	0.583311131988166	3.73178533349129	1.1472894647119	0.842042042042042	0.488805661884174	0.306946910572463	0.551714080861355
"RS-GCF-003480885.1-NZ-QUKB01000094.1"	0.175351039292121	0.176897939341562	0.146420609690142	0.10044373243824	0.108898336689789	0.703061876680776	0.74187803230363	0.488625095210037	1.93343187457108	0	0.213633715284521	0.311351064886887	0.172625331697435	0.10900851246249	0.156882726809515	0.269086979057534	0.510661052068712	0	0	1.46541782690631	0	0	0	0	0	0.198259720233506	0.0925674508158278	0.218167393891313	0.708983138631524	1.00658990513433	0.925620923644509	1.05338412216128	1.32226284156391	0	0	0	0	0	0	0	0	0.0812958806042589	0.129104687061465	0.249143048240114	0	0.548275240925876	0.556900128420429	0.378480670451473	0.228229646244048	0.285896300439721	0.945514714572745	0.216721183486115	0.347194294753211	0.112884070411439	0	0.254617705497093	1.56291461020007	0.798198561045713	0.622740931063014	0	0	1.79540623645707	3.68894289185905	0	0.30992985002419	0.0861600455985472	0.600911382263099	0.391547359297008	0.407408619391996	0.0813173409229518	0.539497346374841	0.317037711723389	0.262209571350449	0.144137740394108	0.0903511762700307	0.0924924924924925	5.53520777682923	0.152785233513647	0.219956494792743
"RS-GCF-003670205.1-NZ-RAYS01000200.1"	0.395214265481473	0.287627947173684	0.395731377540925	0.414489326264129	0.520623554859402	0	0	0	0	0.103883406153564	0.216408179119385	0	0.22541159015037	0.205768877457285	0.321810721660543	0.173142031606692	0	0.0667184239895191	0.200598102317339	0	0.285954201938134	0.23130426283983	0	0	0.543532712153091	0	0	0	0	0	0	0.0848962813194669	0.105334903029928	0	0	0	0.272773052820054	0.216328066215199	0.16092018358894	0.273058700240587	0.379531474937835	0	0	0	0.518258787308646	0	0	0	0	0	0	1.7674218255731	0	0	0.166430074893534	0.11038339833689	0	0	0.450725079475678	0	0	0	0	0	0.24340832123851	0.234620431860659	0	0	0	0	0	0	0.0588919892872667	0	0	0	0	0	0
"RS-GCF-003865035.1-NZ-BHVZ01000014.1--2"	0.040465624452028	0.135036594917223	0.0501259744885172	0.0572147843002632	0.101439546505557	0.126623494084874	0.282503224221581	0.224192690743429	0.125376128385155	0.151242017782395	0.0388424936880948	0.211983703752774	0	0	0.0174314140899461	0	0.0467883162890181	0	0	0.178606587348466	0	0	0.164511264451858	0.128248835208364	0.0889189459973951	0.0642508352608584	0.043198143714053	0.0264445325928864	0.0184151464579617	0.147246964540034	0.0241561806882316	0.0402140279934317	0	0.183161831109528	0.15874235092301	0.198473673427576	0.128692927484333	0.155191873589165	0.0685659912683309	0.159407241221532	0.157047506870828	0.0388278832736759	0.0617457198989615	0	0	0.0326488336485634	0.112367875135829	0.072992700729927	0.0603365731449783	0.041952174521046	0.211558917385652	0.0807656584420304	0.575082441888523	0.0446832778711946	0.0995317114559368	0	0.293212333492544	0	0.214475460523451	0	0	0.0474647625730029	0	0	0	0.361872191513898	0.0951443021916573	0.0358669336760618	0.0474491966360156	0.0519527455896637	0.147667295349211	0.0595540452961062	0.014021902211254	0.144137740394108	0.502898056597341	0	0	0.0949746046165916	0.0753442136859118
"RS-GCF-004167445.1-NZ-RCYH01000049.1"	0.0337213537100233	0.0607664677127502	0.0237438826524555	0.0597576636024971	0.049228015215932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0913951469176987	0.0779233429114109	0.0212904518585312	0.271689246245916	0.286341981190294	0.176296883952576	0	0.103797040577401	0.0417243120978545	0.0580869293238458	0.0396554929053845	0.0763174296289701	0.0422459482295107	0	0	0	0	0	0	0.169871989322332	0.437833286556273	0	0	0.173376564892371	0.334634001778129	0.218978102189781	0.186256377969281	0.13673301325378	0.248197612575346	0	0.144775999356551	0.0611455381395294	0	0	0	0	0	0.127134327877822	0	0.309552799389149	0	0	0.045355587808418	0	0.0701063279306949	0.0896673341901545	0.219248012042279	0.0609880056922139	0.0818749360352062	0	0	0	0	0	0.072976619943271	0	0.031595960577963
"RS-GCF-005848555.1-NZ-CP040518.1--2"	0	0	0	0	0	0	0	0	0	0	0.740781843908665	0	1.32108311695723	1.01904586931227	1.02577167529298	1.59687682653815	0	0	0	0	0	0	0	0	0	0	0	0	0.14156643839558	0.159316387862988	0.233875749390605	0.106120351649334	0.216865976826321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24379114000727	0	0	0.318175143178814	0.158952093605122	0	0	1.9117711100466	0.878675228117607	0	0	0	0	0	0	0	0	0	0.386257369384021	0	0	0	0	0	0	0	0	0
"RS-GCF-009677535.1-NZ-WKNF01000241.1"	0	0.0702190293569557	0	0	0.0835384500633997	0	0	0	0	0	0	0	0.0984392387365538	0.104109253475412	0.0925205824774062	0	0.219236682039971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0343428433330365	0	0.0576213890596189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186915887850467	0.114100727060447	0	0	0	0	0	0.361279870392872	0	0	0.564679683461248	0	0	0	0	0	0.754935103606523	0	0	0.165359699965905	0.675075075075075	1.64128549004489	0	0
"RS-GCF-009680435.1-NZ-WKRB01000047.1"	0	0	0	0	0	0	0	0	0	0.0534694002260992	0.0277446383486391	0.0264979629690967	0.0313864239449882	0.0220466654418519	0.0254766821314597	0	0.0173785174787782	0	0	0	0	0.0276913554104022	0	0	0.0112714156898106	0.15053052832544	0.120954802399348	0.0639076204328089	0	0	0	0	0	0	0	0	0	0.0501630298470028	0.0447777902160528	0.0354238313825626	0	0.0837226233088637	0.194592571802788	0.0468188278572026	0	0	0	0	0	0	0.143009100579128	0	0.273465776562374	0.103477064543819	0	0	0	0	0	0	0.0467569387297075	0.0784200425119178	0	0	0	0	0	0.0762172340616313	0.233973624791387	0	0.118426246765209	0.0560508661610411	0	0	0.161950221616093	0	0.0771073720155316	0.012387991906512	0
"RS-GCF-009881395.1-NZ-WWVG01000042.1"	0.675775928348868	0.526642720177168	0.507855267844187	0.38906053324179	0.452002685164466	0.654824355124634	0.748019406743229	0.827788396591121	2.21585810061764	0.443032173301965	2.51921316205643	0.793282766387334	1.38813593174879	1.23828770898402	1.24165303440693	1.85383283522834	0.363612058017512	0.315396186132272	0.340893707619036	1.26149692009113	0.284819463041554	0.785131371047874	0.319883014211945	0.175327521550675	1.51537922051899	0	0	0.0837410198774737	0.798756977614088	1.09711058005648	0.883896611546654	0.997531305503736	1.42016233967408	0.282374489627189	0.358450469826152	0.265058389674247	1.65901969561325	2.73858791070981	3.20161200044778	1.2058862599814	1.13423199406709	0.0533883395013044	0.0598746374777809	0.683889306914138	0.574702813649192	0.973835900207151	0.927343672824261	0.609624222762909	0.461705951022443	0.483226899112789	3.86715518260253	0.418635329591191	0.369983109466742	0.443305151511588	0.171325077096285	2.39016851865479	0.729713952130765	0.42106804825806	1.60475547620084	1.26651539290944	2.22001945088651	2.11734114782178	0	0.457331906198307	0.35377358490566	0.210760726925677	1.24689111819593	0.425919837403234	1.34984783533493	0	0.533649136658041	0.239967770751957	0.825890040242859	0.256683647277179	2.36958745311967	0.671471471471471	0	0.48726101498947	0.380366756188555
"RS-GCF-009911595.1-NZ-QWKG01000143.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127953205684778	0.105521193525869	0	0	0	0	0.0713586925246015	0.135177541217081	0.131760985572172	0.107237407982485	0.111531073796394	0.129739630369249	0.198427938653762	0.202315099364884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215185259221805	0	0.373831775700935	0	0.201380370906029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412243925010867	0	0	0	0	0	0
"RS-GCF-011405655.1-NZ-AP022829.1"	0.0418144786004289	0.0445620763226834	0.0369349285704864	0	0	0	0	0	0	0.064163280271319	0	0.0563081713093306	0.0242531457756727	0.0269459244289301	0.020113170103784	0.03087883366234	0	0.190450773933718	0.220288713587752	0.0182825640592918	0.348364841250028	0.061898323858546	0	0.0308446565691001	0.271766356076545	0	0	0	0	0	0	0	0	0	0	0	0.183247538048344	0.222598444946075	0.240680622411284	0.199259051526915	0	0	0	0.0484909288521027	0.45497306080561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189859050292011	0	0	0.0317489114658926	0.0490449490330192	0	0	0	0	0	0	0.0490766577393889	0	0.0835322195704057	0	0.106022636521356	0	0.0352416483369588
"RS-GCF-013293385.1-NZ-JAAKAA010000059.1"	0.890243737944616	0.884489696707808	0.704401852022847	0.826435773226024	0.361005444916835	2.28404664568334	0.760302155622428	0.199761435982927	0.574090693132028	0.207766812307128	2.40546014482701	0.0778377662217217	2.74345878391874	1.80292730724478	3.86977392796803	3.51136451360323	0.407726756232872	0.759376971226163	0.627638234244434	0.281270216296796	2.52025508930395	0.42351484745321	0.1667961431248	0.251627461484764	1.91614066726781	2.13863494511143	2.95475303004122	2.73149984574023	0.165736318121655	0.0639679436116542	0.564376221534137	5.02451938651266	1.07937294751843	0.0178074002467597	2.21471183142586	0.6299938537185	0.0979185317815578	1.35283421118636	0.00979514160976156	0.0782276276364924	0.562753566287135	0.42953345871504	2.38937225184769	0.466516177577126	0	0.803836800864631	0.784105502321446	0.482562854825628	0.986371804457036	2.31047716714057	0.250561399361778	1.074183257279	0	0.0188140117352398	0.234960105732048	0.753550665979837	2.70126837552407	0.0384453435366055	2.38644776379393	0.177022481855196	0	0.350826505974369	0	0.29191398267977	0.424830672472182	5.76609535928739	0.398938389891335	0.35418597005111	0.0719918845511961	0	0.587745076538445	1.20334203289485	0.579104561324789	0.430438731587885	0	1.4990990990991	0	0.52167210361867	0.442343448091482
"RS-GCF-013293555.1-NZ-JAAKAH010000018.1"	0.67847363664567	0.545547843465579	0.56457676529172	0.570876403351515	0.32967852614306	2.13571626689821	1.31179758029847	1.4859951424917	1.74338805891358	5.23694582785908	1.01545376356019	3.3751780331887	1.04288526835392	1.08886030987813	0.825980852262061	1.03113248122457	2.01189760042778	0.213498956766461	0.73716725943611	4.37515821449667	1.21076640265075	3.19753709827173	0.791710460174565	0.399357132420981	0	0.216617101736608	0.538125447409346	1.79492264974217	2.38591241295966	1.96852294397374	0.933306981136219	1.46110968376135	3.79701344569056	0.312901461478777	1.28146042962849	0.349569760295022	0	0	0	0	6.0114295685556	0.889401201237639	0.269435868650014	5.68848758465011	1.08440947575473	7.38539133567504	6.1691198261385	5.5014868883482	4.14617190676688	6.33322456843643	0	2.76083942441007	0	0.995966746234258	3.37591985249727	1.96482449039664	0.317093881016823	2.36713472346814	0	0	1.66641729632677	0.12382111975566	0	0	1.96540880503145	0.625654484961758	0.470713916106094	4.30702095226709	0	0	3.01475210901063	0.282005920372738	0.872162317539998	0.501520356987719	0.758608932833277	5.61921921921922	2.43438988791893	5.2552614554514	2.65770637630789
"RS-GCF-013293565.1-NZ-JAAKAJ010000083.1"	0.667682803458462	0.526642720177168	0.600192589270403	0.615376791140609	0.768255388975908	1.60872134389735	2.85082601486213	3.32696204532716	3.32576677400623	0.323871795655229	0.715811669394889	1.1162266900732	1.28541672611065	0.49115071345459	1.44010297943093	0.284526395888704	1.16569748011497	1.28220680285312	0.744551238662515	2.64956543751582	1.1233915076141	0.294831489957811	0.383859617054334	0.288965729963149	0	0.605793589602379	0.694872997457481	1.07430913658601	0.226736490763653	0.203973254157916	0.270110020422953	0.58310340590476	0.35318173368858	0.345972347651331	0.254755869626443	0.167742265929113	0	0	0	0	0.580203289272783	0.742583267609052	0.864440078585462	0.767494356659142	0.482339861455572	0.455957849229938	0.826089104020547	0.670451473371181	0.393499390075945	1.35956121133019	0	0.656894021995181	0	0.745505215008878	1.17480052866024	0.518066082861138	0.472323939924641	1.03802427548835	1.48064277315682	1.23593878240718	0.910825166454702	2.34847390469901	0	1.16209566438232	0.825471698113208	0.316803859970043	0	0.464775682218968	0	0.223622687538118	0.643303068848049	1.08948871100524	1.64196474893784	0	0.828503239004432	2.11771771771772	0	0.367510426559855	0.500674452235414
"RS-GCF-013293875.1-NZ-JAAKAY010000149.1"	4.70345441547405	3.89040429956518	3.27665580603886	4.31526617589096	3.09987320056687	5.54007935072296	4.48565989068353	6.4297313999109	4.05426806735997	6.44688197011824	6.07607579835197	5.49335894803087	6.60684224042001	7.08187886582154	6.03395103113519	6.13827100587801	7.36849141100194	3.85511184433985	9.87853354172564	6.56203414620426	10.4702357987427	6.74203059080321	7.61435817758077	9.13164174743097	5.66701733293257	6.78305246539634	4.72834538767248	7.52126581162678	6.27611210220406	6.5066261134043	7.38739925774645	7.58704661476078	5.83059669124481	8.26008980017553	9.55910592211383	8.73540258143823	7.78172560429723	6.35659643842488	10.2429195119221	8.4589157355611	4.71360642149806	5.97949402414609	5.9668818411451	7.3405233676114	8.25622167108527	4.41209582995587	4.02178208041095	4.89051094890511	6.03890397303218	5.1865317981945	5.95792459520151	7.07910996244397	5.71328990053353	11.6740942817163	7.97395858828136	7.14695709765251	5.1623945231651	4.37910770188382	4.25902538866873	7.22895444085035	4.68878581581507	2.9944074127577	3.49939246658566	10.474151711867	8.92749153362361	1.93793825638578	10.7212605785441	6.29763577128852	7.16810105042704	6.37437600234917	6.98276240185973	1.39776847489096	6.69265392543152	5.47920862457055	3.2236617797477	6.48408408408408	4.11009831189932	4.3825962478149	6.14906002017281
"RS-GCF-013296575.1-NZ-JABTAQ010000001.1--13"	0.613728637522425	0.37000027007319	0.724188420899893	0.553076248235878	0.47139553964347	0.0180890705835534	0.0515875452926365	0.0129341936967363	0.0145172359182812	0.0274985486877082	0.973836806037233	0	1.00008559933803	0.084512217527099	0.729437635763898	1.06862820781455	0.0467883162890181	0.428210975787277	0.153832900550106	0.00984445757038787	0.798856183192247	0.161261422684107	0.0479824521317918	0	0.0588618374912333	0.451591584976319	1.66991681271753	0.92115121865221	0.802209817574955	0.00603471166147681	0.0296462217537387	0	0.0408947270586777	0.0826772154313843	0.0512072099751645	0.0371337840606433	0.0139883616830797	0	0	0.00885595784564065	0.617283950617284	2.18164169143967	0.819534100477126	0.0585235348215032	0	0.00675493109970278	0.559369752049788	0.0743444174101108	0.0734532194808431	0.153824639910502	0	0.0740351869051946	0.0241293332260919	0	0.00979000440550198	0.0794760468025609	0.202993153956376	0.0567526499826081	0.782780995514523	0.307375400312203	0	0.016509482634088	0	0.029191398267977	0.294811320754717	1.29240068397821	0	0.0762172340616313	0	0	0	0.0683119931337689	0.152838734102668	0	0	1.16756756756757	0.0385536860077658	0.323464233114479	0.192006221973775
"RS-GCF-013300105.1-NZ-JAAINL010000022.1"	0.30349218339021	0.302481972614579	0.412879737234365	0.194530266620895	0.140225255463564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23825869240399	0	0.382159613372059	3.64351330624765	0	0	0.750599564286107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-013301565.1-NZ-JAAIOP010000060.1"	0.426237910894695	0.330839657547195	0.249310767850783	0.348374464406047	0.372939509211606	1.28311807339339	1.10790394890376	1.24599399278559	1.69455735627936	0.242903846741422	0.158144438587243	0.301414328773476	0.258224669729221	0.714066997366648	0.240017163238489	0.196301156853447	0.612258538867723	1.87296812072396	0.988222553133884	1.85919612972182	0.790913010916188	0.304604909514424	0.316455696202532	0.266238088280654	0.301823464582707	1.00598450637001	0.723260349041001	0.74044691260082	0.576624273464925	0.934173365196611	0.706019281024222	0.217825984964422	0.317243943243076	0.260751217898981	0.405817139053179	0.280424093423479	0.372090420769919	0.485954351642839	0.471566103212806	0.271582707266313	0.536578981808664	0.336103864587757	1.28543362335111	0.601956358164033	1.02625502437356	0.798207691614879	0.855724587572854	0.816436874831035	0.445965975419405	0.537609347565997	0.238742465429618	0.314986067923919	0	0.80782662888186	0.546608579307194	0.980204577231584	0	0.417406586968859	0.78604711927884	1.56584431677368	0.922046831749832	0.482902367047073	0.707978938841636	3.21522400923004	0.459603289791969	0.181598865338476	0.662671718773473	0.390052903727172	1.48401452927125	0.343339883896908	0.184218606079214	0.653342908689636	0.602941795083921	0.736484618726059	0	0.344744744744745	0.341475504640211	0.451473482815102	0.143397051853832
"RS-GCF-013303585.1-NZ-JAAIRN010000118.1"	0	0	0	0	0	0	0	0	0	0	0.202535859945066	0	0.0913059605672383	0.0698144405658644	0.123360776636542	0	0	0.107962540637586	0.0676864762420468	0.161730374370658	0.0283684724144974	0	0	0	0.122733193066827	0.0293718104049638	0	0	0	0	0.0186661396227244	0	0	0	0	0	0.132889435989257	0.0924880862804113	0.156722265756185	0.103319508199141	0	0	0.0261951538965291	0	0.0598648764217908	0.0427812302981176	0.086436827027561	0.0838064341713977	0	0.0637051539023291	1.78465902375606	0	0.222526073085069	0.259868537093	0	0.116270512914858	0.225547948840418	0	0.213386752602012	3.21537198860619	0	0	1.9036046982584	3.51686845799914	0	0	0	0.0448336670950773	2.65551883242253	0.185222832102279	0.052633887451204	0	0	0	0.146607569041937	0.356756756756757	0.79861206730372	0	0
"RS-GCF-013304685.1-NZ-JAAITH010000167.1"	1.31648164883931	1.01142409593	1.09221860201295	1.00189444508016	1.12329380174536	1.74861015641016	1.73555241663084	2.40144862969403	3.57783877949638	0.739405420269486	1.95044807590933	1.55841144712	1.27400348103975	1.25298548594525	1.68816541071093	1.46343615249733	1.6362542610788	4.80736571400844	5.26108519881364	2.58909234101201	6.1865964641536	1.13697447508592	1.1595759265183	0.67371223558824	2.55234946398156	1.24646620406065	0.759053096689788	1.591079377672	1.03930482822121	1.76696357448041	1.6107780486198	1.52478189475095	1.94683685482372	0.848395426042051	1.10479555521417	0.848955132145052	3.13479185317816	4.63694507148232	5.68398074555021	2.06786615695709	1.62936788378484	0.836012861736334	1.13948919449902	1.8025248725023	6.13700504575387	2.03210843916059	1.71391879877507	1.13138686131387	0.903736932541088	1.12649357510216	3.39557971870937	1.39589979673976	1.45580310464088	1.68973342897123	0.161535072690783	2.59768930752815	1.50719099931009	3.12505721033264	1.13443365413927	4.94053653904955	1.20632901922645	5.38828239470046	3.24017820980154	2.91496962704514	1.42265360425738	0.465264246232155	1.40379575689796	1.04163553217563	4.40132203278903	1.27623048948522	1.22373788324049	0.893310679441593	2.35147300082729	0.825336650475852	2.76679168087283	1.21321321321321	2.6712196733952	1.54712254476883	0.764379200136106
"RS-GCF-013317255.1-NZ-JAAITP010000077.1"	1.36099383573654	0.925000675182975	1.01307232650477	1.1544672032142	1.06063996419781	3.25482676700071	3.2745808511945	5.19667160082204	5.75806366467824	0.462892236243087	2.75781705185473	1.10794607664536	4.22290067623477	4.17049421275032	5.44530558609778	5.2549158000375	1.20312813314618	5.03299529331845	2.29518687620759	5.39757545073552	2.34437056033407	0	0.273043001416625	0.157470088800143	2.3206592525799	0.758159856078129	1.02071042432919	1.81806161576094	4.23663463198481	3.16339585294615	2.97560225750489	4.14986427765552	4.0659272569552	0.119563973085386	0.135699106434186	0.188229870928089	2.6158236347359	3.24178580386255	2.44878540244039	3.8405337190595	0.311913798368451	0.741369896256749	0.901861727009075	2.28576206002843	1.1733515778671	2.71323065838062	4.36876420033587	4.03217085698838	2.61545927937145	2.95219005888842	0	1.17648642463891	0.52950481246146	3.35242171607304	1.13564051103823	2.97593641916256	1.8096906012843	1.18814418834557	0.407176762618125	3.1027213183347	8.99790528914491	1.70666776729884	0	1.49154144483521	0.113388969521045	0.210760726925677	2.76252316012619	5.10506022655946	0	2.01260418784306	3.88321125195549	0.367833809181833	1.34750480250151	2.3891324092722	2.20422775315377	3.66606606606607	0.510836339602897	1.97932581795158	4.48905686057675
"RS-GCF-014287955.1-NZ-JACOPD010000022.1"	0.401958536223478	0.630620898263429	0.550066614781886	0.424660843473065	0.420675766390691	0.205009466613605	0.206350181170546	0.287426526594139	0.38800612363406	0.956338415472517	0.258025136642344	0.468682720015899	0.291037749308072	0.335599240614857	0.284266137466813	0.1543941683117	0.165764320566807	0.226842641564365	0.206751418339343	0.26861305656344	0.0919138506229717	1.05715821537359	1.22126765068775	1.25002029253722	0.415790001001904	0.468113228329111	0.487521907630026	0.697474547137379	0.104736145479657	0.121901175561832	0.0592924435074774	0.110588576981937	0.143751161782019	1.22743865986594	1.02286401925391	0.610786724031961	1.07430617726052	0.705417607223476	0.386208440613456	0.785228262313471	0.988090564062295	0.438027058181156	0.334923753391337	0.513335005434328	0.172752929102882	0.473970998829145	0.406253087029537	0.410921870775885	0.607300725350542	0.316971985270125	0.308474175629358	1.05937621989797	0.534866886511703	0.370400856037534	0.342650154192569	0	0.412620071113942	0.162935027369423	0.179636807037408	0.759587376687748	0.16458442432857	0.241451183523536	0.187930336168489	0	0.438437348814707	0.395010670590263	0.719424460431655	0.709866395672057	0.0589024509964331	0.22136387251248	0.489787563782037	0	0.166860636313922	0.161908146744067	0.129560177292874	0.797597597597598	0.0867457935174731	0.148655902878143	0.499459222982416
"RS-GCF-015548455.1-NZ-JADMXA010000042.1"	0	0	0	0	0	0.534230551234278	0.513418903150525	0.787548682867942	0.502824262260466	0	0	0	0	0	0	0	0	0.0776359842787132	0.0652251498332451	0.229235226281889	0.0374463835871366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135123578209185	0	0	0	0	0	0.0200921876846708	0.0417289235283824	0	0	0.491131887676016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.586423409548632	0	0	0	0	0
