"X"	"SRR21969114"	"SRR21969111"	"SRR21969110"	"SRR21969107"	"SRR21969106"	"SRR21969103"	"SRR21969112"	"SRR21969102"	"SRR21969096"	"SRR21969095"	"SRR21969094"	"SRR21969093"	"SRR21969101"	"SRR21969089"	"SRR21969088"	"SRR21969083"	"SRR21968986"	"SRR21969090"	"SRR21968982"	"SRR21968981"	"SRR21968978"	"SRR21968977"	"SRR21968974"	"SRR21968973"	"SRR21968983"	"SRR21968971"	"SRR21968970"	"SRR21968967"	"SRR21968966"	"SRR21968960"	"SRR21968959"	"SRR21968956"	"SRR21968955"	"SRR21969080"	"SRR21969079"	"SRR21969075"	"SRR21969074"	"SRR21969070"	"SRR21969069"	"SRR21969068"	"SRR21969062"	"SRR21969061"	"SRR21969060"	"SRR21969059"	"SRR21969053"	"SRR21969052"	"SRR21969050"	"SRR21968954"	"SRR21968951"	"SRR21968950"	"SRR21969056"	"SRR21968944"	"SRR21968943"	"SRR21968942"	"SRR21968941"	"SRR21968949"	"SRR21969113"	"SRR21968934"	"SRR21968933"	"SRR21968932"	"SRR21968931"	"SRR21968937"	"SRR21968925"	"SRR21968924"	"SRR21968926"	"SRR21968831"	"SRR21968917"	"SRR21969021"	"SRR21968817"	"SRR21968806"	"SRR21968803"	"SRR21968800"	"SRR21968799"	"SRR21968793"	"SRR21969018"	"SRR21969017"	"SRR21969016"	"SRR21969013"	"SRR21968796"	"SRR21969012"	"SRR21969008"	"SRR21969007"	"SRR21969002"	"SRR21969011"	"SRR21969001"	"SRR21968997"	"SRR21968996"	"SRR21968995"	"SRR21968994"	"SRR21968988"	"SRR21968987"	"SRR21968888"	"SRR21968887"	"SRR21968886"	"SRR21968885"	"SRR21968881"	"SRR21968875"	"SRR21968874"	"SRR21968870"	"SRR21968869"	"SRR21968866"	"SRR21968865"	"SRR21968864"	"SRR21968863"	"SRR21968908"	"SRR21968907"	"SRR21969051"	"SRR21969049"	"SRR21969046"	"SRR21969045"	"SRR21969039"	"SRR21969038"	"SRR21968826"	"SRR21969032"	"SRR21969031"	"SRR21968923"	"SRR21968823"	"SRR21968921"	"SRR21968816"	"SRR21968815"	"SRR21968808"	"SRR21968920"	"SRR21968807"	"SRR21968912"	"SRR21968911"	"SRR21968905"	"SRR21968904"	"SRR21968899"	"SRR21968898"	"SRR21968828"	"SRR21969048"	"SRR21969047"	"SRR21968827"	"SRR21969037"	"SRR21969036"	"SRR21969024"	"SRR21969023"	"SRR21969020"	"SRR21969019"	"SRR21968825"	"SRR21968824"	"SRR21968814"	"SRR21968813"	"SRR21968922"	"SRR21968858"	"SRR21968856"	"SRR21968851"	"SRR21968848"	"SRR21968846"	"SRR21968841"	"SRR21968838"	"SRR21968836"
"AJ413954"	1.836152963388	0.535364974776073	0	0.553785465028069	0.720219750770468	0.127521145087833	0	0.0417963126364185	0.621939923249967	0.244230673378857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39257015440279	0.601619926026499	0	0	0	0	1.19640074398029	1.00894236621565	0	0	2.01146809866206	1.05049813022751	0	0	0	0	0.484166448573672	0.349922239502333	0.355153994772133	0.141561032108616	0.36888734747927	0.474285260062002	0.678637070549979	0	0	0	0	0	0	0	0	2.16222533894343	2.10010600807953	2.03062272430212	0.205641562875878	0	1.62789577614025	0	0	1.58918406072106	0	0	0.190385530699667	0.161757193938362	0.112094623323412	0.203932432952403	0	0	0.152182873085825	0.231224565297817	0	0	1.18369460679145	0.143158229609894	0.9375	3.36346667642645	1.68852288848137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AJ867049"	0.32206715285233	0	0	2.47686238810499	0.294787618920005	0	0	0.0464403473737984	0.0635172687574434	0.0398743956536909	0	0	0	0.261823393231176	0.171656485081032	0	0	0.122770521433687	0.0265507284856128	0	0.0438471070441331	0.0598677703159977	0.151132413584645	0.194908211830475	0.495689655172414	0	0	0.387372193527986	0.149123367631708	0.299829774063757	0	0.070376514351782	0.0655461398005525	0	0	0.270016079609235	0.248351460135309	0.0310848616723656	0	0.550606820605956	0	0	0	0.0866575747244005	0	0	0.275562385734347	0.0537254347518733	0	0	0	0.427013061576001	0.351260102990826	0	0	0	0.140252454417952	0.587342062286909	0.261413500140043	0	0	0	0.267228960938642	0.247129579004921	0.0869702719797597	0	0	0	0	0.228054578485563	0.192389087690946	0	0	0.0475571478393202	0	0	0	0.118369460679145	0	0.0243506493506494	0	0.138403515449292	0.0411878578195148	0	0.0383370250468564	0	0	0	0	0	0	0	0.174360677515775	0	0	0.694565028650807	0	0	0	0	0	0.166333998669328	0.344380796508456	0.451433966717809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AY126616"	0	2.23068739490031	1.61461175488717	5.07510241238052	5.05493769261691	2.94599869876383	0	1.46054892490596	0.886595209739315	1.65977171908488	1.34744724616914	2.02264983924373	0	2.26821739609745	3.39778866057454	0	0	0.136411690481874	0	0	0	0	0	0	0	0.0862467920400522	4.79423193969755	0	0	0	0	0	0.0163865349501381	0	0	0	0	0.0373018340068387	0.0361271676300578	0	0	0	0	0	0	0	2.0163747648446	0.630566944719355	0	0	0	0	0	0	0	0	0	1.52708936194596	2.04462701895248	0	0	0	0.014614083801332	0.0131219245489338	0	0	0	0	0	4.96308608094005	0.75031744199469	0	0	0.288513363558543	0.890985324947589	0	0	2.0344751054228	0	1.98863636363636	0	0	0	0	0	0	0	0	0	0	0	0.287364923519023	0.00830288940551312	3.23670409574981	1.6036866359447	0	0.022000990044552	0	0	0	0	0	0	0	0	0	0.355699542433452	1.34386138445009	3.87783676564961	2.54060128570738	0	0	0	0	0	0	0	0	0	0	1.3858280223162	0	2.27953627719161	1.99103090555435	1.19748528091009	0	0	0	0	0	0	0	0	0	0.0192145107985551	0	0	0.0219903004944846	0	0.141716715143688	0.0431938788103172	0	0	0	0	0	0	0	0	0	0	0
"AY305310"	0.285047939880798	0	0	0.121377636170536	0.130644512930457	0	0	0	0	0	0	0.175152358558472	0	0	0	0	0	0.252361627391467	0	0	0.621485082451625	0.338383049612161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379236066866903	2.08957780251777	0	0	0	0	0.608479455639885	0.181441161223432	0.546937151949085	0	0	0	0	0	0	0	0	0	0	0.39607608345231	0	1.49992208196977	0.650373893361602	0.728223321818691	0	0	0.679092616673891	1.91235725171715	1.058501913614	0.849936748893106	1.48496415603761	0.38783425188814	0	0	0	0	0	1.146480076213	0.70384578802194	0.336046368232828	0	0	0	0	0	0	0	0	0	0	1.28085867620751	1.35908440629471	0.218557520365587	0	0	0	0	0.498173364330787	0	0.0737327188940092	0.483714930667527	0.486771904735713	0.599704181793734	0.279933382941781	0	0	0	0	0	0.83548814671563	0	0	0	0	0	0	0	0.60085169269061	1.07687519452225	0.418792097624214	0.565907874276683	2.76896954568872	0.257795172863666	0	0	0	0.423724174175818	0	0.253944240328507	0.897615008482187	0	0	0	0.120126742418087	0.685931021182218	0.620022265992978	0.837443628255103	0.281684827373729	0	0	0	0	0.233572651198174	2.07709609865819	0	0	0.294744100947074	0.122008068646804	0	0	0	0	0	0	0	0	0
"D86187"	0	0	0	0	0	0	0	0	0	0	2.63480250537361	0.559047938960603	0	0.030316392900452	0.0378654011208159	0	0	0	0.531014569712256	1.26872104299106	1.202935849776	0.944869592378572	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0697794363035102	0.0685107476235334	0	0	0.567903369944363	0.928497522191363	1.65532583093431	1.82737169517885	0.353733378793045	0	0	0	0	0	0	0.115569526627219	0	0	0.0997207818109294	0	0.232167160355456	0	0.352405237372146	0.50415460741294	0	0	0	0	0	0	3.83111442137604	0.175546029802	0	0	0	0	0	0	0.0380457182714562	0	0	0	0	0	0	0	0	0	0	0.276878514227296	0	0	0	0.732754990314158	0	0	0.0538809231598168	0.0304439278202148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000010425"	0	0	0	0	0	0.687052700065062	0	1.24924534435518	0.706629614926558	0.426157603548821	0	0	0	0.23701907176717	0.290301408592922	0.0870105655686762	0.0468151095766159	0.095488183337312	0	0	0	0	0	0	0	0.891918044511759	0.379231237417482	0	0	0.22825750541628	0.218822940980327	0	0.170888150194297	0.2558660769185	0.161760882752246	0	0	0	0	0	0	0	0	0	0	0	1.83884899711189	1.69376502191432	0	0	0.591715976331361	0	0	0	0	1.38099431590745	0.607760635811127	0	0	0	0	0.130039011703511	0	0	0.162080961416825	0	0	0.249881009043313	0.144730120892219	0.0927679641297205	0.365539266612798	0	0	0	0	0	0	0	0.0318129399133097	0	0	0	0	0.0327379869775563	0	0	0	0	0	0	0	3.44538569760829	0	0	0	0	0	0	0	0	1.51914626490898	0.171878465291639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000187895"	0	0	0.170128077552724	0	0	0	0	0	0	0	1.0169413178635	4.11728009981285	0	0	0	0	0	0.327388057156498	0	0	0	0	0	0	0	0.0168286423492785	0	0.0131759249499315	0	0.738935314144228	1.62762587529176	0	0.00936373425722178	0	0	0	0	0.354367423064967	0.294178364987614	0	0	0	0	0	5.56163267057032	3.52807642589148	0	0.0254488901456242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35623474208173	5.95017881366383	0.0618650690283928	0	0	0	0	0	0	0.131801145022447	0	0.191685125234282	0	0	0	0	0	0	0	0	3.62600945915511	4.44239631336406	0	0	0	0	0	0	0	0	0	0	0	2.66746824310032	0	0	0	0	0	0	0	0	0.0184812256239007	0	0	0	0	0	0	0	1.00443051653339	1.12912882945814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000431455"	0.43682671306408	0	0.121978621641575	2.11652253072371	0.458930724909554	0	0	0	0	0	0.0346684540180738	0	0	0.292139786131628	0.527591255616701	0	0	0.211438120246905	0.215724668945604	0	0.0724430464207416	0.174397417877037	0	0.0876331495051749	0.118534482758621	0.0189322226429383	0.0257502692073599	1.83408875303046	1.34211030868537	0.0715722686474776	0	0	0	1.82874823968106	0.909904965481383	0.191134977700919	0	0.0683866956792042	0.103220478943022	0	0.974786254969232	1.1319026432871	1.13400725764645	1.12938970337538	0	0	0.278212024058716	0	0	0	2.24204881656805	0	0	0	0	4.86350172123929	1.00903849150693	2.87654356359052	4.32265894874428	0	0	0.322689399412416	0	0	0.169987349778621	0	0	0.241948278597493	0.306487314830581	1.24850218391249	0.681057370425949	0	0	0	0	0	0	0.284826514759192	0	0.661525974025974	0.0951579255572229	0	0	0	0.029817686147555	0	0	0	0	0	0	0	0	0.865480518644831	0.678341013824885	0	1.01754578956053	1.21823315853167	0	0	0	0.421379463295631	0.126159301691217	0.191785672135017	0	0.0122078735476611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00874161833065943	0	0	0	0	0	0	0	0	0	0	0
"G000434535"	0	0	0	0.561371567288727	0.35508508642637	1.18152244632401	0	3.44122974039846	0	0	1.46300875956272	0.676615960458755	0	0.325212214750303	0.224668046650174	0	0	0.11936022917164	0	0	0	0	0	0	0	0.21877235054062	0.177910950887214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590869346334225	1.13106178424996	0.802254363516117	2.29061993116272	0	0	0	0	0	0	0	0	0	0.221161680828774	0.711185261639826	0	0	0	0	0	0	0	0	0.170074600904488	0	0	0	0	0	0.244204219848919	0.25327016477459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443020923758494	0.794309753127422	0.0257391975805154	0	1.59253838712078	0	0	0.368519896530952	0	0.0878844946641557	0.0776225327123531	0	0	0.703483192455618	0.502645923897178	0.129142869866293	0.0306973412691645	0.330202438597515	0.284571511431195	0.172761301468471	0.0514856398486446	1.72153408391182	0	0.0163458557619142	1.43643732952663	0.104489416818442	0.0855838225701239	1.13678660049628	1.88079913065285	0	0.227190610184709	0	0.50032418413659	0.101786248877358	0	0.215479790080979	0	0	0.0900003214297194	0.395078644629043	0.1490271529697	0.134554805932987	0	0	0.0482685878756458	0	1.52921738303537	0.102381137051113	0.875443579032783	0	0.0706273600382611	0.0684856611743852	0	0	0	0	0	0	0	0	0
"G000450985"	0	0	0	0.485510544682142	0.0837464826477288	0	1.22932985204526	0	0.0211724229191478	0.0149528983701341	0.147918737143782	0.110369979365613	0.244912499443381	0	0	0	0	0.0750264297650309	0.0381666721980684	0.121215386273031	0.165856448384329	0.15617679212869	0	0.0226637455616832	0.0969827586206897	0	0	0	0	0	0	0.0427285979992962	0.0351140034645817	0	0	0	0	0	0	0.242151690737698	0	0.0785134781470819	0.0907205806117159	0.123593590180702	0.0321729618428673	0.0504461329886181	0	0	0.0833884463869799	0.0197808284210943	0	0	0.0545646761927497	0.152905198776758	0	0	0	0	0	0	0.0353471800019794	0	0.100210860351991	0.0393657736468015	0	0.228097942463458	0.159216166564605	0	0	0	0	0.0816104461371056	0.0689859071646792	0.0190228591357281	0	0.00651211252930451	0.0148982449867406	0.0554856846933491	0.174971169523204	0.0852272727272727	0	0	0	0.40013095194791	0	0	0	0	0.416912322075297	0	0.109430780546436	0.0718412308797557	0	0	0	0	0	0.0860562054591905	0	0	0	0	0	0.0531098784373894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000478885"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294501241112373	0	0	0	0	0	0.359422912582315	0.3441172339529	0	0.0548831566480834	0	0	0	0.0206440957886045	0	0	0	0	0	0	0	0	0	0.347931103890502	0.178027455789848	0.198779585798817	0	0	0	0	0.164118165078857	0	0.246397157837435	0.66286994678368	0	0	0.202282907094351	0	0	0	0	0	0.337141043947327	0.20432487655372	0	0	0	0	0	0	0	0	1.75334763630983	0	0.978084415584416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.469740355844407	0.575115207373272	0	0.13750618777845	0.0591636412531935	0	0	0	0	0.153436988543372	0.218340611353712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000779535"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00923491449555638	0.0865166690551637	1.52076862273582	2.92022670554997	1.67901522664955	0.422325873652666	0.0807819048533129	0.18423174741021	0.0706503069075259	0.0608638517135249	0.350026773384438	0.0414234367432257	0.738682127230377	0	0.0573821339950372	0	4.41294233658282	0	1.11063120873697	0.0653771342122326	0.0618700728470213	0.0136586139591035	0.0527114540251856	0.162361977341218	0.253020578233266	0.468001671434541	0.0673689018298079	0.260797517696974	0	0	0	2.67741685586761	0.0124826236205282	0.0184243058197033	0	0.228003908638434	0.045250730182237	0.273611505030114	0.289481408157275	0	0	0	0	0	0	0	0	0
"G001643385"	0	0.226500566251416	0.433345103200334	0	0	0.484059856864021	0	0.691961175869595	0	0	0	0	0	0.457501929225003	0	0	0	0	0	0.519879323348777	0.251644266514155	0.236868134728513	0	0	0.107758620689655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968606762950791	0	0	0	0	0.220921004654355	0.608506479175206	0	0	0.40831584092935	0.348142580211259	0.517751479289941	0	0	0.232681824225502	0.0713858057384977	0.360259386758466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68165245236359	0	0	0	0	0	0	0	0.40483028268918	0	0	0	0	0	0	0	0.615538180003327	0.285237608309564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G900539055"	0.0740384259430645	0	0	0	0	0	0	0	0.254069075029774	0.0498429945671136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23782652225357	0.739345151437298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17531556802244	0	0	0	0	0.47680970957954	0	0	0.288583175205566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144157502368302	0	0.072414380644062	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0956734346763049	0.0931780366056572	0.891399874450722	0	0	0	1.87088503074683	2.31790364272331	0.0205960611424691	0	0	0	0	0	0.0162041988320013	0.558149185600166	0.217568976693064	0	3.16660982635891	0	0.0457506203473945	0.0662757788896717	0.0416939662874501	0	0.0130259215839521	1.25459260860169	1.63955693044606	2.96656283182721	6.93937603540356	2.44022263361911	6.19320094244362	0	0.110188119094516	0.520482892461339	0	0.0436914413321035	0	0.352181918944527	2.22474396436778	0.14680011411183	0.418831924300008	2.78519060326748	8.84446089925542	0	0	0	0	0	0	0	0	0	0	0
"G900545585"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030226482716929	0.0800785676512805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54052621817122	0.446769404778736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.534712413898	3.81522587219949	1.33874397426049	2.93671231475007	9.55311825447757	5.58146841316642	0	0	0.814098949319748	3.4083756959574	3.01947411436463	0.808712941956206	0.901221220059066	0	0.79947270471464	0.153449325897708	0.0297814044910358	0	0	0.239355954181975	0.0533878854405748	1.09268911672828	5.96102827882621	1.35161852723907	0.499077287340847	3.89315676127415	2.50121321115583	0.716776120066951	0.914846928189232	0.0358027088693626	0	0.300933788607421	0.487389713183353	0.661492012171928	0.489671397916182	0.238289799253702	0.205170924349007	2.82175767585935	2.84474473264694	0	0	0	0	0	0	0	0	0
"G902167945"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69642119901784	0.182056548993381	0.0723645391492157	0	0	0.18185992556431	0.0615862046901494	0.0502450220209664	1.99441279224273	0.0622471210706505	0	0.546152081368375	0.10521503776857	0.285453359425962	0.266749379652605	0.0513488016622682	0.0595628089820716	0.658579045908927	0.0603305841783043	0.204776312945753	0.140704520506935	0.0330450337720245	0.0556076877628332	0.0629077771986268	0.0441045044626795	0.134357622705795	0.0833547429419657	0.0533828607652655	0.243330420075074	0	0	0	0	0.408900722708254	0.185113369011608	0.229146785373464	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-000468795.1-AWPJ01000352.1"	0.821826527968015	0.39809190432067	0.394825538471415	1.02412380518889	0.381883960873643	0.554326610279766	0	0.517809873217852	0.214370782056372	0	2.12633184644186	0.379096885647104	0.0356236362826736	0.165362143093374	0.267582167920432	0.319038740418479	0.608596424496006	5.61675135559117	0.736782715475756	2.33272276694322	0.40224954723096	1.00473736269457	0.179199861821793	0.20246279368437	2.5	0	0	0	0	0.0464252553389044	0.170890296765589	0	0.140456013858327	0.0773548604637325	0.127097836448193	0.391371621006644	0.191259170449031	0	0.108381502890173	0	0	0	0	0	0	0	0	0	0	0	0.591715976331361	0.326539400028707	0	0	0	0.928668641421824	0.245441795231417	0	0	0	0	0	0	0	0	0.628433106787078	0.783833435394979	0.563223861653181	0.459730972245871	0	0	0	0	0.291683840081164	0.197311629054137	0.384214639228966	0.26816840976133	0.617740622919287	4.493577762755	0.434253246753247	0	0.103802636586969	0.399522220849294	4.01585973591357	0.779519509286079	0	0	0	0	0.823490267842289	0.505893116624509	0.832160924357171	0.268460090778257	0	0	0	0.308013860623728	0.578190130428936	0.131108040111973	0.123128119800333	1.20108809374346	0.382568196939454	0	0	0.102670519980009	0.115709410147397	0.0539950792113379	0.0670793753659521	2.92690041421154	2.82275605394171	0.149566497104649	0.0279139011227591	6.54584816017526	0	0.0394555139080687	10.6356267047337	0.0950563444667775	0.14194390084801	0.0496277915632754	0.299136623637167	0.0476502471856573	0.743433370194782	0	0.168575751026583	0.0593753118451252	0	0.0527114540251856	0.038942909694388	0.154365765619378	0.0835717270418823	0	0	0.235785290770421	0	0	0	0	0.346495815899582	0.0191318286408646	3.47548815122545	0.0164548109753589	0.141254720076522	0.0258979390995574	0	0	0	0.200918484500574	0	0.37989479836353	0	0	0
"GB-GCA-000980215.1-LARH01000082.1"	1.2031244215748	2.37825594563986	3.00131608512824	0.367925959641936	0.398633257403189	1.81392322706571	0	2.08052756234617	1.27299192801376	0.984399142700493	1.4722536806342	4.46278612217477	0	1.28431264469188	0.658857979502196	0.828672053035011	2.06279076571964	0.838931896463527	0	0	0	0	0	0.256855783032409	0	0.854053599225882	0.323048831874151	1.32549804996311	0.771180844038261	0.386877127824203	0	1.18383350927462	2.60545905707196	2.3027946922665	3.67139432103758	0.251812748399624	0.428192172647084	0	0	0	0.337635462615041	0.660821774404606	0	0.214513012842368	0	0	1.11284809623486	0.774777322211226	0.299048221525721	0.399572734106104	0.70728550295858	1.00473661547294	1.32660368993623	2.93843903736205	0.863537972643117	1.39300296213274	1.2350007791803	1.28928745380053	1.28372700961628	2.97598261746789	2.93098816576414	0	0	0	0.205566097406705	0.977562610557676	0.273525209226373	0.321275583055688	0.332027924399796	0.89289165474856	0.861903112855439	0	0	2.77099648077106	1.43975829325441	1.33498306850742	1.66860343851494	2.18613597691796	0	1.19724025974026	4.20890824580024	3.02065672468081	0.663124510894188	0	0.332254217072755	0	0	0	0	1.25603061054733	3.01024343863804	2.42164815757177	1.53603454001993	0	0.350230414746544	0.414258427802446	0.387767449535229	0.174801667338981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-000980425.1-LARJ01000053.1"	0.651538148298967	0	0	0.527234107115764	0.257939166555005	0	0	0	0.0979224560010586	0.0971938394058715	0.515404349735364	0.611833581265896	0	0	0	0	0	0	0.283760910689987	0.444456416334447	0	0.140559112915821	0	0	0	0	0	0	0.119298694105366	0.117997523986382	0.556435478492831	0	0	0.190411964218418	0.285970132008435	0.157762203816632	0.202677628386286	1.67858253030774	1.605078447564	0.291158580529851	0	0	0	0	0	0	0.127182639569699	0.130072105188746	0.425568622940449	0.27693159789532	0	0	0	0.528520143597926	0.131257771841754	0.124089344327916	0	0.154714494456064	0	0.659605012998099	0.65321588643658	0	0	0	0.166034155597723	0.670328647239549	0.326597264747908	0	0	0.228054578485563	0	0	0	0.665800069750483	0.743001603156986	0	0	0	0	0	0.215935292610621	0	0	0	0	0	0	0	0	0.582265845949093	0.3552015499704	0	0	0	0	0	0	0	0	0	0.933249633814606	0.626524728321135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-000980475.1-LARM01000066.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419313917506621	0.258842390033733	0.0449090733382222	0.516889329677382	0.769128522403209	0	0	0.214543592535698	0.145934917176747	0.130766846095313	0.303347013688853	0.151654778576767	0.713894324853229	0.030241935483871	0	1.2574370785104	0.821170880185694	0.226925265488849	0.208018154311649	0.229518012174434	1.90912175112243	0.150024907610144	0	0	3.79415640770146	0	0	0.895984104927598	0	0	0	0	0	0	0.648011108761865	0.681332016948455	0.256371755729436	0.244016137293608	0	0	0	0	0	0	0	0	0
"GB-GCA-003478325.1-QUFA01000101.1"	0	0	0	1.06584736762252	0.824065389253651	1.80351333767079	0	2.27789903868481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64289620934831	1.38115080294021	0.758933277116054	0	0	0	0	0	0.769581688716108	0	1.07703042990201	0	1.28069630090146	0	0	0	0	0	0	0	0	0	1.84645836278807	0	0	0	0	0	0	0	0	0	0.994183881041744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00850826188364	1.91179734314067	2.75619681834998	0	0	1.76814381889473	0	0	0	0	0	0	0	0	0	0	0	4.05922475461654	0.534596272177673	0	0	0	0	0	0	0.443727309398951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-003480465.1-QUJC01000028.1"	0	0	0.128398549096395	0.709300561371567	0.247889588637277	0	0	0.626944689546278	0	0.204356277725166	0	0.141561495273286	0	0	0	0.223741454319453	0.626152090587237	0.347849810728779	0	0	0	0	0	0	0	0.298708401699693	0.749098740577742	0	0	0.160554008047044	0.506418806268756	0	0	0.182478132375984	0	0	0.114184579372556	0	0	0	0	0	0	0	0.197327499302919	0.485544030015449	0	0	0	0	0	0	0	0.977263661747108	0.32699304564086	0	0	0	0	0	0	0.510523527428599	0	0	0.304395951929159	0	0	0.329208313501507	0	0.255111901356732	0.211627996460041	0.997461008342401	0.683288985250156	0.456548619257474	0.499445061043285	0.33211773899453	0.178778939840887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0957883078396743	0	0	0	0	0.13750618777845	0.134462821029985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
