"X"	"SRR2467275"	"SRR2467278"	"SRR2467282"	"SRR2467285"	"SRR2467290"	"SRR2467293"	"SRR2467297"	"SRR2467300"	"SRR2467303"	"SRR2467306"	"SRR2467309"	"SRR2467312"	"SRR2467315"	"SRR2467318"	"SRR2467322"	"SRR2467324"	"SRR2467328"	"SRR2467330"	"SRR2467333"	"SRR2467337"
"RS-GCF-003478335.1-NZ-QUFB01000015.1"	0	0.0520833333333333	0	1.18541934209227	0	0	0.28874909765907	0	1.36857008022652	0.0934023944977499	0	0	0	0.240983211502932	0.044543429844098	0	0.345326052039833	0.156976014065051	0	0.0713379835129994
"RS-GCF-003478575.1-NZ-QUFR01000028.1"	0	0	0	0	0.170848905499199	0	0	0	0	0	0.766755017039	0.197167951245743	0.171654601089634	0	0	0	0	0	0.104138120032886	0
"RS-GCF-003478705.1-NZ-QUFX01000034.1"	0	0	0	0.316111824557937	0.0854244527495996	0	0	0	0	0	0	0	0	0	0	0	0	0.182092176315459	0	0
"RS-GCF-003478725.1-NZ-QUFZ01000069.1"	0	0	0	0	0	0	0	0	0	0	0	0.412260261695644	0	0	0	0.310366232153942	0	0.113022730126837	0	0
"RS-GCF-003479185.1-NZ-QUGU01000004.1"	0	0	0.711427301022677	0.503803220389213	0	0	0.484685985356296	0.339673913043478	0.141576215195847	0.305680563810818	0	0.277827567664456	0.395551906858721	0.706884087075267	0.593912397921307	0	0	0.40185859600653	0.367223896958071	0
"RS-GCF-003479985.1-NZ-QUIH01000007.1"	0	0.3125	0	0.26671935197076	0	0.393953275309207	0	0	0	0.127366901587841	0	0.277827567664456	0	0.0722949634508796	0	0	0	0.163255054627653	0.180871471636065	0
"RS-GCF-003480485.1-NZ-QUJF01000065.1"	0	0	0	0.197569890348711	0	0	0	0.441576086956522	0	0	0	0	0	0.112458832034702	0	0	0	0	0	0.499365884590996
"RS-GCF-003481205.1-NZ-QUKG01000035.1"	0	0	0	0	0.512546716497597	0	0	0	0	0	0	0	0	0.385573138404691	0	0	0	0	0	0
"RS-GCF-003481335.1-NZ-QUKW01000004.1"	0.239608292530472	0.239583333333333	0	0	0.128136679124399	0	1.54687016603073	0	0.141576215195847	0	10.3937902309731	2.98440580749238	0.81349354429435	0	0.393466963622866	0	0	0.671857340198418	0.20279528637983	0
"RS-GCF-003481765.1-NZ-QULR01000098.1"	0	0.333333333333333	0	0.414896769732293	0	0.210719193770041	0	0	0	0	0.492237788716395	0.224054490051981	0	0.313278174953812	0	0.116387337057728	0	0.232324500816275	0	0
"RS-GCF-003481845.1-NZ-QULY01000061.1"	0	0	0	0	0	0.357306459001374	0	0	0	0	0.132525558500568	0	0.104485409358907	0	0	0	0.208801798907806	0	0	0
"RS-GCF-003481985.1-NZ-QUMD01000078.1"	0	0.34375	0	0	0	0	0	0	0.188768286927796	0.322662817355863	0	0.250941028858218	0	0.240983211502932	0	0	0.754898811435914	0	0	0.309131261889664
"RS-GCF-003602705.1-NZ-QTLK01000079.1"	0	0.239583333333333	0	0.118541934209227	0	0	0	0	0	0	0	0.11650833482703	0	0	0	0	0	0.125580811252041	0.454919155933132	0
"RS-GCF-003603005.1-NZ-QVGS01000002.1"	0	0.8125	0	0	0	1.11772789738891	1.16530885840982	0.83786231884058	0	0.551923240213976	0	0	0.761250839614897	0	0	0	0	0.477207082757755	0.893395450808441	0
"RS-GCF-003603945.1-NZ-QVGO01000012.1"	0	0	0	2.29181072804505	0	0	0	1.53985507246377	0	1.57934957968922	0	0	0	0	0.3637713437268	4.92706393544382	0	0	1.33735269936969	0
"RS-GCF-003635365.1-NZ-QTMV01000010.1"	0	0	0	0	0	0.274851122308749	0	0	0.330344502123643	0	0	0	0	0.120491605751466	0	0	0	0	0	0
"RS-GCF-003865035.1-NZ-BHVZ01000001.1--3"	0	0	0	0	0.0533902829684997	0.284012826385708	0	0	0	0	0.066262779250284	0	0	0.257048758936461	0.0296956198960653	0	0	0.533718447821173	0.0493285831734722	0
"RS-GCF-004123145.1-NZ-SDKC01000001.1--5"	0	0	0	0	0	0	0	0.237771739130435	0	0	0.066262779250284	0	0	0	0.252412769116555	0	0	0	0.131542888462592	0
"RS-GCF-004167405.1-NZ-RCYJ01000084.1"	0.281279299927076	0.229166666666667	0	0.246962362935889	0.149492792311799	1.2093449381585	0.69093534082706	2.96648550724638	0	0.900059437887408	0	0.295751926868614	0.171654601089634	0	0.883444691907944	0.457790192427064	0.088339222614841	0.226045460253673	0.701562071800493	0
"RS-GCF-004523415.1-NZ-SONK01000098.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12058098109071	3.30532656943564
"RS-GCF-008416155.1-NZ-VVXU01000050.1"	0	0	0	0	0.0533902829684997	0	0	0	0	0.288698310265772	0	0.295751926868614	1.33592059108889	0.0562294160173508	0	0	0.425634436235143	0	0	0.174381737476221
"RS-GCF-008421235.1-NZ-VVND01000016.1"	0	0	0	0	0.0640683395621997	0.0641319285387082	0	0	0	0	1.20219613782658	0	0.0149264870512725	0	0	0	0	0	0.109619073718827	0
"RS-GCF-008423175.1-NZ-VVJM01000035.1"	0.677153870194812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666559588821073	0.408137636569132	0.12058098109071	0
"RS-GCF-008571545.1-NZ-VWAC01000113.1"	0	0	0.277901289461983	0	0	0	0	0	0.672487022180274	0	0	0	0	0.0722949634508796	0	0	0	0	0	0
"RS-GCF-008572155.1-NZ-VVYZ01000060.1"	0	0	2.86794130724767	0	0	0	0	0	0	1.35858028360363	0	0	0	0	0	0	0	0	0	0
"RS-GCF-008572425.1-NZ-VVYM01000017.1"	0.593811855401604	0.28125	1.71187194308582	0	0	0.320659642693541	0.433123646488605	0.181159420289855	0	0	0	0	0	0	0.0371195248700817	1.62166356300435	0	0.0879065678764285	0.460400109619074	0
"RS-GCF-009020435.1-NZ-WCUB01000245.1"	1.26054797374727	0	0	0	0	0	0	0	1.60453043888627	0.534940986668931	1.24952669443393	0	0.716471378461079	1.18885051008113	0	6.53320918684047	0	0.125580811252041	1.51822417100575	0.467660114140774
"RS-GCF-009102135.1-NZ-WDDW01000176.1"	0	0	0	0	0	0	0.195936887697226	0.124547101449275	0	0.297189437038295	0.189322226429383	0	0	0.136557153184995	0	0	0	0	0	0
"RS-GCF-009469605.1-NZ-SSXU01000079.1"	0	5.92708333333333	0.122276567363273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208276240065771	2.6712111604312
"RS-GCF-009493945.1-NZ-VZCY01000121.1"	0	0	0	0	0	0	0.247499226564917	0	0	0	0	0	0	0	1.06904231625835	0	0	0	0	0
"RS-GCF-009494455.1-NZ-VZBZ01000148.1"	0	0	0	0.99772794626099	0	0	0	0	0	0	0	0	0	0	1.49220489977728	0	0	0.282556825317092	0.169909564264182	0.293278376664553
"RS-GCF-009663755.1-NZ-RDBS01000044.1"	0	0	0.222321031569586	0	0	0	0	0	0	0.0254733803175681	0	0	0	0.53016306530645	0	0	0	0.219766419691071	0	0.0396322130627774
"RS-GCF-009678435.1-NZ-WKLZ01000064.1"	0	0	0	0	0	0	0.195936887697226	0.317028985507246	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-009678795.1-NZ-WKNN01000105.1"	0.0833420147932076	0	0	0.0493924725871777	0	0	0	0.0905797101449275	0.212364322793771	0	0	0.188205771643664	0.111948652884544	0	0.193021529324425	0	0	0.0313952028130102	0.252123869553302	0.396322130627774
"RS-GCF-009679705.1-NZ-WKZI01000044.1"	0	0	0	1.36323224340611	0	0	0.237186758791379	0	0	0	0	0	0	0	0	0	0	1.05487881451714	0.197314332693889	0
"RS-GCF-009679805.1-NZ-WKPY01000007.1"	0	0	0	0	0.245595301655099	0	0	0.78125	0.153374233128834	0.212278169313068	0	0	0	0	0	0	0	0	0	0
"RS-GCF-009680105.1-NZ-WKQN01000004.1"	0	0.145833333333333	0.522454424188528	0	0	0	0	0	0	0	0	0	0	0	0	0.170701427684668	0	0	0	0
"RS-GCF-009680405.1-NZ-WKRA01000066.1"	0	0	0	0	0	0	0	0	0	0	0.0851950018932223	0	0	0.297212627520283	0.118782479584261	0.10862818125388	0	0.313952028130102	0.104138120032886	0
"RS-GCF-009680435.1-NZ-WKRB01000047.1"	0	0	0	0	0	0	0	0.124547101449275	0	0	0	0	0.104485409358907	0	0	0	0	0	0	0
"RS-GCF-009680455.1-NZ-WKRD01000020.1"	0	0	0.555802578923966	0.148177417761533	0.512546716497597	0.210719193770041	0.340311436526761	0	0	0	0	0.340562824879011	0.164191357563997	0.257048758936461	0.185597624350408	0.310366232153942	0	0	0.306933406412716	0
"RS-GCF-009718345.1-NZ-WNAJ01000071.1"	0	0	0	0	0	0.952817224003665	0	0.600090579710145	2.93770646531383	4.44085930202938	0	2.70657823982793	0	1.07639167804643	0	0	0.987793125602313	0	0.416552480131543	0.40424857324033
"RS-GCF-009875715.1-NZ-WWSF01000007.1"	0	0	0	0	0.202883075280299	0.183234081539166	0.299061565432608	0	0	0	0	0.483957698512278	0	0	0	0.116387337057728	0.232894314166399	0	0.361742943272129	0
"RS-GCF-009881235.1-NZ-WWUZ01000005.1"	0	0.229166666666667	0	0	0	0	0	0	0.755073147711185	0.628343381166681	0	0	0	0.224917664069403	0	0.100869025450031	0	0.891623759889489	0.416552480131543	0
"RS-GCF-009881395.1-NZ-WWVG01000042.1"	0	0	0.144508670520231	0	0.907634810464495	1.47503435639029	0	0	0	0	0.454373343430519	0.313676286072773	0.492574072691992	0.361474817254398	0.393466963622866	0.147423960273122	0	0.320231068692704	0	0
"RS-GCF-009883055.1-NZ-WWVR01000001.1"	0	0.364583333333333	0.188972876834149	0.780401066877408	0	0.155748969308291	0	0	0	0	0	0	0	0	0.22271714922049	0	0	0.734647745824438	0	0
"RS-GCF-010509575.1-NZ-CP048437.1"	0	0	1.14495331258337	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313202698361709	0	0	0
"RS-GCF-013293275.1-NZ-JAAJZU010000026.1"	0	0	0.533570475767008	0	0	0	0	0	0	0.110384648042795	0	0	0.11941189641018	0	0	0	0	0	0	0
"RS-GCF-013299995.1-NZ-JAAINE010000179.1"	0	0	0	0.780401066877408	0	0	0	0	0.283152430391694	0	0.321847784929951	0	0	0	0	0	0.433665274654674	0	0.235681008495478	0
"RS-GCF-013300845.1-NZ-JAAIUB010000015.1"	0	0.208333333333333	0	0	0	0	0	0	0	0.178313662222977	0.227186671715259	0	0	0	0	0	0	0	0	0
"RS-GCF-013301035.1-NZ-JAAIUF010000004.1"	0	0	0	0	0	0.622995877233165	0.598123130865216	0	0	0.31417169058334	0	0	0	0	0.22271714922049	0	0.682621265660135	0	0	0
"RS-GCF-013301115.1-NZ-JAAITR010000065.1"	0	0	0	0.286476341005631	0	0	0	0	0	0	0	0.887255780605843	0	0.570326933890272	0	0	0	0	0.12058098109071	0
"RS-GCF-013301135.1-NZ-JAAINX010000071.1"	0	0	0	0.0790279561394844	0	0	0	0	0	0.424556338626136	0	0	0	0	0	0	0.313202698361709	0	0	0
"RS-GCF-013301165.1-NZ-JAAWUW010000097.1"	0	0.4375	0.366829702089818	1.36323224340611	0.875600640683396	0.677966101694915	0.216561823244302	0	0.802265219443134	0.730236902436953	0	0.421222441297724	0.223897305769087	0.739015181942325	0	0.100869025450031	0	0.269998744191887	0.274047684297068	0.277425491439442
"RS-GCF-013301265.1-NZ-JAAINZ010000094.1"	0	0	0	0	0	0	0.340311436526761	0.260416666666667	0	0	0	0	0	0	0	0	0	0.609066934572397	0	0
"RS-GCF-013301405.1-NZ-JAAIOH010000014.1"	0	2.61458333333333	1.50066696309471	0	0	1.00778744846541	0	0.181159420289855	0	0	0	0	0.0597059482050899	0	1.64068299925761	0	0	1.52580685671229	0	0
"RS-GCF-013301415.1-NZ-JAAIOG010000067.1"	0	0	0	0	0	0	0	0.317028985507246	0	0	0	0	0.320919471602358	0	0	0	0	0.131859851814643	0	0
"RS-GCF-013301545.1-NZ-JAAIOO010000074.1"	0	0.354166666666667	0	0.454410747802035	0	0	0	0.486865942028985	0	0.382100704763522	0	0	0.223897305769087	0.345409269820869	0.163325909428359	0	0	0.791159110887856	0.208276240065771	0
"RS-GCF-013302095.1-NZ-JAAIPN010000122.1"	0	0	0	0	0	0	0	0	0	0.263224929948204	0	0	0	0	0	0	0.128493414712496	0	0.20279528637983	0
"RS-GCF-013302245.1-NZ-JAAIPT010000089.1"	0	0	0	0	0.192205018686599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33291058972733
"RS-GCF-013302255.1-NZ-JAAIPS010000119.1"	0	0	0	0.108663439691791	0	0	0	0	0	0	0	0	0	0.265081532653225	0.779510022271715	0	0	0	0	0
"RS-GCF-013302845.1-NZ-JAAIQT010000087.1"	0	0	0	0.167934406796404	0	0.879523591387998	0	0	0.943841434638981	0.934023944977499	0	0.537730776124754	0.365698932756176	1.55032532733553	1.52190051967335	0.566418373680943	0.513973658849984	3.4095190254929	1.01397643189915	0.618262523779328
"RS-GCF-013304185.1-NZ-JAAISS010000139.1"	0	0	0	0	0	0	0	0	0	0	0.227186671715259	0	0	0	0	0	0.208801798907806	0	0	0
"RS-GCF-013304735.1-NZ-JAAITI010000084.1"	0	0	0	0.503803220389213	0.0961025093432995	0	0.340311436526761	0.430253623188406	0.141576215195847	0.169822535450454	0.709958349110186	0	0.126875139935816	0	0.616184112843356	0.395716945996276	0.835207195631224	0	0.416552480131543	0
"RS-GCF-013305105.1-NZ-JABMIC010000078.1"	0	0	0	0	0	0.0916170407695831	0	0	0.141576215195847	0	0	0	0.335845958653631	0.0883605108844084	0.163325909428359	0.124146492861577	0	0	0	0
"RS-GCF-013305115.1-NZ-JAAITW010000095.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120491605751466	0	0	0	0.0565113650634183	0	0.229866835764109
"RS-GCF-014287435.1-NZ-JACOPG010000006.1"	0	0.145833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126823081800888
"RS-GCF-014287815.1-NZ-JACOOQ010000033.1"	0	0	0	0	0	0.0824553366926248	0	0	0	0	0	0	0.283603253974177	0	0	0	0	0	0.465881063305015	0
"RS-GCF-015547195.1-NZ-JADMUQ010000068.1"	0	0	0	0	0	0.293174530462666	0	0.101902173913043	0	0	0	0	0	0	0	0	0	0	0.28500959166895	0
"RS-GCF-015547935.1-NZ-JADMWC010000052.1"	0	0	0	0	0	0	0	0	0	0	0	0	0.11941189641018	0	0.274684484038604	0.271570453134699	0	0	0	0
"RS-GCF-015548425.1-NZ-JADMWX010000060.1"	0	0	0	0.256840857453324	0	0	0	0	0	0	0	0	0.343309202179267	0	0.14105419450631	0	0	0	0	0
"RS-GCF-015549395.1-NZ-JADMYU010000055.1"	0	0	0	0	0	0	0.154687016603073	0	0	0	0	0	0	0	0.111358574610245	1.63718187461204	0	1.5509230189627	0.301452452726774	0
"RS-GCF-015551465.1-NZ-JADNCS010000018.1"	0	0	0	0	0	0.146587265231333	0	0	0	0	0.672093903824309	0	0	0.0963932846011728	0	0	0	0	0	0
"RS-GCF-015554785.1-NZ-JADNJF010000075.1"	0	0	0	0	0	0	0	0	0.542708824917414	0	0	0.277827567664456	0	0	0	0	0	0	0	0.110970196575777
"RS-GCF-015555015.1-NZ-JADNJR010000046.1"	0	0.333333333333333	0.177856825255669	0	0	0	0	0	0.365738555922605	0.356627324445954	0	0	0.350772445704903	0.73098240822556	0.341499628804751	0	0.224863475746868	0.571392691196785	0	0
"RS-GCF-015555125.1-NZ-JADNJY010000016.1"	0	0	0	0.0296354835523066	0	0	0	0	0	0	2.60318061340401	2.71554041943001	0.63437569967908	0	0	0	0	0	0.197314332693889	0
"RS-GCF-015556345.1-NZ-JADNMF010000011.1"	0	0.0416666666666667	0	0	0	0	0	0	0.530910806984427	0.40757408508109	0	0.627352572145546	0	0	0	0	0	0	0	0.134749524413443
"RS-GCF-015556945.1-NZ-JADNNH010000048.1"	0	0	0.177856825255669	0	0	0	0	0	0	0.356627324445954	0	0	0	0	0	0	0	0	0	0
"RS-GCF-015558055.1-NZ-JADNPM010000090.1"	0	0	0	0	0	0	0.360936372073837	0	0	0	0	0	0.104485409358907	1.68688248052052	0	0	0	0	0	0
"RS-GCF-015558645.1-NZ-JADMOI010000046.1"	0.145848525888113	0	0	0	0	0.238204306000916	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0396322130627774
"RS-GCF-015558785.1-NZ-JADMOP010000030.1"	0	0	0	0	0	0.155748969308291	0	0.226449275362319	0	0	0	0	0	0	0	0	0.248955991005461	0	0.180871471636065	0
"RS-GCF-015560385.1-NZ-JADMRS010000084.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.35207195631224	0	0.290490545354892	0
"RS-GCF-015668575.1-NZ-JADPFU010000069.1"	2.33357641420981	0.552083333333333	0	0	0	0	0	0	0	0	0	0.788671804982972	0	0	0.230141054194506	0	0	0	0.482323924362839	0
"RS-GCF-015669355.1-NZ-JADPAB010000092.1"	0	0	0	0	0	0.210719193770041	0	0	0.377536573855592	0	0.785687239681939	0	0	0	0	0	0	0.276277784754489	0	0
"RS-GCF-015670795.1-NZ-JADPCJ010000051.1"	0	0	0.411293908403735	0	0	0	0	0	0	0	0.539568345323741	0.277827567664456	0	0	0	0	0	0	0	0
"RS-GCF-016103195.1-NZ-JAEDZY010000010.1"	0	0	0	0.0691494616220488	0.128136679124399	0	0	0	0	0.0934023944977499	0	0	0.164191357563997	0.12852437946823	0	0	0	0	0.158947656892299	0
"RS-GCF-016117715.1-NZ-CP065872.1--5"	0	0	0	0	0	0.540540540540541	0.268124162111993	0	0	0	0	0	0	0	0	0	0	0	0	0.134749524413443
"RS-GCF-016766915.1-NZ-CP068488.1--7"	0.21877278883217	1.25	1.06714095153402	0.237083868418453	0	1.09024278515804	0.69093534082706	0	0.920245398773006	0	0	0	0.35823568923054	0.257048758936461	0	0	3.84677160295535	0.125580811252041	0.306933406412716	0
"RS-GCF-016888565.1-NZ-JAFEKK010000002.1"	0.364621314720283	0	0	0.296354835523066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100464649001633	0	0
"RS-GCF-017377615.1-NZ-JAFREG010000017.1"	0	0.302083333333333	0	0.276597846488195	0.213561131873999	0.274851122308749	0	0.294384057971015	1.76970268994809	0.857603804024794	0.208254449072321	0.448108980103961	0	0.0562294160173508	0.215293244246474	0	0	0.696973502448826	0.504247739106604	0
"RS-GCF-017377625.1-NZ-JAFREH010000038.1"	0	0	0	0	0.768820074746396	0	0	0.135869565217391	2.81972628598395	0.322662817355863	0	0	0	0.104426058317937	1.61098737936154	5.43916821849783	0	0.70953158357403	1.75938613318717	0
"RS-GCF-017968825.1-NZ-CP072874.1"	0	0	0	0	0	0.338983050847458	0.226874291017841	0	0	0	0	0	0.425404880961266	0	0	0	0	0	0	0.729232720355105
"RS-GCF-017968825.1-NZ-CP072874.1--4"	0	0	0	0	0	0	0.845622357430133	0	0	0	0	0	0.216434062243451	0	0	0	0	0	0.0822143052891203	0.174381737476221
"RS-GCF-018140635.1-NZ-CP073280.1--3"	0.187519533284717	0.364583333333333	0	0.434653758767164	0.245595301655099	0.568025652771415	0.959059502939053	0.36231884057971	0.47192071731949	0.772692536299567	1.56190836804241	0.439146800501882	0.291066497499813	0.570326933890272	0.957683741648107	0.387957790192427	0.305171859942178	0.257440663066683	0.257604823239244	0.324984147114775
"RS-GCF-018140635.1-NZ-CP073280.1--6"	0.239608292530472	0.260416666666667	0.144508670520231	0.424775264249728	0	0.338983050847458	0.340311436526761	0	0.637092968381312	0	0	0.430184620899803	0	1.38966985300024	0.475129918337045	0	0.265017667844523	0	0.657714442312962	0
"RS-GCF-018140635.1-NZ-CP073280.1--7"	0	0.34375	0	0	0	0	0.164999484376611	0	0	0	0.274517228322605	0	0	0.60245802875733	0	0.628491620111732	0	0.439532839382142	0.142504795834475	0
"RS-GCF-018140635.1-NZ-CP073280.1--8"	0	0	0	0	0	0	0	0	0.153374233128834	0	0	0	0	0	0	0	0	0.351626271505714	0	0.0554850982878884
"RS-GCF-018279895.1-NZ-CP042285.1--7"	0	0	0	0	0	0	0	0	0.235960358659745	0	0	0	0.141801626987089	0	0	0.287088764742396	0	0	0	0
"RS-GCF-018289275.1-NZ-CP072224.1--5"	0	0	0	0	0	0.16491067338525	0	0	0	0	0.236652783036729	0	0	0	0	0	0	0	0	0
"RS-GCF-018326305.1-NZ-AP023415.1--2"	0	0	0.922632281013784	0	0	0	0	0	0	0	0	0	0	0.353442043537634	0	0	0	0.113022730126837	0.153466703206358	0
"RS-GCF-018408575.1-NZ-AP023418.1--2"	0	0	0	0	0	0.119102153000458	0	0	0	0	0	0	0	0.313278174953812	0	0	0	0	0.191833379007947	0
"RS-GCF-018784225.1-NZ-WQOA01000013.1"	0.229190540681321	0.427083333333333	0	0.217326879383582	0	0.0916170407695831	0	0	0.188768286927796	0	0	0.0896217960207923	0.29852974102545	0.192786569202346	0	0.698324022346369	0	0	0.312414360098657	0.428027901077996
"RS-GCF-018785195.1-NZ-WQPJ01000023.1"	0.291697051776227	0	0	0.217326879383582	0	0.302336234539624	0	0	0	0	0	0.412260261695644	0.447794611538175	0	0.44543429844098	0.225015518311608	0	0.163255054627653	0.657714442312962	0
"RS-GCF-018785995.1-NZ-WQQU01000001.1"	0	0	0	0	0	1.21850664223546	0	0.30570652173913	0	0	0.321847784929951	0	0.410478393909993	0	0	0	0.128493414712496	0	1.03041929295697	0.142675967025999
"RS-GCF-018918345.1-NZ-JAHLQI010000017.1"	0	0	0	0	0	0	0	0	0	0.237751549630636	0	0	0.679155160832898	0	0.282108389012621	0	0	0	0.208276240065771	0
"RS-GCF-019041655.1-NZ-JAHPXT010000088.1"	0	0.53125	0	0	0	0	0	0.169836956521739	0	0.237751549630636	0	0	0	3.64687926741104	0	0	0	0	1.00849547821321	0
"RS-GCF-019052365.1-NZ-JAHQUY010000121.1"	0	0	0	1.9460634199348	0	0	0	0	0	0	0	0	2.56735577281887	0	0	0	0	0	0.115100027404768	0
"RS-GCF-019127485.1-NZ-JAHOER010000154.1"	0	10.3229166666667	0.0555802578923966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553576322280077	7.38744451490171
"RS-GCF-019130915.1-NZ-JAHOLF010000125.1"	3.69830190644859	1.82291666666667	1.0226767452201	0.424775264249728	1.77255739455419	2.52863032524049	4.18686191605651	0.226449275362319	2.98489853704578	3.33701282160143	0.899280575539568	1.35328911991396	0.462721098589447	1.85557072857258	0.876020786933927	0	22.1651140379056	0.766042948637448	6.54973965469992	0.856055802155992
"RS-GCF-019131775.1-NZ-JAHOMZ010000080.1"	0	0	0	0	0.939668980245595	9.39074667888227	0	0	0	0	0	0	0	0	0	0	0	0.138138892377245	0.482323924362839	5.42961318960051
"RS-GCF-900106845.1-NZ-LT629849.1"	0.968850921971039	0	0	0	0.309663641217298	0	0	0	0.25955639452572	0.178313662222977	0	0	0	0	0.267260579064588	0	0	0	0	0
"RS-GCF-900209925.1-NZ-LT907978.1"	0	0	0	0	0	0	0	0	0.247758376592732	0.1868047889955	0	0	0	0	0	0	0	0	0	0
"RS-GCF-900209925.1-NZ-LT907978.1--4"	0	0.229166666666667	0.377945753668297	0	0	0	0	0.0905797101449275	0.448324681453516	0.161331408677932	0	0.430184620899803	0	0	0.334075723830735	0	0	0.0376742433756122	0	0.142675967025999
"RS-GCF-900217715.1-NZ-OBMS01000001.1"	0.593811855401604	0.427083333333333	1.48955091151623	1.15578385853996	0.715429791777896	0.421438387540082	0.505310920903372	1.32472826086957	0.778669183577159	0	3.46459674365771	7.5909661229611	1.3583103216658	1.34950598441642	0.705270972531552	0	0	0	1.75938613318717	1.05421686746988
"RS-GCF-900537995.1-NZ-LR027880.1"	0	0	0	0	0	0	0	0	0	0	0.283983339644074	0	0	0.409671459554984	0	0	0	0	0	0
"RS-GCF-900624755.1-NZ-UYXI01000001.1"	0.135430774038962	0.135416666666667	0	0	0	0	0	0	0	0	0	0	0.126875139935816	0	0.111358574610245	0.147423960273122	0	0	0	0.0554850982878884
"RS-GCF-900624775.1-NZ-UYXH01000026.1"	0	0	0	0	0	0	0	0	0	0.857603804024794	0	0	0.35823568923054	0	0	0	0	0	0	0
"RS-GCF-902143525.1-NZ-CABFVC010000001.1"	0	0	0	0	0	0	0	0	0.12977819726286	0	0.293449450965543	0	0	0	0	0	0	0	0	0
"RS-GCF-902167665.1-NZ-CABHNA010000090.1"	0	0.375	0.900400177856825	0.691494616220488	0.448478376935398	0.861200183234082	0.226874291017841	0.543478260869565	0.318546484190656	0.534940986668931	0	0.57357949453307	0.925442197178894	1.35753875813318	1.0913140311804	0	0	1.50069069446189	0.570019183337901	0.586556753329106
"RS-GCF-902364275.1-NZ-CABJDF010000002.1"	0	0.260416666666667	0	0	0	0	0	0.441576086956522	0.613496932515337	6.33438057230194	0	0	0.395551906858721	0	0.74981440237565	1.35785226567349	0	0	0.40559057275966	0
"RS-GCF-902364815.1-NZ-CABJFJ010000001.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533718447821173	0.520690600164429	0
"RS-GCF-902366815.1-NZ-CABJMX010000128.1"	0	0.489583333333333	0.155624722098711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-902388275.1-NZ-LR699017.1--2"	0	1.28125	1.11160515784793	1.04712041884817	0.555258942872397	1.81401740723775	0.69093534082706	0.283061594202899	0.837659273242095	0	1.30632336236274	1.49668399354723	0.41794163743563	2.89983131175195	0	0.364680322780881	3.01959524574366	0.577671731759387	1.18936694984927	0
"RS-GCF-902388275.1-NZ-LR699017.1--6"	0	0	0	0	0	0	0	0	0	0.670799015029294	0	0.322638465674852	0	0	0	0	0	0.138138892377245	0	0.261572606214331
"RS-GCF-902497415.1-NZ-LR700063.1"	0	1.02083333333333	0	0	1.78323545114789	0.778744846541457	0	1.18885869565217	0.778669183577159	0	0	0	0	0	0.853749072011878	0	0	0	0.44395724856125	0
"RS-GCF-902497425.1-NZ-CABVEJ010000001.1"	0	0	0	0	0.298985584623598	0	0	0	0.47192071731949	0	0	0	0	0	0	0	0	0.144417932939847	0.504247739106604	0
"RS-GCF-902497425.1-NZ-CABVEJ010000002.1"	0	0.583333333333333	0.477990217874611	0	0.747463961558996	0	0.680622873053522	0	0.188768286927796	0	0	0	0	0	0	0.279329608938547	0	0.207208338565867	0.465881063305015	0
"RS-GCF-902497425.1-NZ-CABVEJ010000002.1--2"	0.125013022189811	0	0	0	0	0.412276683463124	0	0	0	0	0	0	0	1.99212788175757	0	0	1.07613234821715	0.583950772321989	0	0
"RS-GCF-902497435.1-NZ-CABVEM010000006.1"	0	0	0.133392618941752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219766419691071	0	0
"RS-GCF-910576095.1-NZ-CAJTHI010000031.1"	0	0	0	0.108663439691791	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106743689564235	0	0
