"X"	"SRR10022105"	"SRR10022106"	"SRR10022107"	"SRR10022108"	"SRR10022130"	"SRR10022131"	"SRR10022132"	"SRR10022136"	"SRR10022137"	"SRR10022138"	"SRR10022139"	"SRR10022141"	"SRR10022154"	"SRR10022155"	"SRR10022159"	"SRR10022164"	"SRR10022166"	"SRR10022179"	"SRR10022184"	"SRR10022185"	"SRR10022186"	"SRR10022187"	"SRR10022226"	"SRR10022227"	"SRR10022228"	"SRR10022247"	"SRR10022248"	"SRR10022249"	"SRR10022250"	"SRR10022260"	"SRR10022261"	"SRR10022263"	"SRR10022264"	"SRR10022265"	"SRR10022266"	"SRR10022280"	"SRR10022281"	"SRR10022282"	"SRR10022283"	"SRR10022092"	"SRR10022093"	"SRR10022109"	"SRR10022111"	"SRR10022112"	"SRR10022113"	"SRR10022114"	"SRR10022151"	"SRR10022152"	"SRR10022153"	"SRR10022156"	"SRR10022176"	"SRR10022190"	"SRR10022191"	"SRR10022192"	"SRR10022193"	"SRR10022195"	"SRR10022196"	"SRR10022197"	"SRR10022198"	"SRR10022202"	"SRR10022213"	"SRR10022215"	"SRR10022216"	"SRR10022217"	"SRR10022218"	"SRR10022224"	"SRR10022246"	"SRR10022252"	"SRR10022253"	"SRR10022254"	"SRR10022255"	"SRR10022274"	"SRR10022275"	"SRR10022276"	"SRR10022277"	"SRR10022278"	"SRR10022289"	"SRR10022291"	"SRR10022116"	"SRR10022117"	"SRR10022118"	"SRR10022119"	"SRR10022133"	"SRR10022134"	"SRR10022135"	"SRR10022142"	"SRR10022143"	"SRR10022144"	"SRR10022145"	"SRR10022146"	"SRR10022147"	"SRR10022148"	"SRR10022149"	"SRR10022150"	"SRR10022161"	"SRR10022169"	"SRR10022171"	"SRR10022172"	"SRR10022174"	"SRR10022177"	"SRR10022188"	"SRR10022209"	"SRR10022210"	"SRR10022211"	"SRR10022212"	"SRR10022220"	"SRR10022221"	"SRR10022222"	"SRR10022223"	"SRR10022236"	"SRR10022241"	"SRR10022242"	"SRR10022243"	"SRR10022244"	"SRR10022285"	"SRR10022286"	"SRR10022287"	"SRR10022288"
"RS-GCF-003670205.1-NZ-RAYS01000200.1"	0	0	0	0	0	0	0	1.02001374334307	3.55260232044054	1.08331397856598	0.264971689036796	0.134195805250222	0	0	0	1.36951281863998	0.149559351976392	0	0.30675702055272	0	0.231273678925186	0	0.256913424049162	0.132576638600735	0	0	0	0	0	0.289055142827247	0.0991328598196	0	0.107457805291129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130197396052079	0.322696306920043	0	0.10048886474742	0	0	0	0	0	0	0	0	0	0	0.420972062763108	0	0	0	0	0	0	0	0	0	0.169390710665149	0.0461123723041998	0.123950478832505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112098855548893	0	0	0	0
"RS-GCF-003865035.1-NZ-BHVZ01000014.1--2"	0.107777659987985	0.0541741156075627	0	0	0	0	0	0	0	0	0.151412393735312	0.0150781803651935	0.255160947674687	0.217533656674177	0	0	0	0.0387177589250128	0.117125407847402	0	0.104986077933144	0	0	0	0.078301612760637	0	0	0	0	0	0	0.0863210670702866	0.0876014717047246	0.00959577785774259	0.0952139139266218	0.0193870909670004	0	0	0.0452678531996644	0	0	0	0	0	0	0	0.045110786785193	0.144805116447448	0.0763548208525016	0	0.0634799720688123	0	0	0.102099537767547	0.089472525052307	0	0	0	0	0.147550309322335	0.0672947510094213	0.0279994400111998	0.0281718998104799	0	0	0.223974914809541	0.221249815625154	0.106673778251883	0.092104517372329	0.161745474568105	0.0662523267186169	0.190503529534571	0	0	0.221551161626125	0	0.141846551128407	0	0.0182575644409036	0	0	0	0	0.013454505424612	0	0.0426709423812972	0	0	0.0315054022498564	0.12847663419455	0.0359617367121383	0.0790085885261972	0	0	0	0	0	0	0.0151903861733729	0.377728812931657	0.012462301537848	0	0	0	0	0	0	0	0	0.211519343443958	0	0	0	0.0912432545165411	0.0747627488574564	0	0.0504044650979814	0.0273201325620345
"RS-GCF-004167445.1-NZ-RCYH01000049.1"	0.330400367504152	0.297957635841595	0.381700919466747	0.118215567123629	0	0	0	0	0	0	0.250776777124111	0.0844378100450838	0	0.0410650270252272	0	0	0.0722702908879208	0.0398565165404544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0913962859872876	0.0254213210114695	0.0676356093968407	0.0331228194143885	0	0	0.138650102601076	0	0	0	0	0.321082658882845	0.319777965488114	0.536392616488824	0.0950212808076809	0.402039823102478	0	0	0	0	0	0	0	0	0.0924411576477281	0	0.0937981240375192	0.0358551452133381	0.0298334300157454	0.0556762629005975	0.0591933703425216	0.0770277135880165	0.0516701113407561	0.0595136881482741	0.118728061119141	0.0709846357699467	0.177455342580149	0.273255008625792	0.360127133849387	0.215481266787053	0	0.0509192747640437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268519981045648	0.0253973945261145	0	0.0211458215856547	0.0465342555576708	0	0	0	0	0	0	0.0405694475178874	0
"RS-GCF-005848555.1-NZ-CP040518.1--2"	0	0	0	0	0	0	0	0.912643875622745	1.12490353298191	1.19944258270016	0	0	0	0	0	1.23986560514206	0	0	0.386234975877743	0.72808823077632	0.380384340337477	0.240559523632746	0.405380980660487	0.476810717774573	0	0	0	0	0	0.300826619231977	0.909625691751275	1.78672784031785	2.36874379489575	1.88557034904642	2.44509330963565	0.983202470469306	0.701329385551718	0.647798836667518	0.989268206509738	3.14185344614319	1.90603177039368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895090319592404	0.404985974870952	0.282906772788141	0.468786458222854	0.136177939173854	0.0248798768446096	0	0	0	0	0	0	0	0	0	0	0	0.0363171699509046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-009677535.1-NZ-WKNF01000241.1"	0	0	0	0	0.0886486795636197	0.16582468859666	0.255223171889839	0	0.115106408026056	0.0647002223033279	0	0	0	0	0.106646882897086	0.0986049229420787	0	0	0	0	0	0	0.28789795760283	0.0860585197934596	0	0	0	0	0	0.383226954065083	0.347509695411565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472982959944256	0.590627873272141	0.666431528337263	0.865818742429248	0	0	0	0	0	1.13466427396441	0	0	0	0	0	0.0622777258796729	0.233348889925995	0.205463923369042	0.246059604928075	0.556835031706471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197521471315493	0.154523552380161	0	0	0	0	0	0.0590737240075614	1.35723146999463	2.01889284913138	1.21766407732008	0.908618899273105	0.634506048254119	0.869180907483795	4.49376085926394	1.12196725230071	2.16825459188685	2.24991541671366	0	0	0	0	0	0	0	0	0
"RS-GCF-009680435.1-NZ-WKRB01000047.1"	0.123679281953426	0.135435289018907	0.223755711411541	0	0	0	0	0	0	0	0.441619481727994	0.107055080592874	0.0646561677365723	0.0610426077402027	0	0	0.116435468652761	0.0785742754654672	0	0	0	0	0	0	0.0517800987610664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208899487918954	0.217966999388878	0.0874435752605582	0.107877927608233	0.0564139530510546	0.112776966962983	0.0884920156067737	0.169889476396816	0.0989805008413343	0.141771937620347	0	0	0	0	0	0	0	0	0	0.0448631673396142	0.0797984040319194	0.0307329816114327	0	0	0	0	0	0	0	0	0.164407155625726	0.201478347373856	0.287076434100579	0.169957055494014	0	0.0781974576733528	0	0	0	0	0	0	0	0	0	0	0.0280364178311617	0	0	0	0.081934832545686	0.0382155022015452	0.0195414278269932	0	0.00919371150133309	0	0	0.0303807723467459	0.0388838483900235	0.0473567458438224	0	0	0	0	0	0	0	0.0211458215856547	0	0.0165417762559344	0	0.0309271973773737	0	0	0	0	0
"RS-GCF-009881395.1-NZ-WWVG01000042.1"	3.87822891268243	4.2490564674865	5.01288005565688	2.44934359250887	0.420366319221036	0.381782422583009	0.489672364672365	0.296340834908091	0.111182325934259	0.0978798234845217	0.383262621642509	0.351321602509009	0.413337643744516	0.372914840012874	0.0776667516750516	0.120517128040318	0.183686989340132	0.641120537493594	0.14361805962241	0.256520537003471	0.146067586689591	0.0920659905261126	2.06692659247592	2.37242405917105	0.512749270658365	0.714804763387759	0.133038839591325	0.194126935836702	0.28951131884614	1.51459663074186	2.28332389210859	1.58097625579415	1.01617707177481	1.16348806525129	0.451948711438365	0.930580366416019	0.136078836002572	0.260021342792299	0.476968599567195	0.761961308198506	0.696416238201213	0.465864344739615	0.798533306172337	0.593198307848652	0.386089425124202	0.329081392797819	1.76462783600902	2.23040102972527	1.41065531524997	0.457289913886964	1.21458346558328	0	0	0	0	0.878413767302656	1.01610370415987	0.535700962471089	0.578590643362739	1.0897390315011	0.239270225811276	0.184796304073919	0.331660093223378	0.692798541476755	0.642313959804454	0.676724206888829	1.66674861104282	0.553370224681645	0.756674035028057	1.61745474568105	1.13259929961826	1.16520309502995	2.49833150743581	1.92623160916594	0.549325482936008	0.437611274730029	0.434632381021659	0.878879110699398	0	0	0	0	0.329658368191077	0.26542069792189	0.149476831091181	0.382745422571635	0.425652667423382	0.295120187696439	0.326173576233807	0.216010165184244	0.194193378245547	1.68990592125477	0.903879704245244	0.897277227722772	0.149303920909274	0.556876239509318	0.107700592353258	0.419373406792205	0.82703213610586	0.072212861295758	0	0.519282330623881	0.637331256490135	0.263827878691941	0.206246317030053	0	0	0	0	0.632442836897434	0.196847137445619	0.172983973543628	0.157728706624606	0.203342110065434	0.699393457053624	0.42110997045945	0.256939834279954	0.364664378110635
"RS-GCF-009911595.1-NZ-QWKG01000143.1"	0	0	0	0	0	0	0	0	0	0	0	0	0.180113610123309	0.12985427464734	0	0	0	0.074019245003701	0	0	0	0	0.215600712644272	0.190724287109829	0.0442025233326177	0.149782740875858	0.0929980237919944	0.107204427253104	0.240678084341972	0.227581877158104	0.279968626083925	0	0	0	0	0	0	0	0	0.185542526347039	0.1419691504873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216535433070866	0	0	0	0	0	0	0	0.266370125168098	0.224650018917896	0.157889300417595	0	0	0	0	0	0	0	0.404523306058656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-013293385.1-NZ-JAAKAA010000059.1"	0.538888299939927	0.0794553695577586	1.55500817930542	3.33284940995914	3.35149201446975	1.92048127723574	3.15467711301045	1.8961518639409	1.64419039646309	2.02395567205282	1.47627083891929	0.203555434930113	0.488384981295894	0.1176457530993	1.46407622933717	0.443722153239354	0.089334109569791	0	0.560528737555425	0.276489201560628	0.308872084354031	0.210860817011419	1.9675178806579	2.30380983393032	0.166706659425872	0.2773205202355	0.0284160628253316	0.0579483390557318	0.0296487495203879	0.974416657947054	1.22336485249902	3.35706177277457	0.746364538924254	1.7092479309104	0.275485590961026	0.0720091950202872	0.418704110777145	0.572648159559918	0.850152364969306	0.123695017564692	0.0239812754201519	1.00937274693583	0.124261560399267	0	0	0	0.159214541594799	0.0301677325932183	0.494397465019948	0.0871028407403741	0.10368395437906	0	0	0.102099537767547	0	0	0	0.0955010072371857	0	1.05062931095783	0.0747719455660236	1.34957300853983	0.395687138247196	3.99602220933123	1.34166214014123	1.02868478730382	0.0786666011111657	1.66177745183012	1.00606472822082	0.357904879895382	0.624664794775531	0.356215503855739	0	0.210180960680781	0	0.685535533037155	0.876538944152467	0.163270032422418	0	0	0.0933330505059076	0	1.05583977359312	2.21510084763384	0.47000446889495	0.169390710665149	0.670402951191827	0.0295120187696439	0.148260716469912	0.159536919384442	0.0935005154515595	0.0658404904384977	0.0465232200714464	0.123762376237624	0.636223014325106	0.397956369271989	0.163046730090349	0.5098264945317	0.297056440723737	0	0	0.555314165810027	0	0.341657102906064	0.301333904751701	0	0.128480937014462	0.0957666241037226	0.0845832863426187	0.721280961143897	2.81871867401122	2.27931823963368	1.66697593864044	1.63325425584609	0.962268928842745	0.831744568519411	0.828600231122913	0.71507477401499
"RS-GCF-013293555.1-NZ-JAAKAH010000018.1"	0	0	0	0	0	0	0	2.28697818244288	1.21384939372932	1.47483327250406	0	0	1.39472590403177	2.15202938924096	0	1.06456796435615	0	2.98126743722599	3.85258930812348	2.74953150440847	1.84410328195609	2.57487786406902	1.04831005189909	0.122110061869098	2.90221138909587	1.00547226053299	0.260911122305318	1.09956973358251	1.42837210924692	0.65527885319661	0.695019390823129	0	0	0	0	0	0	0	0	1.33590618969868	3.05905149259458	3.12979498271495	3.74414341006315	1.26438683147023	1.32292405961675	2.01836587582662	0.151253814515059	0	0.209975757344379	1.66089280411759	0.222179902240843	0	0	0	0	0	0	0	0	0.300433762355116	0.192537759832511	1.28937421251575	2.02325462275265	3.515372503522	2.3261814231396	0.278368822691858	0.257305341134438	2.59683978931929	2.1793345802868	3.77864959735701	3.38044609899991	0	0	0	0	0.529126940548096	1.69306588590445	2.32630847614636	0.189214758751183	0.28102072763622	0.356362556477102	0.517476168860645	4.82825110015705	1.83348214831758	2.01254372582559	0.332316127030102	0.305051078320091	0.258230164234384	0.774662243555292	0.286601722433997	0.682074272973556	1.53481498822187	0.463570657140483	0.786542470036477	2.37541193086287	0.327033451975991	0.372464548555017	8.18600444042431	0.761207129354577	0.183309570981539	0	5.06141308379521	6.16952232606438	6.52314430065825	7.09273048695559	11.70589164429	5.05706943946456	4.73922011590217	5.10742077365513	0.145948346976331	3.41918515210163	5.53887899601458	4.19372796437187	5.30775046273365	3.99016025756973	1.90651777670696	1.1310270217108	1.380260610308
"RS-GCF-013293565.1-NZ-JAAKAJ010000083.1"	0	0	0	0	0.360313987903745	0.134973583741468	0	0.405858099982821	0.235444925507842	0.0929028833073426	0	0	0.454902323003741	0.788004572646253	0	0.135125264772478	0	0.173091157547116	1.05970607100031	0.893981751712697	0.670997976355309	0.424691504684971	0.302099202148261	0.191887240080011	0.443288162564251	0.508668120004152	0.361658981413312	0.357830993669144	0.66622484216401	0.449931987025217	0.59370778683167	0.941254375177372	1.17853179933423	1.40458198392707	0.575092040116796	0.545608131499868	0.547306087658696	0.934874423218553	0.425076182484653	2.14858245509871	1.24127081574706	0.393766291387056	1.32409859441842	0.675915203365396	1.05322924059617	0.87128216378851	2.06182831365265	2.52202244479305	0.687193387672514	0.39394239334851	1.86419517975412	0	0	0	0	0.534231200897868	1.15312374911476	2.69491904797433	2.79977758073969	0	0.357036040077763	0.624387512249755	1.24724683706398	0.914891853816193	0.479359043997827	0	0	0.770051336755784	1.40707362693419	2.1887259962833	1.94971132914787	0	0	0	0	0.387693638829265	0.258233464874793	1.30152848540991	1.8456737871168	1.31268742573697	1.90696391829116	0.953245574216977	0	0	0	1.58011792696804	1.11615588346576	1.76924552524015	0	0	0	0.779844031193761	0.380493478441472	1.0210396039604	0	1.73498469903729	0	0	1.41270591412368	0.651767363489918	0.363899204905162	1.61931306365977	1.6926272066459	1.27824607226246	0.55043659934644	0	0	0	0	0	0.377152498635303	0.875095395573645	0.471639760004948	0.239839411872051	0.991209347755309	0.790890616161405	0.941702933293993	0.761400216185397
"RS-GCF-013293875.1-NZ-JAAKAY010000149.1"	9.05509028587583	8.58117991223793	5.89474080063178	2.58829873281208	5.55627046426171	2.39096062627743	0.388770180436847	8.63468476206837	6.31515611306589	4.39297919639006	9.6430768260177	12.2480059106467	4.71990024476978	6.56596486165525	15.0464841304801	6.94616901614199	8.46867283640817	8.50993566019473	8.99774115284866	10.5465269884182	7.85417585928822	12.5120650995649	4.27199256371195	1.37112155184444	7.03830464379081	4.42378134685827	1.98395784089588	4.37365089023136	3.22473752136454	7.18714031599874	6.12336049501068	6.91987513007284	10.0274484611341	7.35036583903083	9.17100418941221	5.35222189910404	6.35533025286738	5.24702027565268	4.08073135185267	3.75414378308842	2.94490062159466	6.68478361340654	5.97677734772866	5.29860799281545	5.99574166075231	6.14912088256495	4.70877006766618	3.70861992679297	5.24175845152423	5.01633178263882	4.34203008950676	1.89826643299056	3.55935108853185	3.43240082422172	2.5947032265169	8.61354283576506	9.36662869107368	9.72618070581213	9.69026615169595	9.11789803029226	2.46186630776133	10.2435951280974	9.13665932489884	11.3748238998923	9.50434546442151	8.84700913497688	15.885736761886	6.62544169611307	7.25925296151448	7.90832128845757	9.22958008644351	6.01521418598886	0.511251306461159	2.06208027887425	6.84228895734381	8.97186309256394	7.06141228245649	3.40666975451598	7.70469219406131	4.06819939269346	3.34302017266614	8.89695869269178	4.62143712388624	1.41761561701139	1.51326029001587	2.45163959863453	2.31389519485433	4.08298779678024	10.4672065827758	8.51192997317521	10.8580470379516	2.23857667490892	1.45218908365872	2.86770453361126	2.98607841818549	5.05785471309053	7.81128462873212	6.68941698873448	2.85579260059411	2.52930175717963	0.677949203658932	7.32400038151355	9.69755970924195	10.5794979355469	15.1698183961001	2.8952772073922	9.78696067885742	4.03693153914154	3.77100484944175	6.46826152251623	3.35798057995468	3.53938777240736	5.6735943588792	4.50741677311713	5.5288258630877	7.2049611363684	6.3669445059133	6.47130792165061
"RS-GCF-013296575.1-NZ-JABTAQ010000001.1--13"	0	0.151687523701176	0.018803000958953	0.501897670945932	0.0600523313172908	0.447341020400293	0.16025641025641	1.50317814808452	0.0222364651868517	0.356680712697833	0.0425847357380566	0.0467423591320999	0.0311735094444188	0.0122085215480405	0.179676813576612	0.0346943247388796	0.0230863429225303	0.0113875761544155	0.0125491508407931	0	0.0197799856975488	0.0341535126145256	0.0232384001652508	0.130250732660371	0.0530430279991412	0	0	0.168050183261622	0	0.141257716856754	0.313739160747745	0.00591240185412922	0.0303685101909712	0.140338251169485	0.14853370572553	0	0.119629745936327	0.0195391760479762	0.0165614097071943	0	0	0.0184866803468101	0	0	0.0369056068133428	0	0.0252089690858432	0	0.173707217439441	0.314757992675443	0	0.0739035874912899	0	0	0	0	0	0	0.151786116830225	0.458650359098343	0.828099297143712	0.0195996080078398	0.0691492086257235	0.392806828540648	0.425040738728952	0.0127985665605452	0.0294999754166872	0.12334155610374	0.487445445785864	0.01204487576571	0.0283938543079787	0.019572280431634	0	0.510073307017994	0	0.23461288873359	0.0491007292367564	0.369383974062066	0.366811067403608	0.0320627675826559	0	0	0.217698922390334	0.40852771016549	0.123279860693757	0	0.0390181611804767	0.160840502294559	0	0	0	0.0175574641169327	0.104677245160754	2.77976810838979	0.63891317506221	0.153666320807996	0.0089750493627715	0.14390263958556	2.8270996489333	0.0148128946247709	0.0972059519952145	1.35119381948051	0.242731048805815	0.142467054493648	0.372314780093213	0.0142157637024167	0	0.141194381691386	0	0.118450832328616	0.0711296379005178	0.09497159331807	0.168553225706686	0.428843296227743	0.00602925394011745	0.0743751440363705	0	0.054640265124069
"RS-GCF-013300105.1-NZ-JAAINL010000022.1"	0	0	0	0	0	0	0	0	0.159579338399759	0.174192906201267	0	0	0.0242460629012146	0.320751157034883	0	0.0894748374844789	0	0.178784945624324	3.65180289467079	0.262664741482597	0.777505591649803	0.380143444752981	0	0	0.0669352496179639	0.047455917901262	0.175662933829323	0.0695380068668782	1.42488402106805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179196416071679	0.188239512370025	0.116018894505677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415182944844423	1.02621182284086	0.818270075354815	0	0	0	0	0	0	0	0	0	1.34911560965768	0	0	1.759723706932	0	0	0	0	0	0	0	0	0	0	0	0	1.11160736439879	0.856440261171882	1.15513082204491	0.53051435126046	0	0	0	0
"RS-GCF-013301565.1-NZ-JAAIOP010000060.1"	0.478815505848263	0.464091590371454	0.344094917548841	0.10369786589792	0	0	0	0.423037278818073	0.112490353298191	0.233916188327416	0	0	0.61307901907357	0.946715352770779	0	0.368855452487035	0	1.11028867505551	0.401572826905379	0.453135080335474	0.188670632807389	0.345989932138455	0.885641250742338	0.741963994976043	0.759020472082949	0.255075558719283	0.255744565427985	0.677995566952062	0.427290801911472	0.814847755571832	1.01638415617238	0.757969917699366	0.468375868714594	0.410219503418496	0.478608607337819	1.04413332779416	0.601139473330043	0.453910089729908	0.673497328092567	0.188016426698333	0.361637633335891	0.399312295491099	0.849460175188429	1.07768298158958	1.08161816891412	0.617419375058765	0.435186413692451	0.257431318128796	0.486761982934698	0.589923785014352	0.323747857550943	0.603897886357398	0.412971995823529	0.452950676641482	0.692379693866314	1.37224092779648	2.48483542199095	4.12444975005596	4.05614583489878	0.876413283083268	0.370121130551817	0.655186896262075	0.576243405214363	0.502196071931715	0.529603476371537	0.670324923608556	0.781749348542209	0.498366557770518	0.430765742787508	0.817330855530319	0.858125374641133	0.77636712378815	0.703914976137408	1.29184395345261	1.14872759829436	1.00833624519543	0.201858553528888	0.135479388605836	0.170957194310279	0.211237057015145	0.273635534437774	0.181570585565138	0	0	0	0.508172131995448	0.456394248959516	0.308400596142779	1.25650957208251	0.567556120288013	0.52624008055429	0	0	0	0	0.531921879719986	0.282714054927302	0	0	0.333290129057344	0.326512300291618	0.22996788927629	0.185617860851506	0.166211563575923	0.0241067123801361	0.0963512873163797	0.0268913589100036	0	0	0.65359477124183	0.196847137445619	0.318833206139235	0.284530215871838	0.379311243775907	0.252022814696909	0.18750916595085	0.148754640898921	0.134224999109126
"RS-GCF-013303585.1-NZ-JAAIRN010000118.1"	3.10965051768614	1.7841342073424	1.61141718218228	1.75249393367484	0.162999185004075	0.356715899888165	0.359093067426401	0	0	0	0.413229657902623	0.274422882646522	0.0357918071398882	0.158710780124527	0.126353372128069	0	0.0923453716901211	0.414507772020725	0	0	0.120201451546643	0	0.0309845335536678	0	0.0492542402849168	0	0	0	0	0	0	0.328729543089585	1.11545873970683	0.491783615209308	0.815031103211883	0.578843144586155	0.577213524142778	1.97495979438775	1.16040277348408	0	0	0	0	0	0	0	0	0	0	0.0910620607740275	0	1.56253299267299	1.21709859901198	1.57975830254878	1.28840436075322	1.78526000748223	2.96055670166579	0.846079235991942	4.75947160397349	0	0	0	0	0	0	0.0543939078823172	0.0524444007407772	0	0	0.101521095739555	0	2.3799893004867	13.1565360835128	3.44491720920695	1.74205981881364	0.193014858816286	0	0	0.109545386645421	0.0735557609249165	0.0572725537195342	0.181570585565138	0	0	0	0.665925312920244	0.563989784335982	0.0413168262775015	0	0	0	0.0980291746528743	0	0.159588327253778	0	0.185187617383995	0.0553461377370909	0	0.140089116932217	0	0	0.437680821525842	0.519210799584631	0.532932314957722	0.306690951947287	0.420154793871426	0.234552408270587	0.290983204007465	0.515958046689974	0	0	0	0	0	0	0	0	0
"RS-GCF-013304685.1-NZ-JAAITH010000167.1"	3.31460475635181	3.67661664589992	3.79632589361262	1.65087002509488	1.02946853686784	0.715359993829779	0.983796296296296	0.949149630647655	0.414644674366588	0.282026610040147	1.41791397883381	1.21228570136156	1.28042303606891	1.01996648205902	0.180836018825493	0.452852238696954	0.513922068536326	0.496498320332517	0.101787556819766	0.116739885103376	0.100421465849094	0.1499784684377	1.90296676908776	1.75373307903428	0.642830982180069	3.84986133973988	0.818899265057284	1.44001622553494	2.21144790540305	1.45312336507272	2.33997124057693	0.85375082773626	0.538457046078374	0.888808924073408	0.44052304176717	4.6916760140141	2.39109954690234	2.68137615919919	3.77379322527934	1.4076492998862	1.25757808303277	1.03525409942137	0.778162558565899	0.881525772221303	1.06458481192335	0.971573635879274	4.23112644288178	5.55086279715217	3.73565961020864	1.26497080075225	3.15918660995789	1.86237040478051	2.06330159422774	1.9250403757263	2.02207906618214	4.36363636363636	5.34378175324075	3.84242333805864	4.05614583489878	1.61594254426509	1.15522655899506	1.01917961640767	1.46365824924448	1.82646888207508	2.29902227050516	1.1854672276705	2.3009980825016	1.05340356023735	1.30930113926203	2.39348888430036	1.6957440767265	3.26204673860567	5.92346341279136	4.69575024350233	1.82855582027041	6.56916088454051	1.23297386750077	1.56322371468272	0.937774900828229	0.528092642537862	0.922724476592495	0.735360871538811	0.485157598469888	0.321684993333904	0.171050806712588	1.26719768283852	1.24503405221339	0.962091811890392	0.667173224114606	0.481434420443315	0.371604612692096	1.80110319399535	0.937110575724848	0.951016154247004	0.117021992064026	1.99109523371728	0.189971878178663	0.688676918016611	0.761207129354577	0.425870720462162	0.316542459061339	0.926230116255656	1.81593977154725	1.15688524806416	1.71157657898966	0.743958300426473	1.03681128241903	1.83184363029172	1.56056163302132	1.16547158237621	0.502869998180405	0.505384550156873	0.702047380466382	0.82118929064887	1.51093103739343	0.868408371917622	0.644193651496152	1.13794291280126
"RS-GCF-013317255.1-NZ-JAAITP010000077.1"	0.0583059472066151	0	0	0	2.21478717167818	1.98796806910647	4.22750474833808	1.17677375021474	1.45714248342075	1.89787318756429	1.61664274561141	0.873026643144705	0.774719438415	2.46279175591836	1.33076762571581	1.77671463004894	0.638387569509967	4.72584410408245	0.750160350260743	0.821787349082977	0.705993335666357	0.628127645041058	2.56267912933461	2.38637949481323	2.8453795733825	0.673280835224155	0.644527970447295	0.846045750213685	1.06037880637623	1.39165009940358	2.0229639635714	0.390218522372529	0.548969222682941	0.42461317020511	0.506538022089628	2.84159361887749	2.07408072017107	1.81413734537748	2.79777414653535	0.734748404334273	0.470032998234978	6.23370861294437	4.2126706050112	6.37629097440503	7.52306600425834	5.20262011470837	1.02826058113308	1.48425244358634	0.807452230515204	3.74542215183609	2.17101504475338	0	0	0	0	1.06546950991395	1.85515903562521	2.00850555845706	2.19113028057889	1.17151390172794	0.661731718259309	0.0783984320313594	0.0986016493366798	0.0397779066876606	0.0611080934274851	1.07028012862559	3.08438631856696	0.730048669911327	0.993311795046194	1.41957464381582	1.62791431365744	0	0	0	0	1.13645817734072	4.13719107457855	0.617183881426586	2.02161031718369	1.36172459968692	2.16575101287572	0.571947344530186	4.10206969475501	4.07671514365742	1.27286456166305	2.00553429192097	0.833569807037458	1.2350779855096	1.04709131006876	1.05463786531131	0.457912780801227	2.33221648353256	0.932125945002908	1.16597186034393	0.848745712556325	1.90966521756262	0.264763956201759	4.41369953128854	1.11902511477181	0.249967596793008	0.12711547568605	4.60889562425154	5.55944963655244	6.50467634914981	5.72400492848342	1.91280998262518	0.1643360822278	1.06816619192614	0.417277545956919	1.3304566702625	0.521065952061932	0.508776392775375	0.75153089627018	1.21353528507	3.11833013782875	2.53713519515619	2.32966978928475	2.22956038343212
