"X"	"SRR21968871"	"SRR21968861"	"SRR21969109"	"SRR21969108"	"SRR21969105"	"SRR21969104"	"SRR21969100"	"SRR21969099"	"SRR21969098"	"SRR21969097"	"SRR21969092"	"SRR21969091"	"SRR21969087"	"SRR21969086"	"SRR21969085"	"SRR21969084"	"SRR21968985"	"SRR21968984"	"SRR21968980"	"SRR21968979"	"SRR21968976"	"SRR21968975"	"SRR21968969"	"SRR21968968"	"SRR21968965"	"SRR21968964"	"SRR21968963"	"SRR21968962"	"SRR21968972"	"SRR21968958"	"SRR21968957"	"SRR21969082"	"SRR21969081"	"SRR21968961"	"SRR21969077"	"SRR21969076"	"SRR21969073"	"SRR21969072"	"SRR21969078"	"SRR21969066"	"SRR21969065"	"SRR21969064"	"SRR21969063"	"SRR21969058"	"SRR21969057"	"SRR21969067"	"SRR21969055"	"SRR21969054"	"SRR21968953"	"SRR21968952"	"SRR21968948"	"SRR21968947"	"SRR21968946"	"SRR21968945"	"SRR21968940"	"SRR21968939"	"SRR21968936"	"SRR21968935"	"SRR21968930"	"SRR21968929"	"SRR21968928"	"SRR21968927"	"SRR21968853"	"SRR21968842"	"SRR21968906"	"SRR21968895"	"SRR21969044"	"SRR21968938"	"SRR21969033"	"SRR21968802"	"SRR21968801"	"SRR21968798"	"SRR21969022"	"SRR21968797"	"SRR21968795"	"SRR21968794"	"SRR21969015"	"SRR21969014"	"SRR21969010"	"SRR21969009"	"SRR21969006"	"SRR21969005"	"SRR21969004"	"SRR21969003"	"SRR21968999"	"SRR21968998"	"SRR21968993"	"SRR21968992"	"SRR21968991"	"SRR21969000"	"SRR21968990"	"SRR21968890"	"SRR21968889"	"SRR21968884"	"SRR21968989"	"SRR21968883"	"SRR21968879"	"SRR21968878"	"SRR21968877"	"SRR21968876"	"SRR21968873"	"SRR21968882"	"SRR21968872"	"SRR21968868"	"SRR21968867"	"SRR21968862"	"SRR21968830"	"SRR21968916"	"SRR21968915"	"SRR21968914"	"SRR21968913"	"SRR21968829"	"SRR21968897"	"SRR21968896"	"SRR21968892"	"SRR21968891"	"SRR21969041"	"SRR21969040"	"SRR21969030"	"SRR21969029"	"SRR21969028"	"SRR21969027"	"SRR21968821"	"SRR21968820"	"SRR21968812"	"SRR21968811"	"SRR21968810"	"SRR21968809"	"SRR21968918"	"SRR21968910"	"SRR21968909"	"SRR21968903"	"SRR21968902"	"SRR21968901"	"SRR21968900"	"SRR21968894"	"SRR21968893"	"SRR21969043"	"SRR21969042"	"SRR21969035"	"SRR21969034"	"SRR21969026"	"SRR21969025"	"SRR21968819"	"SRR21968818"	"SRR21968805"	"SRR21968804"	"SRR21968919"	"SRR21968860"	"SRR21968859"	"SRR21968857"	"SRR21968855"	"SRR21968854"	"SRR21968852"	"SRR21968850"	"SRR21968849"	"SRR21968847"	"SRR21968845"	"SRR21968844"	"SRR21968843"	"SRR21968840"	"SRR21968839"	"SRR21968837"	"SRR21968835"	"SRR21968833"	"SRR21968832"
"AJ867049"	0	0.632483257796117	0	0	0.270565231230958	0.157708645994963	1.61142647866691	0.0707427993936331	0.12373956770134	0.0636755485893417	0	0	0.123421962056563	0.226083315888633	0	0	0.202440693430657	0	0	0	0.245499181669394	0.197612353827975	0	0	0.0699728855068661	0.279431141805625	0	0.0757811285558837	0.105120379789759	0.118920409499845	0.14125362593013	0	0	0.412046748576566	0.454522370626174	0.236413118179069	0	0.245061414781387	0	0.152276534186082	0.356932346584583	0.14760954541727	0	0.20716306123262	0.188093900383516	0	0	0	0.344983599140369	0.207798557633541	0	0	0.171821305841924	0.434863408288422	0	0	0.23936432731221	0.243121682402042	0	0	0.401512188762873	0.289618442280405	0.0524187509360491	0.1267724668983	0	0	0	0.217079362743294	0	0	0.118203309692671	0	0.36744029095272	0	0	0	0	0	0.223535652042131	0	0.145408448603706	0.110030524597146	0.0447736893520026	0	0	0	0	0	0	0	0	0.0633480464279876	0.152620607504467	0	0	0	0.654903291482864	0.500088511240928	0	0	0	0	0	0	0	0.379556889398888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AY126616"	0	0	4.17830368954873	1.79310841464732	4.21308717202492	1.51858163966118	2.36525666849783	0.361293582617484	0.426506595055683	0.38205329153605	0.972276327749643	1.6645622247544	3.30065589956979	1.91752145698137	0	0	0	0	0	0	0	0	0.289928438298166	1.0010829657413	0	0	0	0	0.0406917599186165	0	0	0	0	0	0	0	0.464296607584641	0.2301186455874	0	0	0	0	0	0	0	0	0	0	0.916185951815406	0.415597115267082	0.0135616206136633	0	0	0	0	0	1.43618596387326	1.44657401029215	0	0	0	0	3.34731166691628	0.0704291482768335	0	0	0	0	0	3.58111127662744	2.11921648091861	0	0	0	1.1814437459354	0.384322195400839	0	0	3.09918920966886	0.0663020056356705	0	0.220061049194293	0	0	0.0490998363338789	0	0	0	0	0	0	0	0	0.787830264211369	0	0.951647890280596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65502660100886	1.12565395584264	0	0	4.29068165416493	1.33642771434935	0	0	0	0	0.739525216059512	0.273064654262912	0	0	0	2.37931229179606	0.602504208868126	0.163153241862103	0.104628124930433	0	0	1.10715050445253	0.721508170018984	0	0	0	0	0.120146944115945	0	0	0	0.842877146935269	0.216830084061399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AY305310"	0	0	0	0	0.352416897821836	0.437514308244092	0	0	0	0	0.310024672120504	0.540482276492871	0	0	0.297348828763392	0.191379821558533	0	0	0.480009143031296	0.238237045860631	0	0	0	0	0	0	0	0	0	0.256799145151839	0	0	0	0	1.19089939566299	1.73736151964153	0	0	0	0	0	0	0.704034047177073	0.556418734977358	0.371302244912915	0	0	0	0	0	0	0	0	0	0.438745663560302	0	0.639127430658375	0.854977916447182	0	0	0.33633163863903	0.128287363694676	0	2.9627195041788	0.766588471849866	0.426783790503025	0	0	0	0	0	0.458233488880481	0.397435416744779	0.470554684157992	0.718982585446925	0.774996823783509	0	0	0	0.468257914801923	0	0	0	0	0.274140752864157	1.04638995465644	0	0	0	0	0	0	0.394580107206671	0	0	0	0	0	2.82130262041873	0.433562866615659	0	0	0	0	0	0	0	0.543075178522173	0.540492698038059	1.62833746431149	1.20570578103313	0.228434544242215	0.562044288414799	0.330813914369659	0	0	0	0	0.341884080156873	0.157353585721779	0	0	0.38419712102567	0.656983074334356	0	0	0.169037656903766	0.107554473337956	0.451922099054205	0	0	0.645425599965501	0.702344115224505	0	0.309189261985994	0.590732180418929	0.230561434298594	0	0.318251161302487	0	1.269751503033	0.213245099765997	0.380009825799234	0	3.20365419727929	0.23135151224066	0.58499612122137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"D86187"	0	0	0	0	0	0	0	0	0	0	0.490196078431373	0.75451941732623	0.049368784822625	0	0	0	0.168225364963504	0.528031855036501	0.580963446922799	1.37798473117115	0	0	0	0	0	0	0	0	0	0.0775567888042467	0.300163955101526	0	0	0	0.066020009141232	0.151194436044754	0.016945131663673	0	0.081953778069169	1.02025277904675	1.74536642871177	1.10980510072985	1.13867886086838	0	0	0.283046766085083	0	0	0	0	0	0	0	0	0.0476158084484049	0	0.441713552462738	0.67263665464565	0	0	0	0	0	0	1.67560321715818	2.07590950526229	0	0	0	0	0	0	0.123729893892242	0	0.0578076450610593	0.0222335154364121	0	0	0	0	0	0	0.333767502442201	0.229649519502544	0.0286415711947627	0	1.77470056901834	2.86624203821656	0.553469830088633	0	0	0.0653915317966323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000010425"	0	0	0	0	0	0	1.17805041811634	1.14704396159677	0.252744648921886	0.933091692789969	0	0	0.962691304041188	0.234456772032656	0.0317777374250953	0	0	0	0	0	0	0	0.874387353597644	0.36979317995721	0	0	0.926465004429819	0.856909684439608	0.0474737199050526	1.34431767260694	0.0933282885609787	0.383078634098118	1.37306801531408	0	0	0	0	0	1.98328142927389	0	0	0	0	0	0	1.7532001182882	0	0	0.653206650831354	0.895367314509229	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464832378627101	0.242962466487936	0.675395707300903	1.87152034261242	0.529820817542956	0.192064075844878	0.262177863846268	0.515028706518068	0	0.12747928461625	0	0	0	0	0.369710173631742	0	0	0	0.110030524597146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479178157749586	0.341680903370974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648882480173035	0	0	0	0	0	0	0	0	0
"G000187895"	0	0	0	0	0	0	0	0.0151591712986357	0	0	1.49655888845604	9.71944196359829	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136307874051524	0.683457790153145	0.400279807243899	0.210240759579518	0	0	0	0	0	0	0	1.03026400515132	0.388511999043663	0	0	0	0	0	0	0	0	6.8262365812317	8.70019400089539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41823831201676	8.2867488247999	0	0	0	0	0	0.138425498686732	0.590198632367307	0.240248728094969	0.143207855973813	0	0	0	0	0	0	0	0	1.71977582065653	0	0.482821356098244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18591563468049	1.50096836668819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000431455"	0	1.42055063248326	0	0	1.49606657268883	0.379009487955638	0	0	0	0	0.0486949746786132	0	0.317370759574018	0.351685158048985	0	0	0.0513229927007299	0.22506275788441	0.276195737061658	0.449401700146191	0	0	0.0115050967578637	0.153200031696558	1.57438992390449	1.89240765141533	0	0.0291465879061091	0	0	0	1.49524241051201	0.879141655244127	0.0299670362601139	0.121883093799198	0.368364625999945	0.0440573423255499	0.340695137622904	0	0	0	0	1.10245845972744	0.0903018472039627	0	4.73997718727557	0	0	0.305395317271802	0.201686835350202	0	0	0	0	0	0.232981742703435	1.88283486329089	1.95712954333644	0	0	0	0	1.77849333533024	0.366231571039534	0	0	0.132762312633833	0.404724235623091	0.388214621388582	0.977208401608819	1.79415737926376	0	0.742379363353455	0	0	0	0	0	1.54580586496931	0.314934526769435	0	0	0	0	0.196399345335516	0	0	0	0	0	0	0	0	0.291433146517214	0	1.6583863970331	0	0	0	0.772397711953948	0	0	0	0.310259238830667	0.258344097670736	0.123576661664754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00656383327863472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000434535"	0	0	0	0	0.106861898049202	0.22893190547656	2.19434779954831	4.00454775138959	0	0.0636755485893417	0.709323464485132	0.509685565581596	0.500740531772339	1.75423906217291	0	0	0	0	0	0	0.0818330605564648	0	0.144964219149083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48919805451872	0.776188729984109	0.77301237497881	0.367197062423501	0	0	0	0	0	0	0.379830452493669	0.281423554902498	0	0	0	0	0	0	0	0	0	0.0863995233129748	0.0886524822695035	0	0	0	0	0	0.696347877620564	0.333399353007196	0	0	0	0.152622985731526	0	0	0	0	0	0	0	0	0	0.588523786169691	0.405747468731388	0	0	0	2.84356973193078	2.09329084793769	0	0	0.205804527699609	0	0.38371005707284	0	0	0	0.0684753034425504	0.137914125471207	0.202389732998967	0.959432748721488	1.015067141591	0.0709999259131208	0.458243316230084	0.199049050171575	0.789333205376583	0.355701613563249	0.117791117085701	0.135444276669237	0.070709500586816	0.0373624952398744	0.117091045871782	0.675173314578519	0	0.0284568939918836	0.066732304999453	0.16011518363598	0.0485355648535565	0	0.0546628699277942	0	0.264170758245863	0.219933444977108	0.549297655884775	0	0	0.606476641517514	0.607374524682118	0.383342045652553	0	0	0.073384365763837	0.0264197468736633	0	0.239335056710658	1.98101861372318	0.00608819769054368	0.104917782610354	0.150914921712884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000450985"	0.148443660991789	0	0	0	0.0318312036742304	0.0534174446111973	0	0	0	0	0.108752110115569	0.0970096393705152	0	0	0	0	0.0769844890510949	0.135614738725221	0	0.0893388921977367	0.0245499181669394	0.095750315772318	0	0	0	0	0	0	0.0542556798914886	0.0379166523042984	0.138731239752806	0	0.0141797041168408	0.0374587953251423	0	0	0.00677805266546921	0	0	1.04766255520024	0.170279651581636	0.131208484815351	0.147145379635079	0	0	0	0.0436591504442961	0	0	0	0	0.255289386256339	0.0608533791523482	0	0	0	0	0	0	0	0.0573588841089819	0.215756020759228	0.0411861614497529	0.046952765517889	0.113103217158177	0.0911577028258888	0	0	0	0	0	0.050447723546475	0	0.03802462094206	0	0	0	0.481943619198521	0	0	0	0	0	0	0	0	0.620747284230632	0.195425593514765	0.321244726554941	0.443736488792809	0.0663129973474801	0.0960438123263037	0	0.0352281825460368	0.305962951877349	0	0	0.0265533722782793	0	0	0	0.556224316134656	0	0	0	0.119163209462442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G000779535"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175733079631324	0.560237825247479	0	0.715339001662849	0.353963555689337	0	0.0784836618957602	0.173817480431516	0.0605795241208471	0.0805837283824705	1.27374123221487	0.195065680753303	0.480387225636203	0.124302147624967	2.17498134430228	1.27800663116648	0.0958704175371319	0.0129911907354251	0.315063997374467	0.0359948862437474	0.0323570432357043	0.0152869302206232	0.51230550188142	0.138332109988143	0.55378419197852	0.0524677826252578	0.534827808819928	0.00996838597590499	0.0224456814508888	0.0409355988563223	0.0567800547153254	2.1955044432828	0	5.46410380445608	0.0888691401910686	0.0704526583297688	0.126078026316568	0.0204084156885057	0.0517220965520679	0.0500585143444702	0.0311574021085295	15.7743821920392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G001643385"	0	0.510721775011838	0	0.158427249486912	0	0	0	0.661950480040424	0	0	0.0827814569536424	0	0	0	0	0	0	0	0.266671746128498	0.346526612160918	0	0	0	0	0	0	0	0	0.627331298745337	0.425700596325532	0	0.393376446842691	0.508106064186794	0	0	0	0	0	0.393378134732011	0.703517587939699	0.887418953435064	1.07153595932537	0	0	0	0	0.490523396168267	0.364124757498881	0	0	0	0	0	0	0.0918304877219237	0.0847206337103402	0	0	0	0	0	0	0	0	0	0	0	0.143493138084551	0	0	0	0	0	0	0	0	0.481517149418475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190044139283963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675258186953835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G004558915"	0	0	0	0	0	0	0	0	0	0	0	0	0.0211580506382679	0.343311701904961	0	0	0	0	0	0	0.13911620294599	0	0	0	0	0	0	0	0	0	0	0.00411912509782922	0	0	1.38642019196587	0.0824696923880474	0	0	0	0	0	0	0	0.0265593668246949	0	0	0	0	0.0452437507069336	0.0244468891333578	0	0	0	0	2.35018025984627	0.101664760452408	0	0	0	0	0	0	0	0	0	0	0.012847965738758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21572777596874	0.392170717919729	0.00818330605564648	0	0	0	0	0	0	0	0	0.172938350680544	0	0.111958575327129	0	0	0	0	0.226804989709774	0	0.0161222713055815	0	0	0	0.241178502390576	0	0	0	0	0.339564863062752	0	0	0	0	0	0	0.447583849075309	0.577681657170366	0.139538552075181	0.271944807260792	0.0057236070171422	0	0.0661853188929001	0.252584805193193	0	0	0	0.305459883688103	0.386512133990873	0.081217252556906	0.0200351728590192	0	0	1.01583263008074	0.0412945852475094	0	0	0	0	0.00377424955338047	0	0.0507118208017415	0	0.246233773261989	0.424122187885493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12847965738758	0
"G900539055"	0	0	0	0	0	0	0	0	0	0.457974137931034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0620454310433973	0	0	0	0	1.36864557412016	0.332627759298458	0.244009895956892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450746548971734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183165092803647	0.0847936687394008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238609615322607	0	0.504187674486437	0	0	0	0	0	0	0	2.94777882797732	1.03225155314329	0.102565332917474	2.4659880005792	0.0445875979928926	0.0408277006227845	0.66554406222436	2.78422440489449	0.154705785996396	0	0	0	0.0147686248769281	0.341330817828639	0.343654114365411	1.26881520831172	0	0.292473603974931	0	0	0	0.0541140952977699	0.0527473514095888	0	0	0.0359734470993598	0	0	0	0.510152731298594	1.57508745553234	1.19914903090947	0.233061013379198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G900545585"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0572831423895254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602307431286054	0.54699914435888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07742557098101	0.167948757240492	0.0902788021832129	0	0	2.02071963055343	0.154435592762625	0.381277053849777	1.43051648542793	0.873200244269427	0	0	0.25951115679285	0.102028352385811	2.20106898664677	0	0.168846407005695	0.32044937147382	1.01192429712285	0.327677585115494	0	0	0	0.37208514482525	0.278786763312745	1.85002839010156	1.22103247924133	0.339637150750477	0.91690608726881	0	0	0	0	0	0	4.94992828925849	2.97555980419431	1.02907890017193	0.324042050687655	0	0	0.057850719989939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-000468795.1-AWPJ01000352.1"	0	0	0.0881963839482581	0.277247686602096	0.511572916192988	0.903009182713097	0.708051028505158	1.10409297625063	0	0.340419278996865	0.379820802493183	0.24329401619907	0.673531278651527	0.439606447561231	0.390412202651171	0.560662012453166	0.436245437956204	0.424156736012927	0.135240671250881	0.192213980183009	0.182078559738134	0	0	0	0	0	0.113909631692191	0.112700139903622	3.12648355374703	0.68939367825997	0.570059276075167	0.212134942538205	0.838965826913079	2.28498651483368	0.228530800873496	0.332627759298458	0	0	1.56804895372343	0	0	0	0	0	0	2.15875966372354	0	0	0	0	0	0	0.343642611683849	0.301059282661215	0	0	0.190010857763301	0	0	0	0	0	0.0898607158903699	0	0.485924932975871	0.584238004475015	0.398286937901499	0.827845027410869	0.400474030485064	0	0	0	0.194968317648382	0	0.267360358407399	0.289035700673358	0.633380250388918	1.37651020003961	0.185648253390922	0	0	0	0.313415825464018	0.75607687959299	0.368248772504092	0	0	0	0	0.948154890582926	0.911803713527852	0.431175412784044	0.241959499702204	0	3.0696065715521	0	0	0	0.272309271907504	0.269610522097133	0	0	0.138651533228001	1.396166574738	0.33334722280095	0	0.0145434272798337	0.323025529437004	0.765304617200177	1.35726163210241	2.0290194373373	0.167312868890919	0	0.10429048825891	0.140952358102961	0.309743705970121	0.0991574940438955	0.0278665258219005	0.147250712562235	0.13076873333956	0	0	0.0207480754371405	0.104548154013659	0.329832622251395	3.70871448607991	0.599163179916318	0.490273690647128	0.453828943354012	0	0.211661406709288	3.90130306972465	4.67765633000156	0	0.129062668342611	0.0774627486050408	0.698566733770368	0.0820644261954145	0.0628503191082111	0.101015849529067	0.18581729312678	0	0.0378825994566215	0.298086556419993	0.146442080599229	0	0.798011013187847	0.186757215619694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-000980215.1-LARH01000082.1"	0	0	1.29722181390563	0.3996687430238	0.493383656950571	0.529087070434716	1.2238295794421	1.28600303183426	0.587104757391465	1.02860501567398	2.65549928580704	2.28665578516214	1.10374497496297	0.640569395017794	1.14399854730343	0.994635974015472	0	0	0	0	0.660801963993453	0	0.331346786626476	0.171689690694419	0.793754919968512	0.799672861102276	0.341728895076573	0.373076325198197	0.366225839267548	1.1736927372376	0.855088914112751	2.31494830498002	1.19109514581462	0	0.241226956477579	0.343623718283531	0	0	0.972518166420805	0	0	0	0.201475981346493	0.547122956588715	0.764589491169358	0.887161505639813	0	0	1.49304377332881	0.583669478058917	0.433971859637227	0.223815352334324	1.53207331042383	0.921761754320758	1.74137813754166	0.177913330791714	0.959924982726286	1.73021597309453	3.86160960035231	1.64869374641994	0	0	0.782537067545305	0.422574889661001	0.527815013404826	2.64357338195077	0.642398286937901	0.702748445491004	0	0.977208401608819	1.22847011144883	0	0.266206741404522	0	1.81010188597442	1.35624444162114	1.87791688273205	0.392817059483726	0.655451996665909	0.244488645781535	3.49725961000708	2.43486902818201	0.500651253663302	0.268513284341436	0.470540098199673	0	0	0	0	0	1.50862068965517	1.78600621219552	0.316408576533651	5.5244195356285	0.492201270411387	0.612273458820236	0.458092975907703	0.584174190122146	0.272309271907504	0.309687761868328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-000980425.1-LARJ01000053.1"	0	0	0	0.489684225686818	0.213723796098404	0.129728079770051	0	0	0.394913513940447	0.191026645768025	0.792104921438774	0.592836685042037	0	0	0	0	0.766993613138686	0.259687797558935	0	0	0	0	0	0	0.124639202309105	0	0.25060118972282	0.231229597388466	0	0.205094619282341	0.184134190944634	0.152407628619681	1.20527484993146	0	0.251383880960845	0.131951507820876	0.925204188836547	1.53910522698066	0	0.55733211512106	0.347108520531796	0.319820681737419	0	0.165996042654343	0.56183892322349	0.22812724430738	0	0	0	0	0.48821834209188	0.898758524217521	0	0	0.391129855111897	1.36400220273648	0.167801796466292	0	0.641307937905978	1.09331805842652	0	0	0	0.201896891726923	0.552949061662198	0.356343747410293	0	0.802089848780308	0	0.291970802919708	0.367274569402229	0	0.479922012672941	0	0.563624539345328	0.539956803455723	0	0	0	0.256920271838223	0.134223183326498	0.173919216298715	0	0.180186546071227	0	0	0	0	0	0	0	0.226826875919568	0	0	0	0	0	0	0	0	0	0	0	0.744622173193602	0.629192883036793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-000980475.1-LARM01000062.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53204704798725	0.0649728768886573	0.158135418203275	0	0	0.638999333218087	0.393262219821766	0.474353511113105	0	0	0	0	0.10351287714771	0.36715836668415	0.0139538552075181	0	0	0	0.0601684717208183	0.140255936053223	0	0	0	0	0	0.275994911343822	0.126332895527704	0	0.147580355539594	0	0	0	0.568509704660637	0	0	0.622751176307777	0.693133186932871	0	0	0.108234625609665	0.183765085905409	0	0	0	0	0	0	0	0	0.252270433905146	0	0	0	0	0	0	0	0	0	0
"GB-GCA-000980475.1-LARM01000066.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512049835477479	0	0	0	0	0.232756278863013	0.944335673778018	0.477717720411779	0.176340396945832	0.323594034285858	0	0	0.346986827621901	0.592051847647241	0.708006479442331	0.206972772028534	0.978021349054174	1.2947886766307	0	0	0.377126917712692	0.258239928369813	0	0.491220145672181	0.0319386777387416	0.0208433657004449	0	0.377374611944975	0.281693302208655	0.228609575151462	0.298238671232012	0	0.50680211862712	1.80192356941638	1.12365602256738	0.0440329114561055	0	0	0	0.330115608109479	0.213014891966477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-003480465.1-QUJC01000028.1"	0	0	0	0	0.102314583238598	0.244194032508331	0.210584142098517	0.50277918140475	0	0	0.0535644721464745	0.0723722706414955	0	0	0.581078627201743	0.501361222674466	0	0	0	0	0	0	1.34609632067006	0	0	0	0.106315656246045	0.172936421576247	0	0.122367377891145	0	0.0865016270544136	0	0	0.134579249403281	0.0742227231492427	0	0	0	0	0	0	0	0.108893403981249	0.195422234164692	0	0.17977297241769	0.179077749589613	0	0	0	0	0	0	0.554384055506428	0	0	0.599700149925038	0	0	0	0	0	0.253544933796601	0	0	0.462526766595289	0	0.457684606268645	0.205571279606733	0.333502195204323	0.424601673182831	0	0	0.249295469325818	0.26362596874603	0.340765982665383	0	0	0.302502900712747	0	0	0	0	0.560556464811784	0	0	0	0	0	0	0	0	0	0	0	0.203596878181201	0	0.29462970403107	0.269610522097133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
