"X"	"SRR16937040"	"SRR16937041"	"SRR16937044"	"SRR16937046"	"SRR16937047"	"SRR16937049"	"SRR16937050"	"SRR16937057"	"SRR16937058"	"SRR16937059"	"SRR16937063"	"SRR16937064"	"SRR16937065"	"SRR16937068"	"SRR16937073"	"SRR16937074"	"SRR16937076"	"SRR16937077"	"SRR16937080"	"SRR16937082"	"SRR16937083"	"SRR16937089"	"SRR16937092"	"SRR16937095"	"SRR16937097"	"SRR16937100"	"SRR16937101"	"SRR16937104"	"SRR16937107"	"SRR16937111"	"SRR16937112"	"SRR16937113"	"SRR16937115"	"SRR16937116"	"SRR16937120"	"SRR16937121"	"SRR16937124"	"SRR16937126"	"SRR16937130"	"SRR16937132"	"SRR16937135"	"SRR16937136"	"SRR16937139"	"SRR16937142"	"SRR16937143"	"SRR16937146"	"SRR16937148"	"SRR16937152"	"SRR16937155"	"SRR16937157"	"SRR16937158"	"SRR16937163"	"SRR16937164"	"SRR16937170"	"SRR16937171"	"SRR16937177"	"SRR16937179"	"SRR16937180"	"SRR16937181"	"SRR16937184"	"SRR16937187"	"SRR16937190"	"SRR16937191"	"SRR16937194"	"SRR16937200"	"SRR16937201"	"SRR16937203"	"SRR16937204"	"SRR16937206"	"SRR16937209"	"SRR16937211"	"SRR16937214"	"SRR16937215"	"SRR16937217"	"SRR16937221"	"SRR16937223"	"SRR16937227"	"SRR16937229"	"SRR16937233"	"SRR16937234"	"SRR16937238"	"SRR16937240"	"SRR16937244"	"SRR16937245"	"SRR16937246"	"SRR16937247"	"SRR16937255"	"SRR16937256"	"SRR16937257"	"SRR16937259"	"SRR16937263"	"SRR16937267"	"SRR16937268"	"SRR16937269"	"SRR16937272"	"SRR16937274"	"SRR16937275"	"SRR16937279"	"SRR16937281"	"SRR16937284"
"RS-GCF-000173435.1-NZ-ABXX02000010.1"	0	0	0	0	0	0	0	0.0349320119545108	0	0	0	0	0.0954821850344238	0	0	0.0209519818670121	0.712250712250712	0.487818475776328	0	0.57387884063578	0.268161137726355	0	0	0	0	0.0498041790233853	0.29646361262088	0.31066713088192	0.593871643876634	0.469059299423358	0.6479635431501	0	0	0	0.261436599120531	0	0.063113051253057	0.102855701213891	0.108687504684806	0	0	0	0	0	0	0	0.298081554386252	0.133124963824738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124989099787809	0.568025147521094	0	0	0	0	0	0	0	0.30313666677303	0.0746395973726862	0	0	0	0.530252288457245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-000210015.1-NC-021022.1"	0.488397193739881	0.265619586557339	0	0	0.0388176154338839	0	0	0.0646889110268718	0	0.0134352170627257	0	0	0.195989748228554	0.10745404003831	0.0950239877627645	0.0399992381097503	0.0963043216564343	0	0	0	0	0	0	0.0358487184083169	0	0.0294297421501822	0.215289052022305	0.305310801039128	0.349336261103903	0.118340648937086	0.129948732554828	0	0	0	0.0100167279356525	0	0	0.0737455970967523	0.0468480623641406	0.0737483085250338	0.521894726378051	0.978575687878014	0.11611704598235	0.0813438765086451	0	0.0578439431302707	0	0.0914510621056897	0.0180415858553967	0	0	0.0432072094315166	0	0	0	0.321489407643771	0.342955835183814	0	0	0.249460123613076	0.183636266151949	0.145493343679527	0	0.0746547219111609	0.103969176197174	0.0915054980845883	0.0124490719782707	0.0180155357502411	0	0.110576466218026	0.148922637792222	0.0581344650175857	0.0992665306347543	0	0	0	0.0829092572474127	0.09271599930463	0.0521507999259795	0.0511752019592792	0.0877500877500878	0.138616395120703	0.147364771151179	0.0379452639567424	0.460950561261046	0.747934806876535	0	0.224794337095849	0	0.0475820790864241	0.272232304900181	0.11621023088561	0.10058916510993	0.106934716355665	0.0879819495097135	0.203816935334445	0.114768951978254	0	0	0
"RS-GCF-000469425.1-NZ-KI271465.1"	0	0	0.164928573240973	0.186920879062191	0.0679308270092968	0.0310187441839855	0.0394824758549475	0.0905644754376205	0.0206905470063365	0.11755814929885	0.026528326357366	0.0875322634945573	0.0201015126388261	0.0397112756663318	0.190047975525529	0.137140244947715	0.0601902010352715	0.0446005463566929	0	0	0	0.198609731876862	0.219322294111196	0.0358487184083169	0.0569594034797017	0.0520680053426301	0	0.0348161439781462	0.0798482882523206	0.167828556674413	0.0409427513528909	0.03294498188026	0	0.0662056789760188	0.0360602205683491	0.0684253435825763	0.0184079732821416	0.104796374821701	0.133985458361442	0.050744248985115	0.0258462150206273	0.0159723996933299	0.0522526706920576	0.0255381937875979	0.117336462305661	0.128626663013365	0.0363514090714941	0.241940151646698	0.136439493031437	0.203685346876146	0.891789323012308	0.14093780219328	0.133787524827877	0.0511961277110677	0.042915204604549	0	0.0863557858376511	0.457503314299578	0.456229523255458	0.0484027105517909	0.0415527317570103	0.087296006207716	0.0723450433006362	0.0400923506559938	0.0835830632173364	0.142686539386138	0.0984608420099593	0.108093214501447	0.0841231563008244	0.0146859369195815	0	0.196688273309498	0.237136712071913	0.0437994568867346	0.243518944623408	0.10655412322671	0.211561552976156	0.272353247957351	0	0	0.0909410000319091	0.057579117973215	0.0281726768377254	0.035573684959446	0.0620969668020062	0.0948872516186649	0.164843507117914	0.0382628658886551	0.0603107208337354	0.100172798076682	0.0285195747990666	0.0723573135702853	0.0610719931024572	0.0454472544511576	0	0.0579025384472855	0.0664451827242525	0.10389304896695	0	0.0570522979397781
"RS-GCF-001157605.1-NZ-CKQU01000080.1"	0.264436049649217	0.242522231204527	0.225825277206871	0.0373841758124382	1.56046814044213	0.132937475074223	0.485938164368584	0.436003260321116	0.181042286305444	0.0352674447896549	0.0618994281671874	0.0224441701268096	0.105532941353837	0.0443831904506062	0.150647785477553	0	0.0722282412423258	0.0585382170931594	0.253210345451257	0.0548086533191476	0.0271174184217663	0.0367795799771967	0	0.0588943230993778	0.155343827671914	0.452765263848958	0.278816969012494	0.125873751305605	0.279469008883122	0.0946725191496686	0.341782967815437	0.0748749588187727	0.0504753091612686	0	0.423707591678102	0.246040065222455	0	0.156224225428646	0.154598605801664	0.322733423545332	0.00894676673790944	0.297086634295937	0.0696702275894101	0.197684537096591	0.0733352889410384	0.0745882424574543	0.158128629460999	0	0.0902079292769835	0.0801162364379507	0.13277961409159	0.135794086784766	0.22846792701376	0.155915479847342	0.0201953904021407	0.0383867949425398	0.268936590180114	1.36904400869949	0.828255611010747	0.119145133665947	0.203742426679535	0.0533475593491598	0.146817881992468	0.0801847013119876	0.258903634843944	0.153543123904648	0.156179266636487	0.0667634560155993	0.0308451573103023	0.304949160741899	0	0.151149609045723	0.0992665306347543	0.0700791310187754	0.322135296824666	0	0.20584367316599	0	0.163181535252258	0.0657966882333589	0.0861546316091771	0	0.485436893203883	0.100792107385097	0.0668736565560067	0.173029694128154	0.159782522250258	0.0358714367706141	0.202644022001351	0.117703037740102	0.259268861809697	0.0679720218387528	0.129328926569909	0.513286638507191	3.82295761256723	0.379840652214193	0.638276452229941	0.135256988277728	0.095251054565247	0
"RS-GCF-001406755.1-NZ-CZBX01000028.1"	1.86184565569347	2.77938176078839	1.6974956230494	5.13231327939331	2.05151097568076	2.33969956130633	0.841280447063111	2.57203110242842	8.31242725979568	0.392980099084726	9.20532924600601	5.81752889686904	0.748781345796271	3.28435609334486	0.227130507335388	2.65899697148626	2.39757634123831	1.73384623961644	10.2075420510038	0.432021149692104	0.60562234475278	0.356761925778808	0.367364842636254	7.74332317619645	3.04991714995858	1.66843999728341	6.27867579586363	0.913254238195988	0.798482882523206	1.53412513985713	2.45122472230134	4.50148252418461	5.59855304113738	7.54744740326615	2.17062494365591	1.91299790356394	0.457569621584664	1.68741570199016	3.88089348624541	7.37483085250338	10.9925940653114	7.01614277195673	1.37018114259173	1.58620559191858	2.91874449985333	0.0966602733887417	2.78270036442288	0.533657463680037	4.68630192593929	0.564887362003177	0	4.88241466576137	0	0.37466257097645	0.368565874839068	3.27487344353542	2.21564273377745	0.337928584425825	0.214336017636792	2.22280139995532	3.58291780601576	3.25177623123742	1.64053024661149	12.1770146406205	5.14341630481316	3.98591745893885	2.51358080579448	1.2992380488115	0	2.53289217930665	3.10876006391263	0.763499307230958	1.36767219985662	0.0379595293018367	0.341310016873754	0.649771222029543	1.80113214020241	3.84191922118561	0.156452399777939	0.243082209306576	5.27298254570982	5.58090932355199	1.40213245492372	0.941516861926671	0.549319321710055	0.306988167001563	2.85294946968109	1.98249473885594	1.58014088584387	0.753800305527034	2.85714285714286	3.33062907009889	10.8025578387699	1.54788001924825	0.705274659779477	1.31091347044654	0.783247759991946	0.980123103461795	0.10341543067084	1.29001584786054
"RS-GCF-002885675.1-NZ-PJKZ01000003.1"	0	0	0	0.0320435792678042	0.0310540923471071	6.88172995967563	7.571524023568	0	0	0.0235116298597699	0	0	0	0	0	0	2.3714939207897	0.027875341472933	0	0.216010574846052	1.01238362107927	16.8781492515356	42.1701941002303	0	0	0	0	0.704357374327111	2.83960475097315	2.81650744470264	1.25498433494731	0	40.2750904349289	0.14712373105782	0	0	0.0184079732821416	0	0	0	1.81917590337492	0.714498679614959	4.18021365536461	0	0.132003520093869	0.0144609857825677	1.00329889037324	0.0416739017190484	0	0	13.3796649433568	0	11.2340355463162	0	0	0.163143878505794	0.0715519368369109	10.4766526007504	0.920879390060933	8.7087646138953	0	0	0	0	6.84769534992763	4.5582145571289	0	0	0	0.0285079951968348	0.0884228161891318	0	0	0	0	0	0	0	12.4976868596807	13.435318200095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127715733159262	0	0	0	0	0
"RS-GCF-003436725.1-NZ-QSQN01000078.1"	0.226659471127901	0.119336335989529	0	0	0.0426993769772723	0.633668631187132	1.23003097855798	0	0	0	0	0	0	0.0770865939405265	0	0	0	0	0.0587809730511847	0	0	0.305270513810732	0.394780129400154	0.350805315852815	0.362468931234466	0	0	0.581161787942902	0.224573310709652	0	0	0	0	0	0.0160267646970441	0	0	0	0.153661644554381	0.154939106901218	0.128236989910035	0.0362041059715478	0.243845796562935	0	0	0	0	0	0.165757070046457	0	0	0.123449169804333	0	0.269943218840175	0.426627622245223	0	0	0	0	0.301586119591928	0	0.109120007759645	0.105325871864162	0.306913856745884	0	0	0	0	0	0.634086923468991	0.781843848409165	0.0930151440281371	0.545965918491149	0	0.21092192053996	0.298769404341558	0	0	0.168228386857998	0.275980553423255	0	0	0	0	0	0	0.0607318184118629	0.365888655060264	0.154395445334363	0.768826225238536	0.142597873995333	0	0	0	0	0	0.0644316923386691	0	0	0
"RS-GCF-003460985.1-NZ-QTWF01000009.1"	0	0	0.0304483519829489	0.0480653689017063	0.329949731188013	0.872956086320734	0.847354674117719	1.12429327364703	0	0.320765807372575	0	0	0	0	0.366190001622361	0.870459610293137	0.118374062036034	0.242515470814517	0	0.0999451913466808	0	0	0	0.0179243592041585	0	0.873836959228488	0.229406366909014	0.0401724738209379	0	0.0537912040623117	0.11214753631444	0.724789601365719	0	0	0.0130217463163483	0.559049615653389	0	0	0.238925118057117	0.0277401894451962	0.0566628560067598	0.0308799727404379	0.0464468183929401	0.74439105595702	0.440011733646231	0.0228331354461595	0	0	0.527716386270353	0	0	0.244840853445261	0	0.840081913804338	0.686643273672784	0	0.0444115470022206	0.753840688334532	0.466946324137297	0.282969692456624	1.1259449895448	1.1154489682097	0.0585143732578675	0.0953921446642611	0	0	0.948392937980987	0.657037186185263	0.064494419830632	0.846601069481759	1.19603493476878	0.0436008487631893	0.187503446754536	0.178117791339387	0	0	0	0	0	0.0182768578425997	0.516927789655062	0.253774631067133	1.79004854368932	2.54589005359769	0.0716503463100072	0	1.11269367304592	0.133920030610293	0.151983016501013	0.418221431970148	1.64376458387348	0.175411669261298	0	0	0.0113525096141566	0	0	0	0	0.675118858954041
"RS-GCF-003461005.1-NZ-QTWG01000138.1"	0.178089584457636	0.211725757400778	1.07837913272944	0.63553098881145	0.811288162568173	0	0	0.424359256336279	1.28022759601707	0.162902006885549	0	0	0.316598824061511	0.182204676586699	0.363872343384245	0.226662349288585	0.178564263071305	0.189552322015945	2.50497377464279	0.225682690137666	0.141613185091446	1.8132332928758	1.36253975216581	0.0486518321255729	0	0.310144205736536	1.39408484506247	2.12646294758831	2.03114083241841	0.217316464411739	0.288379379094275	0	0.601497434171784	1.44916875091952	0.425710937265233	0.145585837409737	0.122719821880944	0.187275003153595	0.226744621842441	0.0216508795669824	0.319101346985437	0.635701507794531	0.690896423594984	0.157958457871439	0	0.311291746582641	0	0.131967355443653	0.166884669162419	1.94723191613595	0	0.444417011295599	0	0	0	0.60699119502891	0.74759437453738	1.38030829484702	0.244189962950488	1.09836920098295	0.495951959680446	0.38313247168942	2.08311168798008	0.0663597528099208	0	0	0	0	0	1.83055884309372	0.840792392535253	0.625914406689339	0.818948877736723	0	0.538809633379353	0.68737855963897	0.723311795986048	0.80160707732128	0.114395303063439	0.115144204408378	0.780178052905326	1.44161050925531	0.223214285714286	0.225300004743158	0.494387389539049	0.826077249386024	0	0.76286588865506	0.130271157000868	0.303022714181964	0	0	1.02026153182929	1.76442281986847	0.588911436234373	3.03872521771354	3.68267391523205	0	0	0.117274167987322
"RS-GCF-003464105.1-NZ-QSDS01000060.1"	0.817593092282785	0.970088924818108	0.880464844840273	0.656893374989986	1.64586689439668	3.01324943501573	4.35522079815343	2.17354741050289	0.261218155954998	0.280460156184398	2.16647998585156	4.11177196723151	1.43223277551636	0.845616575953655	1.60845481725265	0.666653968495838	1.35628586332812	1.12895132965379	0.289383251944294	0.738304800593223	0.897887854409594	0.529625951671632	0.183682421318127	1.28543261721251	0.25890637945319	0.618024585153827	2.15289052022305	2.65941776694609	3.97245234055295	0.974696617609089	0.767231557960695	0	0	0	0.232388088107139	0.323200559049616	0.0482113585960852	1.00041724482568	1.17963421032906	0.991204330175913	1.45434663750683	3.108228980322	0.371574547143521	1.01112330218304	0.440011733646231	0.789265381922245	1.23776547888438	0.817271517045783	0.258220197555365	0.20096954225113	0	0.257185770425694	0	0	0.333223941635322	1.35553369640844	2.29706390328152	0	0	0.964330925608757	4.39118545922471	2.92684109701981	0.113837053428942	2.11521712081622	0.945915642264489	0.749104331777223	1.83340878225441	1.06821529624959	0	0.547699059236159	0.316460605308472	0.755748045228614	0.730711961616942	0	0.13614051234852	0.399055637966697	0.68900451712505	1.23814490738058	0.0605622192688794	0.104178089702818	0.727528000255273	0.908470528021837	0.325069348127601	0.201584214770194	1.19894912825412	1.8251841929002	5.03567994331697	1.79835469676679	0.212293737334749	0.758808945430868	0.855587243971999	0.804701032736203	1.5735019399339	1.17895524782121	1.41054931955895	2.96460996850102	1.16178395248163	0	0	0.288431061806656
"RS-GCF-003467265.1-NZ-QSFX01000082.1"	0.191581219643821	0.0769911845093737	0.575981325010784	0.459291302838527	0.267841546493799	0.270306199317588	0.264228876875418	0.0672764674679466	0	1.2293223612394	0.495195425337499	0.157109190887667	0.201015126388261	0.661075941974818	0	0.190472562427382	0.501585008627262	0.964486814963483	0	0.0967211529161428	0.0632739763174546	1.05925190334326	0.0740212742625288	0	0.25890637945319	0.0384850474271614	0	0.0615977931921048	0	0.0753076856872364	0.259897465109655	0.581029680433676	0.164044754774123	0.485508312490805	0.0490819668846974	0.0655136268343816	0.0149016926569718	0.0795676179201801	0.0346675661494641	0.0182679296346414	1.01595506734927	0.450421671351904	0	0	0	0	0.0790643147304997	0.10649997105979	0.0541247575661901	0	0	0.228380964138016	0	0.153588383133203	0.504884760053518	0.213526546867877	0.296076980014804	0.0580543978372571	0.0252610306500505	0	0.0415527317570103	0.307960910788331	0.177670915164798	0.0442398352066139	0.0795058406213687	0	0.595291987324581	0.417536534446764	0	0.226336204290021	0.119448365729178	0.04069412551231	0	0	0.201334560515416	0.459645237448551	0.0571787981016639	0	0.139629561092139	0.062141316664839	0.181882000063818	0.863686769598226	0	0.0343878954607978	0.133747313112013	0	0.777222676104198	0.0669600153051464	0	0.0951641581728482	1.17448794399793	1.96461069572653	1.77468027015376	0.847457627118644	0.134811051668109	0	0	0	0	0
"RS-GCF-003470215.1-NZ-QSIS01000045.1"	0	0	0.268960442516049	0.891879622953884	0	0	0	0	0	0	0	0	0	0.116797869606858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122643945262071	0.0801053830817431	0	0	0	0	0	1.34027576897117	0	0.268907877970167	0.377537212449256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194931773879142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233341975628727	0.611748196548775	0	0	0	0	0	0	0	0
"RS-GCF-003474085.1-NZ-QRNS01000091.1"	0.380464112250405	0.153982369018747	0.235974727867854	0.216294160057678	0.764707024047513	0.345637435192981	0.537569094332746	0.235467636137813	0.310358205095047	0.139390377025779	0.109060897246949	0.289529794635843	0.135685210312076	0.119133826998996	0.0648944306672538	0.0799984762195006	0.198627663416396	0.105926297597146	1.81090613130765	0.119289421929909	0.0602609298261472	0.250101143844937	0.104178089702818	0.332880956648657	0.10874067937034	0.187897584497317	0.617632526293499	0.439219047108921	0.304421598961972	0.176435149324382	0.190472799772145	0.416304771032376	0.130394548666611	0.264822715904075	0.564943455570803	0.117924528301887	0.0894101559418308	0.212503760055115	0.340116932763661	0.154939106901218	0.360852925095681	0.957279154953574	0.110311193683233	0.352805417880519	0.278674097975946	0.140804335251317	0.248098366912947	0.0983967123921977	0.361959316223896	0	0	0.256157027343991	0	0.0674858047100437	0.138843309014717	0.611789544396728	0.73032321736985	0	0	0.219673840196589	0.178274623344593	0.147918232740852	0.0723450433006362	0.239171609085756	0.295598638207653	0.353614467174341	0.238795835219556	0.186513781884849	0	0.263482985910139	0.209422459395312	0.32555300409848	0.471516020515083	0	0.0441018561129008	0.169233019242421	0.714734976270799	0.674122578277414	0.0285988257658597	0.0530028877435391	0.18507291234564	0.16420711421991	0.1625346740638	0.241901057724233	0.245999522331025	0.563741906675597	0.079529762206011	0.377845800650469	0.0989095821673261	0.573489268989006	0.132227119522945	0	0.808305791061934	1.0533069561033	0.540663270374207	0.96118213822494	0.960434913923286	0	0	0
"RS-GCF-003477445.1-NZ-QUDH01000034.1"	0.0836481381543443	0	0.0659714292963893	0.120163422254266	0	0.11521247839766	0.121484541092146	0.0931520318786954	0.742273373852321	0.162902006885549	0.548252078052231	0.401750645269891	0.271370420624152	0.100446167861898	0	0.676177596617207	0.230729103968541	0.0947761610079723	0.630765056972328	0.0386884611664571	0.0391696043869957	0	0	0.29703223824034	0.367647058823529	0.507097095510832	0.232935695630691	0	0	0.185041741974352	0.0801053830817431	0	0	0.110342798293365	0.0350585477747839	0.043675751222921	1.22982792927832	0.130025131723221	0.124615845888614	0.290257104194858	0.584522093543417	0.0575006388959877	0.18578727357176	0.054859823691877	0	0	0.433490553177568	0.0254673843838629	0	0.153442961313363	0	0.0678970433923832	0	0	0	0	0	0	0	0.160101273363616	0.0790842314085036	0.116394674943621	0.542587824754772	0.134102000470048	0.032617780767741	0	0.229741964689905	0.0635842438243803	0.227132522012226	0.0224608447005365	0.0263717171090393	0	0.0772073016048089	0.318276053376938	0.092038656235619	0.083571861354282	0.0771913774372463	0.0386316663769292	0.105983883720539	0.0383814014694594	0.0781773509046236	0.0639767977480167	0	0.0154152634824266	0	0	0	0.0765257317773101	0.0651355785004342	0.132728957451604	0	0	0.287397614599799	0.157728706624606	0	0.254771169168056	0.136917346219672	0.378327517936253	0.0734793849503334	0.177496038034865
"RS-GCF-003478905.1-NZ-QUFY01000092.1"	0	0	0	0	0.234846573374998	0.319049940178136	0.373564963858349	0	0	0	0.256440488121205	0.592526091347772	0	0	0	0	0.158500862726215	0	0	0.419124995969952	0.189821928952364	0	0	0	0	0	0	0	0	0.281865909286513	0	0	0.185076133591318	0	0	0	0.0499644989086702	0.619074880891157	0	0	0.116307967592823	0.0692137320044297	0	0	0	0	0.16812526695566	0.266249927649476	0	0	0	0	0	0.130317415991809	0	0	0	0.0467901116897296	0	0	0.130019838078387	0	0.0414920101283061	0	0	0	0.162969669533726	0	0.140205260501374	0.0509688398973712	0	0.0629790037690511	0	0	0.132305568338702	0	0	0	0.0504685160573995	0	0	0	0	0	0	0	0.0766377708530652	0	0	0	0	0	0	0	0.621549901375073	0	0	0	0	0
"RS-GCF-003480145.1-NZ-QUIO01000097.1"	0.43712898003238	0.423451514801555	1.17733627667402	1.43127987396192	0.95297245890185	1.2496122656977	1.36973820081395	1.0608981408407	0.796586059743954	0.147787387689982	0.751635913458704	1.04365391089664	2.74385647519976	1.67488145016235	0.686026838482397	0.302851374259538	1.04530315797921	0.950549144227017	1.22761801410743	0.344972112067576	0.509204857030944	1.04086211335467	0.58668713674745	0.926945433129337	0.326222038111019	0.196952889774297	0.243523681795722	2.20680789523019	0.858369098712446	1.36414493502023	1.15173739675306	1.11413938722334	0.715066879784639	0.948948065322937	0.133222481544179	0.13830654553925	0.0359393764079908	0.221236791290257	0.662431601828948	0.638024357239513	0.548735026591779	0.44296788482835	0.348351137947051	0.984639249366275	0	0.159831948123116	0.245372011232585	0.30676622098744	0.409318479094312	0	0.289101712951192	0.231467193383124	0.801696014160895	1.44047286605231	0.265064499028097	0.515822557040378	0.478657784357266	1.56573577450632	0.412596833950825	0.390944969841388	0.329741032652405	0.261888018623148	0.100006383386174	1.47650450002074	0.525961714879824	0.511810413015494	0.699411498415573	0.568019244831131	0.406595255453985	0.863878642328326	1.05641996183857	0.491236229398599	1.12777808415596	2.54328846322306	0.205169504525234	0.557842174539832	1.58099376751101	1.83114098626644	0.196827212623858	0.222977665679716	0.595105140559686	0.78904717222554	0.565620665742025	0.846653702034815	0.432290422737043	0.468854655056932	0.505375488927288	2.55404629806773	0.291903888835279	1.12944829831459	0.60668913663469	0.420988006227114	2.32792067825837	2.58782013580709	0.451262257162724	3.16842690383546	1.48796939494614	0.954639902771788	0.963396380459926	0.152139461172742
"RS-GCF-003481765.1-NZ-QULR01000098.1"	0	0	0.0177615386567202	0.154877299794387	0.968499505075403	0	0	0.0840955843349333	1.11987585671796	0.327483415903938	0.203383835406473	0.145887105824262	0	0.0443831904506062	0	0.354278966114931	0.0742345812768348	0	1.33839754024236	0.0677048070412999	0.17174365000452	0	0	0.396896525234937	0.49192212096106	0.516152400787812	0.109409190371991	0	0	0	0	0.575039683728174	0.189282409354757	0.132411357952038	0.133222481544179	0.158688562776613	3.01978418842752	0.142639510173981	0.0712090547934937	0.12043301759134	0.151100949351359	0.0170372263395519	0.0870877844867627	0.0349967840793008	0	0	0.846987831365813	0	0.0236795814352082	0	0.0386096750195403	0.121391683640928	0.014407887289156	0	0.085830409209098	0	0	0	0	0	0.229210230014476	0.247338684255195	0.0117028746515735	0.0967746395144678	0	0.0248150503280239	0.252376641014034	0.0561660820448693	1.66003028433627	0	0	0.0184092472555688	0	1.36654305486612	0	0	0.028589399050832	0.0598790828842402	0	0.0219322294111196	0.0686046140591595	0.057579117973215	0	0	0	0	0.0751917751765922	0.0478285823608188	0	0	0.0518537723619393	0.249961628697349	0.362839488432246	0.147035234989039	6.07784983467908	0	0.0483237692540018	0	0	0.0729001584786054
"RS-GCF-007556425.1-NZ-RWHY01000133.1"	0.283324338909876	0.608230357624052	0.144629671919007	0.400544740847553	0.603613919996895	0.376656179376966	0.188301038692826	0	0	0	2.98296291929494	2.90203119739648	3.33182571988542	3.19325375505151	0.25030708971655	0.92188720214853	0.23273544400305	0.498968612365501	0	0.757649031176452	0.54837446141794	0.378829673765126	0.487992104397412	0.171561723811231	0.289975144987572	4.56613768591674	2.58346862426766	0.0482069685851255	0	0.864962561321973	0.2527769866135	0.835604540417503	0	0	0.141235863892701	0.0611460517120894	0.564511180652344	1.03437903296234	0.640881493141444	1.76184032476319	0.478154977881604	0.488755430615896	0.423827217835578	0	0.674684658257554	38.9495235485737	0.192662468078919	0.592695491115356	0	3.03762747307959	3.64908513904192	0.0967018496800609	2.53167162366598	0.595736758819697	1.35056673314316	0.0407859696264485	0.0863557858376511	0	0	0.290416263310745	0.483888263363895	0.863260505831858	2.17673468519267	2.19816681182863	0.605467555501193	1.16630736541713	0.642824807605251	1.45289997138709	0.266389994952611	0.780946292664806	1.12312489334967	0.734432074722166	1.02299674626372	0.493473880923877	0.832182850130388	0.442930865177695	0.194407913545657	0.357342913986595	0.304493380212977	0.270497496070476	0.625418807236989	0.528874861383605	0.442094313453537	0.907128966465873	0.30331979937903	0.273498548783211	1.24572527528143	2.05662904151521	0.303966033002026	0.135233277403521	0.661135597614727	1.39452277062732	0.0646644632849547	0	0.0979153954221005	0	0.146984798147589	1.37805308346728	0.0217716696149136	0.52931854199683
"RS-GCF-008422885.1-NZ-VVKB01000025.1"	0	0	0.0811956052878638	0.122833720526583	0	1.63956219258209	1.44566603899654	1.21873908374626	0	0.56763792090016	0	0	0.291471933262978	0.43682403232965	0.217859874382924	0.0799984762195006	0.230729103968541	0.27875341472933	0	0	0	0.378829673765126	0.455093760280733	0	0	0.325990989971249	0.169407778640503	0	0	0.178586797486875	0.0445029906009684	1.03027943334631	0.084125515268781	0.235397969692511	0	0	0	0	0.0552807135896859	0.720568335588633	0.0258462150206273	0.0319447993866599	0	2.81298475275245	0.278674097975946	0.0388163302584711	0	0	0	0	0	0.0236610908791638	0	0.0302522572838127	0.0328175094034787	0.124757083563254	0.106094251171971	0	0.31461465445972	0.0595725668329734	0.147445177202295	0.186716457722059	0	0.810141982221116	0.207938352394349	3.12514540068552	0	0	0	0.0164136942042382	0	0	0	0	0	0	0	0	0.193462644886698	0.160836349014877	0	0	0.0390083217753121	0.137551581843191	0	0	0	0.107614310311842	0.086847438000579	0	0.150375939849624	0	0	0	0	0	0.173160173160173	0.043125416552319	0	0.161648177496038
"RS-GCF-008572665.1-NZ-VVXZ01000155.1"	0	0	0	0	0	0	0	0	0.0103452735031682	0	0	0	0.0603045379164782	0.0467191478427433	17.7578974204464	0.0190472562427382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.437269759501632	0	0	0	0	0	0	2.70219623716363	4.07036535859269	0	0	0	0	0	3.17989466313514	0	0	0.00789319381173605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92260793828543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40310794856249	2.61238590804402	6.64875173370319	0.898828439975336	0	0	0	2.79558063898986	0	0	0	0	0	0	0	0	0	0	0	0.297939778129952
"RS-GCF-009663755.1-NZ-RDBS01000044.1"	0.0728548300053967	0	0.0355230773134404	0.0827792464418275	0	0.0576062391988302	0.0637793840733767	1.0919488181336	0.0827621880253459	1.20413132924679	0.580675588044568	0.390528560206486	0.145735966631489	0.441495947113925	0.315201520383804	0.0228567074912859	0.304963685245375	0.128226570775492	0.0180864532465184	0.457813457136409	0.183795835969749	0	0	0.120349268942207	0	0.043012700065651	0	0.0482069685851255	0.0548956981734704	0.318443928048885	0.0462831102250071	0	0	0	0.229383069726443	0.374155602143024	0	1.49917036203266	0.111498388426655	0.344384303112314	0.039763407724042	0	0.179981421272643	3.78343611668117	1.1440305074802	0.0753493469723262	0	1.58245065694276	2.10071715303775	0	0.644122383252818	0.433100837396868	1.02295999753008	0.958763846225449	0.237295837225153	0.710155706436986	0.75252899087096	0	0.24801739183686	0.104251991957703	3.74242667953461	3.688256262276	0.206396152945933	0.394011032308905	0	0	0.387052965142598	2.96302576221612	0	0.240158262567275	0.387819369250578	5.55765485568119	0	0	0	0	0	0	0.190098077149538	0.217494608326936	0.454705000159546	0.58645397935682	0.364077669902913	0.249015794716122	0.0979221399570098	0.329314579147131	0.150383550353184	0.30610292710924	0.149570587667664	0.0400691192306729	0.0959294788695878	0.412217422764049	0.0467021123724673	0	0	0.463220307578284	14.9280177187154	0.145058219312346	0.0326575044223704	0.177496038034865
