"X"	"SRR3053242"	"SRR3053243"	"SRR3053245"	"SRR3053250"	"SRR3053251"	"SRR3053252"	"SRR3053253"	"SRR3053258"	"SRR3053259"	"SRR3053260"	"SRR3053261"	"SRR3053266"	"SRR3053267"	"SRR3053268"	"SRR3053269"	"SRR3053274"	"SRR3053275"	"SRR3053276"	"SRR3053277"	"SRR3053282"	"SRR3053283"	"SRR3053284"	"SRR3053285"	"SRR3053290"	"SRR3053291"	"SRR3053292"	"SRR3053293"	"SRR3053298"	"SRR3053299"	"SRR3053300"	"SRR3053301"	"SRR3053306"	"SRR3053307"	"SRR3053308"	"SRR3053309"	"SRR3053314"	"SRR3053315"	"SRR3053316"	"SRR3053317"	"SRR3053322"	"SRR3053323"	"SRR3053324"	"SRR3053329"	"SRR3053331"	"SRR3053332"	"SRR3053337"	"SRR3053338"	"SRR3053339"	"SRR3053340"	"SRR3053345"	"SRR3053346"	"SRR3053347"	"SRR3053348"	"SRR3053353"	"SRR3053354"	"SRR3053355"	"SRR3053356"	"SRR3053361"	"SRR3053362"	"SRR3053380"	"SRR3053386"	"SRR3053391"	"SRR3053392"	"SRR3053393"	"SRR3053459"	"SRR3053460"	"SRR3053461"	"SRR3053511"	"SRR3053512"	"SRR3053535"	"SRR3053536"	"SRR3053541"	"SRR3053542"	"SRR3053543"	"SRR3053544"
"MJ006-1-barcode38-umi136348bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26305047847975	0.310228272445247	0.191747572815534	0.552981617097594	0.0746571105565154	0.0540475618544319	0.0508679341260253	0.0595339343425753	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115271761911415	0.120172153596781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338549075391181	0.153005464480874	0.111775283083054	0.0183728963033733	0	0	0	0	0	0	0.0264970853206147	0.0377050210519701	0	0.0610590074247753	0.363447559709242	0.576097960757846	0.382614018977655	0.251889168765743
"MJ006-1-barcode38-umi139569bins-ubs-3"	0	0.058173356602676	0.0199193267267566	0.0186601977980967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0362828246178965	0.0509329999536973	0.0655339805825243	0.0112090868330593	0.0277297839209914	0.0380334694531187	0.0667641635404082	0.0396892895617168	0.307767068923625	0.0423318819545235	0.364181216573367	0.26310660689924	0	0	0	0	0.0524035774175517	0.145137880986938	0.110210466439135	0.113216091780512	0.327415264007378	0.185133435797122	0.156503269800458	0	0	0	0	0	0	0	0	0	0	0	0.0688139581344758	0.0405049618578276	0.0768935024990388	0.0274815873364846	0.0568990042674253	0.0281030444964871	0.0728969237498178	0.0734915852134931	0.248897738586261	0.261101731516746	0.0718287602355983	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi157215bins-ubs-3"	0	0	0	0.144616532935249	0.0245501190680775	0.238547968885048	0.0803910219306708	0.197264172298936	0.197921820880752	0.300839439080014	0.0678125244516314	0.460724386461089	0.180350395053246	0.276503235889319	0.166030217499585	0	0	0	0	0	0	0	0	0.616454427166656	0.708623588758107	0.788452978953392	0.958212847990021	0.216651818255447	0.0755926463473633	0.147753522152623	0.0857532644708634	0.079912628859114	0.21663256709592	0.0835380835380835	0.0229509868924364	0	0	0	0	0.0737837214664515	0.0349308369428531	0	0	0	0	0	0.0804963285820866	0.0515641113784806	0.542369090553272	0	0.172096469632144	0.0898783185840708	0.0519735512372593	0.608226597704722	0.847228785526227	0.716507636922862	0.634824667472793	0.0540540540540541	0.0156128024980484	0	0.0183728963033733	0.522685251031148	0.335702226235816	0.763779150505196	0.119739993157715	0.184747026221113	0.197702880813406	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi161452bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0.123163944895539	0.721401580212985	0	0.0284623229999288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038512456372608	0.00982800982800983	0	0	0	0	0	0.124510029974637	0.11177867821713	0.156503269800458	0.525803310613437	0.103966874002904	0.287494010541447	0.189617178291395	0.0706797031452468	0.100263549902601	0.0754843579635998	0.556336049452093	0.435021631570141	1.19952986725664	0.603470678254844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0445037828215398	0	0	0
"MJ006-1-barcode38-umi163149bins-ubs-3"	0	0	0	0.0956335137152454	0.255321238308006	0.127917026793431	0.225094861405878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.770034768882916	0.350308271278725	0.127169835315063	0.252310483642343	0	0	0	0	0	0	0.00737100737100737	0	0	0	0	0	0.225962646991008	0.066368590191421	0.0586887261751719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132485426603074	0.123588680114791	0.0455864069622876	0	0	0	0	0
"MJ006-1-barcode38-umi164759bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273031718606685	0.260229001521339	0.410122718891079	0.683222770312411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166485382583409	0.0371295483696753	0.0244661144315124	0	0.145092460881935	0.1935987509758	0.0534577440831997	0.11023737782024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi166590bins-ubs-3"	0	0	0	0.00699757417428625	0.0122750595340387	0	0	0	0	0	0	0	0.0687049124012367	0.0681239856538901	0.0284623229999288	0	0	0	0	0	0	0	0	0.221838271367932	0.340299463527905	0.0349717047116424	0.198446447808584	0	0	0.0332965683724221	0.0799064509842136	0	0.02407028523288	0.00982800982800983	0.0229509868924364	0.0524035774175517	0.0251572327044025	0	0	0.101452617016371	0.251502025988543	0.156503269800458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112412177985948	0.0485979491665452	0.172705225251709	0	0	0	0	0	0	0	0	0	0	0.0519210799584631	0.0265149689051728	0.0153045607591062	0.109645873462735
"MJ006-1-barcode39-umi107659bins-ubs-4"	0.163183028964988	0	0	0.118958760962866	0	0	0.0900379445623513	0	0	0	0.0130408700868522	0	0	0	0	0.145076750280794	0.0677080814431494	0.11402157164869	0	0	0	0	0	0.172777884430793	0.160140924013132	0.0572264258917785	0.104893122413109	0.0323965335709079	0	0.027053461802593	0	0.0559388402013798	0.101095197978096	0.0515970515970516	0.211659101341358	0	0	0	0	0.212128199216048	0.394718457454241	0.357721759543905	0.0612046181666435	0	0.0239578342117873	0.17680520678522	0.174735932775749	0.197662426950842	0.0363443205009925	0	0	0	0	0.148726941774512	0.17552150138392	0.202719233861102	0.274815873364846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222518914107699	0.0578508412476498	0.0612182430364249	0.026670617869314
"MJ006-1-barcode39-umi116853bins-ubs-4"	0.136785774279475	0.149069226294357	0.144415118768986	0.107296137339056	0.137480666781234	0.152117545375972	0.125409994211846	0.0549752611324904	0.0296882731321128	0.0727837352612936	0.0730288724863723	0	0	0	0	0	0	0	0	0	0	0	0	0.149314221113031	0.132116262310834	0.0794811470719145	0.240970686624709	0.31384141896817	0.190493468795356	0.268453582502653	0.208536347690509	0	0	0	0	0.115287870318614	0.13933236574746	0.156427758816837	0.105668352328478	0.0830066866497579	0.150202598854269	0.0503046224358616	0	0	0	0	0	0	0	0.0786737847710031	0.124291894734326	0.176299778761062	0.0895100049086132	0.0998912295500455	0.128265712549787	0.136311208975569	0.173134000219853	0.139402560455192	0.168618266978923	0.111775283083054	0.146983170426986	0.145782961171953	0.0628214692371118	0.363932385193698	0.10263427984947	0.171782322626649	0.0917906232347957	0.0441618088676912	0.0293261274848656	0.103605470368835	0.0683860883157483	0.0815902685061564	0.192836137492166	0.183654729109275	0.171877315157801
"MJ006-1-barcode39-umi142106bins-ubs-3"	0.177581531520722	0.287230948225713	0.209152930630945	0.534148161970517	0.76350870301721	1.15125324114088	0.871438677728471	0.265174788992012	0.24740227610094	0.621087874229705	1.52578180016171	0.123163944895539	0.356406733081415	0.134244324670901	0.13993975474965	0.135716959940097	0.106398413696378	0.0893682588597843	0.447484265289046	0.557848428500159	0.30096772699912	0.446601941747573	0.463308922433119	0.183443185938866	0.324285371126591	0.168500031792459	0.150252310483642	1.94581679760266	2.92694726656991	2.04981999042724	2.35431689729098	0.0825763831544178	0.110723312071248	0.0712530712530713	0.160656908247055	1.51271660145333	1.88872762457668	1.14121160409556	1.29821118574987	0.40119898547383	0.324856783568534	0.343748253311721	1.69147308387815	1.26732034344919	0.581833116571976	0	0	0	0	0.865411632481034	0.70033702225303	0.546183628318584	0.935523922270667	0.839086328220382	0.988996152028624	1.80699730872741	1.72034736726393	0.210526315789474	0.29352068696331	0.165233027166254	0.231498493422503	0	0	0	2.51453985631201	3.01105240981428	1.46864997175673	2.09326974032856	2.74827709001026	2.83878988810609	1.92457991402892	0.114968105622311	0.0747240032782143	0	0
"MJ006-1-barcode39-umi145585bins-ubs-3"	0.220777039187924	0.0618091913903432	0.166824361336587	0.198264601604777	0.211131023985466	0.200518582541054	0.321564087722683	0.300747016783624	0.049480455220188	0.0242612450870979	0.041730784277927	0.0593011586534075	0.0472346272758502	0.246448536336132	0.125708593249686	0.477349307375515	0.698844126323935	0.573189522342065	0.60392185396733	0.195020182321194	0.0740843635690142	0.0436893203883495	0.0971454192198476	0.23463663317762	0.124109216110177	0	0.0595339343425753	0.0445452336599984	0.045355587808418	0.104051776163819	0.044825570064315	0	0	0	0	0.0803521520402459	0.114175133043058	0.0639931740614334	0.0943467431504264	0	0	0	0.105717067742384	0.179253231039489	0.154014648504347	0.0563726746271716	0.0549731024463031	0.0372407471066804	0.0363443205009925	0.0899128968811464	0.0693166336018357	0.0449391592920354	0.0923974244217942	0.113210060156718	0.0438803753459799	0.0524273880675265	0.112674508079587	0.0739687055476529	0.187353629976581	0.126354667833017	0.304990078635996	0	0	0	0	0.0388941107833922	0.0423649030314442	0	0	0	0.0341930441578742	0.0407951342530782	0.354336402641855	0.33287419651056	0.160023707215884
"MJ006-1-barcode39-umi74248bins-ubs-5"	0	0	0	0.0326553461466692	0	0.0414866032843561	0	0	0.118753092528451	0	0	0	0	0	0	0	0	0	0	0.145131298471586	0.0648238181228874	0.259708737864078	0.209236287550441	0.174910944732408	0.170149731763952	0.0826603929547911	0.226795940352668	0	0	0	0	0.18912655496657	0.430858105668552	0.813267813267813	1.11949813841995	0.248043599776411	0.17803580067731	0.25952787258248	0.177371877122802	0.539543463223426	0.0489031717199944	0.234754904700687	0.308805118931701	0.0501909046910571	0.136901909781641	0	0	0	0	0	0	0	0	0	0.0742590967393506	0.0978644577260494	0.5331427943278	0.0483641536273115	0	0	0	0.0995590954345043	0.192390749538655	0.134080352439784	0	0.31763523806437	0.136509131990209	0	0	0	0	0	0	0	0
"MJ006-1-barcode42-umi101368bins-ubs-5"	0	0	0	0.0209927225228587	0	0.0345721694036301	0.0900379445623513	0.0937813278142483	0	0	0	0.0250889517379801	0	0.134244324670901	0.0403216242498992	0	0	0	0	0	0	0	0	0	0	0	0	0.0364461002672714	0	0	0.0214383161177158	0.223755360805519	0.09628114093152	0.105651105651106	0.117305044116897	0	0	0	0	0	0	0	0.0445124495757407	0.272464911180024	0.0136901909781641	0	0	0	0	0.0280977802753582	0.0310729736835815	0	0.0230993561054486	0.0732535683367	0.0540066158104368	0.136311208975569	0.211608222490931	0	0	0	0	0.0960034134547006	0.0235580509639169	0.158023272518316	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode42-umi125821bins-ubs-3"	0.379160567301001	0.196335078534031	0.0746974752253374	0.226254898301922	0.157120762035696	0.349178910976664	0	0	0.0346363186541316	0.266873695958077	0.0860697425732245	0	0	0	0	0	0.0894713933355903	0.104776579352851	0.105504420271401	0.0226767653861853	0	0	0	0	0	0	0	0.0344213169190897	0.0695452346395743	0.0312155328491457	0.0233872539465991	0.122532697583975	0.2407028523288	0.199017199017199	0.099454276533891	2.02976523197317	0.104499274310595	0.337741751990899	0.0264170880821194	0.64560756283145	0.268967444459969	0.299033033368733	0.303241062734734	0.270672378869629	0	0	0.0785330034947186	0	0.148172998965585	0.651868502388311	0.535411238855559	1.00940265486726	0.51396067334623	0	0.239654357658813	0.125825731362064	0	0	0.149882903981265	0	0	0.106670459394112	0.0431897601005143	0	0.376325692781389	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode42-umi141606bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204090888475668	0.342640181506691	0.327669902912621	0.343745329547153	0.298628442226062	0.190167347265594	0.155783048260953	0.280659976186426	0.247023568478173	0.0120948234155781	0.310074292968181	0.241668290781524	0	0	0	0	0	0	0	0	0.0415033433248789	0.00698616738857063	0.00838410373931027	0	0.220481474178572	0.0787185981244438	0	0	0	0	0	0	0	0	0	0	0	0	0.287339971550498	0.177985948477752	0.0534577440831997	0.0698170059528184	0	0	0	1.96715703044817	1.40991151589797	0.522500470721145	0	0	0	0	0	0	0	0
"MJ006-1-barcode42-umi174216bins-ubs-3"	0.095990017038228	0.0908958696916812	0.0547781484985808	0.23558499720097	0.299511452630545	0.297320656871219	0.154350762106888	0.504478866862853	0.425531914893617	0	0.151274093007485	0.184745917343308	0.283407763655101	0.22841571660422	0.137567894499656	0	0	0	0	0.80275749467096	0.870491271935917	0.565533980582524	0.795845165147213	0.396749216100339	0.312274801825607	0.387867997710943	0.195611498554176	0	0	0	0	0.279694201006899	0.375496449632928	0.425061425061425	0.374866119243127	0.20612073784237	0.0986937590711175	0.266638225255973	0.19246735602687	0	0.0978063434399888	0	0	0	0	0	0	0	0	0	0.217510815785071	0.245436946902655	0.233880980567667	0.796910031299252	0.17552150138392	0.398448149313201	0.681543365944817	0	0.146760343481655	0.165233027166254	0.132284853384287	0	0	0	0.222374273007184	0.129647035944641	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode45-umi135865bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556728738721444	0.594523180398751	0.686717110701342	0.581164597153711	0	0	0	0	0	0	0	0	0	0	0	0	0.405810468065483	0.153695682548554	0.192834386004136	0	0	0	0	0	0	0	0	0	0	0	0.164265577482297	0.229528117194356	0.0803886617035406	0.0192371111355392	0.620199146514936	0.955503512880562	0.592894979831851	0.569559785404571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode45-umi38159bins-ubs-10"	0	0	0	0	0	0	0	4.01642790156194	0.566551212271153	0.80062108787423	0.521634803474088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13971005102454	0.142114175133043	0.21850872994402	0.163710777626194	0	0	0	0	0	0	0	0	0.110675582199677	0.167668017325695	0.0670728299144821	0	0	0	0	0	0	0	0.0730542287159314	0	0	0	0	0	0	0	0.273115220483642	0.405932864949258	0.116635077999708	0.220474755640479	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode46-umi135319bins-ubs-3"	1.79741306904082	0.425392670157068	0.512922663213983	0.00699757417428625	0.039280190508924	0	0.0803910219306708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398882276401954	0.200176155016414	0.181217015323965	0.32601916425696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0873270923571329	0.178860879771952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0512091038406828	0.434035909445745	0.194391796666181	0.602630998750643	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode49-umi104059bins-ubs-5"	0.283170550262773	0.265415939499709	1.45909068273492	0	0	0	0	0	0	0	0	0	0	0	0	1.12785473605391	0.689171543260628	1.44838212634823	0.462036599119584	0	0	0	0	0	0	0	0	0.131610917631813	0.359820996613449	0.0228913907560402	0.044825570064315	0.863056391678432	1.23721266097003	0.985257985257985	1.69327281073086	0	0	0	0	3.26492967489048	1.18066228866844	2.33078083952825	0	0	0	0.417670271101317	0.200259158911533	0.386730835338604	2.0772177024798	0.280977802753582	0.174486698377035	0.452848451327434	0.205006785435856	0.76361295478257	0.479308715317626	0.471846492607738	1.36033857315599	0.748221906116643	0.512099921935988	0.617193954415124	0.448298669802308	0	0	0	0	0	0.00941442289587648	0.388623918035683	0.643080081275268	0.973891421467053	0.981828839390387	0.259605399792316	0.474858988574459	0.329048056320784	0.494888131575048
"MJ006-2-barcode51-umi115255bins-ubs-4"	0	0.0836242001163467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11731831658881	0.212186724317399	0.143066064729446	0.155922208992459	0.202478334818174	0	0.164401806338834	0.136425648021828	0.367598092751925	0.77024912745216	0.348894348894349	0.433518641301576	0	0.197387518142235	0	0	0	0	0	0	0.0250954523455285	0	0	0	0	0	0	0	0	0	0	0.16201984743131	0	0	0	0	0	0	0.106670459394112	0	0	0	0	0.141216343438147	0	0	0	0	0	0	0	0
"MJ006-2-barcode51-umi169896bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0.00684244138308548	0	0.0220401130056703	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415080586377258	0.656144170295114	0.239319085176784	0.128629896706295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309132662073839	0.965667483608789	0.692084542063821	0.94030871434154	0	0	0	0
"MJ006-2-barcode52-umi11005bins-ubs-18"	0	0	0	0	0	0	0	0.527115739093878	0.477486392874814	0.397884419428405	0.208653921389635	0.139129641456072	0.167468223978014	0.116211504938989	0	0	0	0	0	0.204090888475668	0.240774181599296	0.225728155339806	0.179345389328949	0	0	0	0	0.0647930671418158	0.130019351717465	0.09780866959399	0.134476710192945	0	0	0	0	0.174678591391839	0.10062893081761	0.209755403868032	0	0.179847821074475	0	0.220781398468504	0	0	0	0	0	0	0	0.258499578533296	0	0	0	0	0	0	0	0.162162162162162	0.212334113973458	0	0.205776438597781	0	0	0	0	0	0.0917906232347957	0	0	0	0	0.107550808485388	0.0289254206238249	0.0153045607591062	0
"MJ006-2-barcode52-umi171549bins-ubs-3"	0	0	0	0	0	0	0	1.12860977266113	1.49183572488867	1.3392207288078	1.218017266112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198293751441088	0.471566298728518	0.40523168073333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33285917496444	2.56674473067916	1.22466831899694	0.760637906959653	0	0	0	0	0.100476452857097	0.385991338730936	0	0	0	0	0	0	0	0
"MJ006-2-barcode52-umi269442bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0317474715406594	0.115756818076585	0.0364077669902913	0.033627260499178	1.20944519101555	0.342301225078069	0.292490621224646	0.473436525486194	0	0	0.135267309012965	0.190995907230559	0	0	0	0	0	0	0	0	0	0.0384239206371385	0	0.230908332174155	0.207933748005808	0.191662673694298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi105580bins-ubs-4"	0	0	0	0.083970890091435	0	0	0.0482346131584025	0.0937813278142483	0	0	0	1.84289754584436	3.96770869117142	0.252459476246769	0.481487630748796	0.0467989517034818	0	0	0	0	0	0	0	4.0272178494486	5.50884778605173	5.54460481973676	1.87390145716392	0	0	0	0	0	0	0	0	0.754611514812744	0	0	0	0	0.132737180382842	0.125761556089654	1.96689386562804	1.30317098965709	0.756383051543569	0.0563726746271716	0	0.0458347656697605	0	0	0	0	0	0.0954516193478213	0	0.213204711474608	0.10717819061229	0.142247510668563	0.224824355971897	0.286727900082617	0.429925773498934	0	0	0.0311257961020926	0	0.0518588143778563	0.0235360572396912	0	0	0	0	0.163180537012313	0.212119751241383	0.126262626262626	0.198547933027115
"MJ006-2-barcode54-umi268101bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	1.08110573852751	0.583991755410512	0.837524294215472	1.31163871824672	0	0	0	0	0	0	0.174757281553398	0	0	0	0	0	2.00048594800356	0.447508466376391	1.31105237966412	1.04073280062366	0.969606563490584	1.16981586231797	0.926289926289926	0.5049217116336	0	0.179970972423803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218579234972678	0	0	0	0	0	0	0.518588143778563	0.583694219544342	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi188181bins-ubs-3"	1.66782654603921	0.483566026759744	0.79926298491111	0	0	0	0	0	0	0	0	0	0	0	0	0.280793710220891	0.241814576582676	0.252696456086287	0.145523338305381	0.408181776951336	0.481548363198592	0.427184466019418	0.190554476162009	0	0	0	0	0	0	0	0	0	0	0	0	0.111794298490777	0.234155781325593	0	0	0	0	0	0	0	0	0.253677035822272	0.127616130678918	0.123180932737481	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06670459394112	0.0981585456829872	0.260977828856007	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode59-umi168530bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61836221352711	0.890179003386551	0.689704209328783	0.67929655068307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688139581344758	0.948491190170796	0.81087693544441	1.0717819061229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi141800bins-ubs-3"	0.0839912649084495	0.10543920884235	0.0697176435436482	0.0886359395409591	0.0319151547885007	0.259291270527226	0.1318412759663	0	0	0	0	0.10035580695192	0.141703881827551	0.0801458654751648	0.0782713882498043	0	0	0	0	0	0	0	0	0	0.0640563696052526	0.0413301964773956	0.0510290865793502	0.121487000890905	0.154208998548621	0.0769983143612261	0.253361917754824	0	0	0	0	0	0.0967585873246251	0.0533276450511945	0.0528341761642388	0.700945353931289	0.614782730194215	1.03124475993516	0	0	0	0	0	0	0	0.252880022478224	0.348973396754069	0.29728982300885	0.375364536713539	0	0	0	0	0.310099573257468	0.259172521467603	0.0631773339165087	0.176379804512383	0.120893187313327	0.0549687855824728	0.174783316573289	0	0	0	0.326797385620915	0.268124594147343	0.32739328636552	0.300410316529894	0.318943776887702	0.443523116231982	0.531833486378941	0.35264483627204
"MJ006-2-barcode60-umi164883bins-ubs-3"	0	0.0690808609656777	0.0373487376126687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139742873113471	0	0	0	0.848512796864192	0.981556518094174	1.02286065619585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281650071123755	0.312256049960968	0.277008310249307	0.286617182332623	0	0	0	0.119739993157715	0.110199980552945	0.117680286198456	0	0.207377615785835	0.140903439701616	0.122118014849551	0	0	0	0
"MJ006-2-barcode60-umi189791bins-ubs-4"	0.434354827097982	0.18542757417103	0.181763856381654	0.282235491696212	0.311786512164584	0.314606741573034	0.279760756318734	0.491543511302267	0.470064324591786	0.271725944975496	0.479904019196161	0.326156372593741	0.236173136379251	0.152277144402813	0.0972462702497569	0	0	0	0	0.322010068483831	0.217622817983979	0.359223300970874	0.354954416380212	0.115185256287195	0.148130354712147	0.0572264258917785	0.119067868685151	0.240949218433628	0.117924528301887	0.145672486629347	0.243617228610407	0.298340481074026	0.303285593934288	0.167076167076167	0.114754934462182	0.387786472889883	0.2322206095791	0.760807736063709	0.222658313835006	0.0876181692414111	0.27595361184854	0.273880722150802	0	0	0	0	0	0	0.00838715088484442	0.0505760044956448	0.231852188254416	0.207411504424779	0.300291629370831	1.76696486048525	0.759468034834267	0.587186746356297	0.305045619434979	0.0739687055476529	0.118657298985168	0	0.0881899022561917	0.160005689091168	0.249322706034787	0.213091988698942	0.188162846390694	0.243088192396201	0.185934852193561	0	0	0	0	0.107550808485388	0.301306464831509	0.405570860116315	0.453400503778338
"MJ006-2-barcode60-umi204079bins-ubs-3"	0.179981281946678	0.0545375218150087	0.0746974752253374	0.0606456428438141	0.00982004762723099	0.0553154710458081	0.0321564087722683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05693690775087	1.79608127721335	0.886521132915739	0.721106996686806	0.487467036040596	0.671560957997352	0.749385749385749	0.41056765440914	0	0	0	0	0.267465990315887	0	0.0503046224358616	0	0	0	1.1838261671706	0.822633211607178	1.76750315114014	1.26925550057312	1.52289969092442	1.04213973277243	1.78719579646018	0.534172609938498	0	0	0	0	0	0.0530835284933646	0.111775283083054	0.0477695303887705	0.138671597212345	0.133495622128863	0.0790116362591582	0	0	0	0	0.0733153187121641	0.252797347699959	0.29064087534193	0	0	0	0
"MJ006-2-barcode61-umi212177bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0.310190676033209	0.360700790106493	0.416758500470857	0.657005289248357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481730128632194	0.57918090077355	0.455482983843245	0.0894629427716738	0	0	0	0	0	0	0	0	0	0	0	0	0.192006826909401	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode62-umi136306bins-ubs-4"	0	0.0618091913903432	0	0.0466504944952417	0.162030785849311	0.245462402765774	0.0450189722811756	0.0711444555832228	0.20781791192479	0.0873404823135523	0.339062622258157	0	0	0	0	0	0	0	0	0.0952424146219783	0	0.0800970873786408	0.0821999701091018	0.15358034171626	0.260229001521339	0.216188720035608	0.263650280659976	0.317890985664534	0.145137880986938	0.112375918256925	0.0935490157863964	0	0	0	0	0.527529346003354	0.677310111272375	0.430176336746303	0.751000075477394	0.991468757205442	0.705602906245634	0.134145659828964	0.76227569898456	0.109344470934089	0.554452734615648	0	0	0	0	0.162967125597078	0.181657384611707	0.138274336283186	0.13570871711951	0.610446402805834	0.934989536218187	0.643109293628325	0.379245905243487	0.29302987197724	0.515222482435597	0.422802157748943	0.2608951275079	0.160005689091168	0.622325179630139	0.426183977397883	0.718439958946288	0.677405762810748	0.418941818866503	0	0	0	0	0	0	0	0
"MJ006-2-barcode62-umi163648bins-ubs-3"	0.0311967555374241	0.0981675392670157	0.0597579801802699	0.0956335137152454	0.0810153929246557	0.0968020743301642	0.0321564087722683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132249738700113	0.122107454560013	0.101735868252051	0.150252310483642	0.265246618611809	0.0362844702467344	0.0603500301750151	0.0155915026310661	0.271702938120988	0.621013359008304	0.496314496314496	0.400367215790279	0.101313583007267	0.330914368650218	0.145762229806598	0.211336704656955	0.101452617016371	0.199105770574263	0.0754569336537924	0.144665461121157	0.0806639539677703	0.116366623314395	0	0	0	0	0	0	0	0	0.0443961020222424	0.0978869911564167	0.0454370696585229	0.030229746070133	0	0.0249804839968774	0	0.0404203718674212	0	0	0	0	0	0	0	0	0	0	0.0222518914107699	0.0385672274984332	0.0765228037955311	0.04445102978219
